,ASIN,Nom du produit,Marque,COGS,COGS LM (%),COGS SPLY (%),Unités,Unités LM (%),Unités SPLY (%),Retours,Retours LM (%),Retours SPLY (%),Source (Fabrication ou Approvisionnement),is_in_vendor_central,Item no.,EAN,Item,Extras,Size,Description Item,Cat. 1,Cat. 2,Cat. 3,Cat. 4,Visible,Title Content,Variations,Brand store URL,Images,Videos,Code,Catalogue,Ads Impressions CM,Ads Clicks CM,Ads CTR CM,Ads Units 14d CM,Ads Costs CM,Ads RoAS CM,Ads CVR CM,Sell-out CM,Sell-out PM,Total sell-out CM,Total sell-out PM,Units CM,Units PM,SRP,Margin,Replacements CM,Replacements PM,Stock,Stock value,Total stock,Total stock value,Reviews,Avg. stars,Stars,Coverage,Rank 1,Rank 2,Buy Box,Buy Box PM,Days not Buy Box,Views CM,Views PM,CVR CM,CVR PM,is_in_amvisor,Net PPM,Net PPM SPLY,extract_date,annee,mois
0,B00005K49U,"Hama Filtre UV 58mm (Ultraviolet Filtre de Protection UV pour Objectif Appareil Photo, Anti-UV + Protection + Anti-Reflet, Traité Double Couche par Face, Verre Qualité Supérieure)",Hama,13.32,100.0,-42.69,2.0,100.0,0.0,,-100.0,,1_fab,True,00070158,4007249701589,"Hama Filtre anti-UV/de protection, revêtement anti-reflet",,,REGULAR,Imaging & Optics,Camera Equipment,Camera,Filters,Yes,"Hama Filtre UV (anti-UV et protection, compensation 4X, traitement antireflet, pour objectifs d'appareils photo 58 mm, O-Haze, traité) Noir",B00005K49R B00005K49S B00005K49T B00005K49U B00005K49V B00005K49W B00005K49X B00005K49Y B00005KHST B00005KHSU B00005YXU3 B00006JA3J B00006JA3K B00006JA5T B00006JB4M B00006JBFP B00006JCZK B00006JDGH B00006JDME B00006JDOZ B00006JEAY,,6.0,,PR,STO,,,,,,,,0.0,0.0,13.32,6.66,0.0,0.0,18.99,42.5,0.0,0.0,0.0,0.0,2.0,13.32,3207.0,4.6,8482.0,,364.0,338.0,Amazon,100.0,,16.0,20.0,12.5,5.0,True,57.46,46.115569823434996,2024-07,2024,7
1,B00005K49X,"Hama Filtre UV (anti-UV et protection, compensation 4X, traitement antireflet, pour objectifs d'appareils photo 72 mm, O-Haze, traité) Noir",Hama,,,-100.0,,,-100.0,,,,1_fab,True,00070172,4007249701725,Hama Filtre UV traité,Noir,72mm,NOT ACTIVE,Imaging & Optics,Camera Equipment,Camera,Filters,Yes,"Hama Filtre UV (anti-UV et protection, compensation 4X, traitement antireflet, pour objectifs d'appareils photo 72 mm, O-Haze, traité) Noir",B00005K49R B00005K49S B00005K49T B00005K49U B00005K49V B00005K49W B00005K49X B00005K49Y B00005KHST B00005KHSU B00005YXU3 B00006JA3J B00006JA3K B00006JA5T B00006JB4M B00006JBFP B00006JCZK B00006JDGH B00006JDME B00006JDOZ B00006JEAY,,7.0,,EOL,PUA,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,18.99,55.6,0.0,0.0,0.0,0.0,0.0,0.0,3207.0,4.6,8482.0,,76.0,442.0,Univers Club,,,0.0,0.0,0.0,0.0,True,0.0,0.0,2024-07,2024,7
2,B00005K4A4,"Hama Filtre polarisant (circulaire, Traité, 58mm, 2 couches par face) Noir",Hama,24.72,,,1.0,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.45,20.91735863977857,2024-07,2024,7
3,B00005K4A5,"Hama Filtre polarisant (Circulaire, Traité, 72mm, 2 Couches par Face) Noir",Hama,143.84,100.0,39.16,4.0,100.0,33.33,,,,1_fab,True,00072572,4007249725721,Hama Filtre polarisant circulaire,,72mm,REGULAR,Imaging & Optics,Camera Equipment,Camera,Filters,Yes,"Hama Filtre polarisant (circulaire, Traité, 72mm, 2 couches par face) Noir",B00005K4A4 B00005K4A5 B00005KHT8 B00005KHT9 B00005KHTA B00005KHTB B00005KHTC B00005KHTD B00005KHTE B00005QF8K B00006J4JQ B00006J4JR B00006JDQ1 B006JWQD72 B006JXO4AE B006JXO6UW B006JXO6YS B006JXO76A B006JXO8E6 B006JYGHQC B006JYGKB4 B006JYGN7A,,4.0,,PR,STO,9923.0,28.0,0.2822,1.0,20.36,2.16,3.57,107.88,35.96,143.84,71.92,3.0,1.0,37.49,64.3,0.0,0.0,0.0,0.0,0.0,0.0,736.0,4.4,1380.0,,367.0,290.0,Amazon,100.0,,53.0,58.0,7.55,3.45,True,-6.74,-8.727178557555355,2024-07,2024,7
4,B00005K4AG,"Hama Pare-soleil caoutchouté pour objectifs standard, 52mm",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-07,2024,7
5,B00005KHSU,"Hama Filtre UV (anti-UV et protection, compensation 4X, traitement antireflet, pour objectifs d'appareils photo 46 mm, O-Haze, traité) Noir",Hama,52.5,-16.67,,5.0,-16.67,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,5.87,5.545059512563764,2024-07,2024,7
6,B00005KHSV,Hama Filtre UV (390 (O-Haze) HTMC Ø 86 mm) Noir,Hama,,-100.0,,,-100.0,,,,,1_fab,True,00070686,4007249706867,Hama Filtre UV 390 (O-Haze),,86mm,NOT ACTIVE,Imaging & Optics,Camera Equipment,Camera,Filters,Yes,Hama Filtre UV (390 (O-Haze) HTMC Ø 86 mm) Noir,B00005KHSV B00005QF7Y B00005QF7Z B00005QF80 B00005QF81 B00005QF82 B00005QF83 B00005QF84 B00005QF85 B00005QF86 B00005QF87 B00005QF88 B00005YV5Z B004QF0CMG B004QF0CMQ,,6.0,,EOL,PUA,,,,,,,,0.0,0.0,0.0,47.13,0.0,0.0,45.49,0.1,0.0,0.0,0.0,0.0,0.0,0.0,262.0,4.6,503.0,,1386.0,933.0,Amazon,,,0.0,3.0,0.0,33.33,True,0.0,0.0,2024-07,2024,7
7,B00005KHT9,"Hama Filtre polarisant (circulaire, Traité, 49mm, 2 couches par face) Noir",Hama,16.55,,,1.0,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,40.17,28.658058072340733,2024-07,2024,7
8,B00005KHTA,"Hama Filtre polarisant (circulaire, Traité, 52mm, 2 couches par face) Noir",Hama,86.33,390.51,,4.0,300.0,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,16.74,14.339557992119238,2024-07,2024,7
9,B00005KHTB,"Hama Filtre polarisant (circulaire, Traité, 55mm, 2 couches par face) Noir",Hama,,-100.0,,,-100.0,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-07,2024,7
10,B00005KHTC,"Hama Filtre polarisant (circulaire, Traité, 62mm, 2 couches par face) Noir",Hama,,-100.0,,,-100.0,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-07,2024,7
11,B00005KHTD,"Hama Filtre Polarisant Circulaire 67mm, Traité Double Couche par Face, Monture Métalique Noir Epaisseur 6mm",Hama,23.5,,,1.0,,,1.0,,,1_fab,True,00072567,4007249725677,"Hama Filtre polarisant circulaire, Traité",,,REGULAR,Imaging & Optics,Camera Equipment,Camera,Filters,Yes,"Hama Filtre polarisant (circulaire, Traité, 67mm, 2 couches par face) Noir",B00005K4A4 B00005K4A5 B00005KHT8 B00005KHT9 B00005KHTA B00005KHTB B00005KHTC B00005KHTD B00005KHTE B00005QF8K B00006J4JQ B00006J4JR B00006JDQ1 B006JWQD72 B006JXO4AE B006JXO6UW B006JXO6YS B006JXO76A B006JXO8E6 B006JYGHQC B006JYGKB4 B006JYGN7A,,4.0,,PR,STO,,,,,,,,0.0,0.0,23.5,0.0,0.0,0.0,37.49,12.0,0.0,0.0,0.0,0.0,1.0,23.5,736.0,4.4,1380.0,,552.0,592.0,Amazon,100.0,,9.0,8.0,11.11,0.0,True,35.8,26.364238898298844,2024-07,2024,7
12,B00005KHTE,"Hama Filtre polarisant (circulaire, Traité, 77mm, 2 couches par face) Noir",Hama,23.5,,-41.77,1.0,,0.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,30.25,28.76022057425366,2024-07,2024,7
13,B00005KHU1,"Hama Pare-soleil caoutchouté pour objectifs standard, 49mm",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-07,2024,7
14,B00005KHU3,"Hama Pare-soleil caoutchouté pour objectifs standard, 67mm",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-07,2024,7
15,B00005QF81,Hama Filtre UV (390 (O-Haze) HTMC Ø 52 mm) Noir,Hama,,,-100.0,,,-100.0,,,,1_fab,True,00070652,4007249706522,Hama Filtre UV 390 (O-Haze),,52mm,NOT ACTIVE,Imaging & Optics,Camera Equipment,Camera,Filters,No,,,,,,EOL,TUA,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,19.99,,0.0,0.0,0.0,0.0,0.0,0.0,262.0,4.6,503.0,,697.0,753.0,,,,0.0,0.0,0.0,0.0,True,0.0,0.0,2024-07,2024,7
16,B00005QF86,Hama Filtre UV (390 (O-Haze) HTMC Ø 72 mm) Noir,Hama,25.67,,,1.0,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.89,21.191583261092287,2024-07,2024,7
17,B00005QF87,Hama Filtre UV (390 (O-Haze) HTMC Ø 77 mm) Noir,Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-07,2024,7
18,B00005QF9N,"Hama Attache Rapide pour Trépied, Click II (Plateau Rapide Tête de Trépied, Fixation Rapide pour Appareil Photo/Caméscope à Filetage 1/4"" 6.4mm, pour Trépieds Gamma) Noir",Hama,161.72,-18.75,29.27,26.0,-18.75,73.33,2.0,,100.0,1_fab,True,00004376,4007249043764,"Hama Plaque de fixation pour trépied ""Click II""",Noir,,REGULAR,Imaging & Optics,Holders & Attachments,Camera,Holders & Mounting,Yes,"Hama Attache rapide pour Trépied, ""Click II"" (Plateau Rapide Tête de Trépied, Fixation Rapide pour Appareil Photo / Caméscope à Filetage 1/4 "" 6.4mm, pour Trépieds Gamma) Noir",B00005QF9N B00006J9YI B00006JAK7 B000L30E8E B00194ILYI B00CCRQ616 B00CCRQ61G B00CCRQ61Q B00CCRQ620 B00HD6MXRM B00HD6MY0I,,3.0,,PR,STO,13342.0,153.0,1.1468,13.0,36.5,4.0,8.5,99.52,174.16,149.28,199.04,16.0,28.0,9.99,44.4,0.0,0.0,27.0,167.94,28.0,174.16,274.0,4.1,787.0,3.6,12.0,12.0,Amazon,100.0,,395.0,441.0,6.08,7.26,True,38.07,39.94753410283316,2024-07,2024,7
19,B00005QFA3,Hama Bague d'adaptation pour monter un filtre de 52mm sur un objectif de 49mm,Hama,6.97,,,1.0,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,51.2,33.864673589523115,2024-07,2024,7
20,B00005QFA4,Hama - 00014955 - Bague d'adaptation pour Filtre - 55 mm sur Un Objectif 49 mm,Hama,,,-100.0,,,-100.0,,,,1_fab,True,00014955,4007249149558,Hama Bague d'adaptation pour monter un filtre,Noir,de 55mm sur un objectif de 49mm,REGULAR,Imaging & Optics,Camera Equipment,Camera,Filters,Yes,Hama - 14955 - Bague d'adaptation pour monter un filtre de 55mm sur un objectif de 49mm,B00005QFA4,,2.0,,PR,STO,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11.49,29.1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.3,19.0,,582.0,633.0,Stock Bureau Maison Bien-être,0.0,,0.0,0.0,0.0,0.0,True,0.0,0.0,2024-07,2024,7
21,B00005QFA6,"Hama Bague d'adaptation (en métal, pour monter un Filtre de 58 mm sur un Objectif de 52 mm) Noir",Hama,9.11,,,1.0,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,33.75,25.235531628532975,2024-07,2024,7
22,B00005QFAF,"Best Price Square Spirit Level,2 Bubble,Hot-Shoe Mount 5411 by HAMA",Hama,10.93,,0.0,1.0,,0.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,51.36,48.88635065676756,2024-07,2024,7
23,B00005QFAY,"Hama Étuis à négatifs, Papier Cristal, 7 Bandes de 6 négatifs, 24x36cm, 100 pièces",Hama,692.23,51.95,107.41,44.0,51.72,83.33,,,,1_fab,True,00002251,4007249022516,Hama Étuis à négatifs,,7 bandes de 6 néga.24x36cm100p.,REGULAR,Imaging & Optics,Albums & Accessories,Photo Storage & Presentation,Storage & Archiving,Yes,"Hama Étuis à négatifs, papier cristal, 7 bandes de 6 négatifs, 24x36cm, 100 pièces",B00005QFAY B00005QFAZ B00005QFB0 B00006IVE7 B00006JA17 B00006JA8E,,5.0,,PR,STO,19893.0,33.0,0.1659,10.0,17.3,13.24,30.3,47.13,0.0,566.55,455.56,3.0,0.0,26.49,28.8,0.0,0.0,1.0,15.71,20.0,314.2,337.0,4.7,1161.0,0.1,1.0,1.0,Amazon,100.0,,154.0,177.0,23.38,16.38,True,47.85,49.279093717816686,2024-07,2024,7
24,B00005QFAZ,"Hama Étuis à négatifs (Lot de 25 Pochettes Rangement Diapos/Negatifs Photo, pour Classeurs à Anneaux, 4 Bandes/Feuille, en Papier Cristal)",Hama,98.64,105.5,74.52,12.0,100.0,50.0,,,,1_fab,True,00002256,4007249022561,"Hama Étuis à négatifs, papier cristal, 4 bandes de 3 négatifs, 6x6 cm, 25p.",Transparent,Glassine mat,REGULAR,Imaging & Optics,Albums & Accessories,Photo Storage & Presentation,Storage & Archiving,Yes,"Hama Étuis à négatifs, papier cristal, 4 bandes de 3 négatifs, 6x6cm, 25 pièces",B00005QFAY B00005QFAZ B00005QFB0 B00006IVE7 B00006JA17 B00006JA8E,,4.0,,PR,STO,,,,,,,,0.0,0.0,90.42,48.0,0.0,0.0,12.99,17.1,0.0,0.0,0.0,0.0,6.0,49.32,43.0,4.5,158.0,,5.0,6.0,Amazon,100.0,,34.0,41.0,32.35,14.63,True,38.79,47.759172617581875,2024-07,2024,7
25,B00005QFB0,"Hama Étuis à négatifs, papier cristal, 7 bandes de 6 négatifs, 24x36cm, 25 pièces",Hama,267.11,-29.86,69.08,50.0,-28.57,66.67,,-100.0,,1_fab,True,00002250,4007249022509,Hama Étuis à négatifs,,7 bandes de 6 négat.24x36cm25p.,REGULAR,Imaging & Optics,Albums & Accessories,Photo Storage & Presentation,Storage & Archiving,Yes,"Hama Étuis à négatifs, papier cristal, 7 bandes de 6 négatifs, 24x36cm, 25 pièces",B00005QFAY B00005QFAZ B00005QFB0 B00006IVE7 B00006JA17 B00006JA8E,,5.0,,PR,STO,2501.0,14.0,0.5598,3.0,1.14,67.55,21.43,10.62,0.0,245.79,380.84,2.0,0.0,10.99,42.0,0.0,0.0,0.0,0.0,50.0,268.94,171.0,4.6,872.0,,5.0,5.0,Amazon,100.0,,183.0,193.0,25.14,36.27,True,56.95,56.67794585987262,2024-07,2024,7
26,B00005QFBX,"Classeur à négatifs, 4 anneaux, niv. rempl. 45mm, housse de protection",Hama,,,-100.0,,,-100.0,,,,1_fab,True,00002298,4007249022981,Hama Classeur à négatifs,Gris,niveau rempliss. 45 mm,NOT ACTIVE,Imaging & Optics,Albums & Accessories,Photo Storage & Presentation,Storage & Archiving,Yes,"Hama Classeur à négatifs (4 anneaux, niveau de remplissage 45 mm, feuilles rectangulaires, album à négatifs d'une pellicule photo, housse de protection) Noir",B00005QFBX B00005YVGK B00006IV93 B00006IVNY B00006JAPF B00006JDOB,,5.0,,EOL,STO,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,31.99,,0.0,0.0,0.0,0.0,0.0,0.0,86.0,4.3,315.0,0.0,8.0,9.0,Univers Club,,,0.0,0.0,0.0,0.0,True,0.0,0.0,2024-07,2024,7
27,B00005QFCJ,"Hama Adaptateur Cassette VHS-C/VHS (Convertisseur Vidéo VHS C vers VHS, Cassette Adaptatrice Motorisée pour magnétoscope, 6 Mm, Non Compatible 8mm/MiniDV/Hi8) Noir",Hama,3012.03,21.49,2.7,147.0,21.49,1.38,20.0,100.0,566.67,1_fab,True,00044704,4007249447043,Hama Cassette adaptatrice VHS-C/VHS motorisée,,,REGULAR,Imaging & Optics,Cables & Adapters,Camera,Adapters,Yes,"Hama Adaptateur cassette VHS-C/VHS '00044704' (Convertisseur vidéo VHS-C/VHS, cassette adaptatrice motorisée, 6 mm) Noir",B00005QFCJ B08JBV71HT,,11.0,2.0,PR,STO,29430.0,609.0,2.0693,68.0,75.08,26.8,11.17,0.0,0.0,2663.7,2479.29,0.0,0.0,41.99,33.0,0.0,0.0,0.0,0.0,410.0,8400.9,866.0,4.1,3636.0,,4848.0,723.0,Amazon,100.0,,3815.0,3803.0,3.41,3.18,True,50.35,49.217986314760516,2024-07,2024,7
28,B00005UPB7,"Hama Boîtier Standard (pour CD et disques Blu-Ray, Étui Protecteur pour CD, Paquet de 5) Transparent",Hama,509.75,2487.56,176.8,155.0,2483.33,158.33,5.0,,,1_fab,True,00044748,4007249447487,Hama Boîtier CD standard,Transparent,lot de 5,REGULAR,Sound & Vision,Media Storage & Organization,Universal,Storage & Archiving,Yes,"Hama Boîtier standard (pour CD et disques Blu-Ray, Étui protecteur pour CD, paquet de 5) Transparent",B00005UPB7 B00005UPBH B00005UPC8 B00006IVVB B00006J4EP B00006JBG4 B00006JCRV B0CDP9TX2K,,2.0,,PR,STO,12609.0,93.0,0.7376,46.0,8.12,27.63,49.46,354.24,3.28,473.6,19.7,108.0,1.0,5.99,28.3,0.0,0.0,274.0,898.72,444.0,1468.22,1382.0,4.3,5572.0,7.3,,30.0,Amazon,25.0,,448.0,73.0,32.14,8.22,True,46.83,50.627027027027026,2024-07,2024,7
29,B00005UPBH,"Hama Boîtier standard double (pour CD et disques Blu-Ray, Étui protecteur pour CD, paquet de 5) Transparent",Hama,35.1,-35.29,-78.72,10.0,-37.5,-78.72,1.0,,-50.0,1_fab,True,00044752,4007249447524,Hama Boîtier CD standard double,Transparent,lot de 5,REGULAR,Sound & Vision,Media Storage & Organization,Universal,Storage & Archiving,Yes,"Hama Boîtier standard double (pour CD et disques Blu-Ray, Étui protecteur pour CD, paquet de 5) Transparent, 10 CD",B00005UPB7 B00005UPBH B00005UPC8 B00006IVVB B00006J4EP B00006JBG4 B00006JCRV B0CDP9TX2K,,3.0,,PR,STO,,,,,,,,10.53,43.71,35.1,54.24,3.0,13.0,5.99,23.3,0.0,0.0,51.0,179.01,78.0,273.78,1382.0,4.3,5572.0,9.4,,305.0,Amazon,87.5,,73.0,165.0,13.7,9.7,True,45.27,44.63616643660028,2024-07,2024,7
30,B00005UPC3,"Hama Câble d'alimentation secteur 3 pôles terre (pour connecter divers appareils tels les appareils froids, mâle avec contact de protectection femelle 3 pôles, câble de longueur 1,5 m) Noir",Hama,,,-100.0,,,-100.0,,,,1_fab,True,00044219,4007249442192,"Hama Câble secteur p. app. froids,mâle avec contact de protect.-femelle 3p",Noir,"3-Pin Socket (non-heating devices) / Fiche secteur ""Schuko""1,5m",NOT ACTIVE,IT & Office,Cables & Adapters,Universal,Cables,Yes,"Hama Câble d'alimentation secteur 3 pôles terre (pour connecter divers appareils tels les appareils froids, mâle avec contact de protectection femelle 3 pôles, câble de longueur 1,5 m) Noir",B00005UPC3 B00006JAMZ B005IB5HRW B006103DIY,,10.0,,EOL,PUA,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10.99,51.1,0.0,0.0,0.0,0.0,0.0,0.0,301.0,4.6,2547.0,,2149.0,1381.0,midax,,36.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2024-07,2024,7
31,B00005UPC4,"Hama Rack (pour CD, pour 20 boîtiers CD) Gris",Hama,,,-100.0,,,-100.0,,,,1_fab,True,00048402,4007249484024,Hama Porte-CD-ROM,Gris,pour 20 CD-ROM,REGULAR,IT & Office,Media Storage & Organization,Universal,Storage & Archiving,Yes,"Hama Rack (pour CD, pour 20 boîtiers CD) Gris",B00005UPC4 B00006IVSE B00006IVSY B00006IVVD B00006J6HP B00006JA73 B00006JAKM B00006JAXF B00006JCWM B0000AHIBX B0002VFMEG B0009V8VAQ B000JFY3RM B000L9MBGQ B000L9MBI4 B000R5OH3Y B000RMSSBE B000S8B51C B000S8B51M B0015L7HRW B001SLN3CC B0CPF35NTR,,3.0,,PR,STO,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.99,42.1,0.0,0.0,45.0,390.6,48.0,416.64,1483.0,4.3,5223.0,25.0,394.0,394.0,Amazon,100.0,,0.0,0.0,0.0,0.0,True,0.0,0.0,2024-07,2024,7
32,B00005UPC8,"Hama Boîtier standard double (pour CD et disques Blu-Ray, Étui protecteur pour CD, paquet de 10) Transparent",Hama,335.5,-23.11,184.42,50.0,-23.08,177.78,4.0,0.0,,1_fab,True,00044753,4007249447531,Hama Boîtier CD standard double,Transparent,lot de 10,REGULAR,Sound & Vision,Media Storage & Organization,Universal,Storage & Archiving,Yes,"Hama Boîtier standard double (pour CD et disques Blu-Ray, Étui protecteur pour CD, paquet de 10) Transparent",B00005UPB7 B00005UPBH B00005UPC8 B00006IVVB B00006J4EP B00006JBG4 B00006JCRV B0CDP9TX2K,,1.0,,NP,STO,46690.0,275.0,0.589,32.0,39.06,20.23,11.64,261.69,187.88,295.24,436.32,39.0,28.0,11.99,32.8,0.0,0.0,52.0,348.92,52.0,348.92,1382.0,4.3,5572.0,6.1,,107.0,Amazon,100.0,,444.0,560.0,9.91,11.61,True,52.69,58.67483296213808,2024-07,2024,7
33,B00005UPDQ,"Hama Câble réseau RJ45 ""Droit"" Ethernet Cat 5e STP (câble de raccordement de 5 m, 1000 Mbit/s, plaqué or, blindé) gris",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-07,2024,7
34,B00005V37U,"Hama Tapis de souris porte-documents (personnalisable avec photos, images ou cartes postales, 23 x 19,5 cm) Transparent/Noir",Hama,69.02,-70.21,27.27,14.0,-70.21,27.27,,,,1_fab,True,00042285,4007249422859,Hama Tapis de souris avec photo,Transparent,,REGULAR,IT & Office,IT Essentials,Universal,Mice,Yes,"Hama Tapis de souris porte-documents (personnalisable avec photos, images ou cartes postales, 23 x 19,5 cm) Transparent/Noir",B00005V37U,,8.0,,PR,STO,,,,,,,,44.37,211.99,54.23,231.71,9.0,43.0,7.99,26.0,0.0,0.0,30.0,147.9,30.0,147.9,327.0,4.5,1078.0,3.7,173.0,173.0,Amazon,100.0,,125.0,281.0,8.8,16.73,True,49.72,51.48596872734804,2024-07,2024,7
35,B00005YV5C,"Hama lot de 4 piles niCd aA mignon 1,2 v/500 mAh)",Hama,,,,,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2024-07,2024,7
36,B00005YVFX,Hama Filtre 89655 Effet Split-Field lentille 55 mm,Hama,,,,,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2024-07,2024,7
37,B00005YVG3,"Hama Pare-soleil caoutchouté pour objectifs standard, 46mm",Hama,,,-100.0,,,-100.0,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-07,2024,7
38,B00005YVGK,"Pochettes pour 20 Diapositives encadrées de Format 5x5 cm, 25 pièces",Hama,427.22,-1.29,-11.25,55.0,-1.79,22.22,4.0,33.33,,1_fab,True,00002004,4007249020048,Hama Étuis pour 20 diapositives avec cadre,,au format 5 x 5 cm 25 pièces,REGULAR,Imaging & Optics,Albums & Accessories,Photo Storage & Presentation,Storage & Archiving,Yes,"Hama Pochettes pour 20 diapos/négatifs (encadrées de format 5x5 cm, 25 pièces, pour classeur de négatifs à pellicule photo et diapositives, 20 feuilles) Noir",B00005QFBX B00005YVGK B00006IV93 B00006IVNY B00006JAPF B00006JDOB,,4.0,,PR,STO,5537.0,29.0,0.5237,9.0,6.41,19.98,31.03,10.75,0.0,373.25,432.8,1.0,0.0,18.99,37.6,0.0,0.0,2.0,21.5,27.0,214.25,145.0,4.4,426.0,0.1,6.0,1.0,Amazon,100.0,,278.0,254.0,17.27,22.05,True,53.66,51.94578896418199,2024-07,2024,7
39,B00005YVI3,"Hama Étuis à négatifs, polypropylène, 7 bandes de 6 négatifs, 24x36cm, 100 pièces",Hama,145.6,400.0,-37.5,5.0,400.0,-37.5,,,,1_fab,True,00002051,4007249020512,Hama Étuis à négatifs,,7 bandes de 6 néga.24x36cm100 p.,REGULAR,Imaging & Optics,Albums & Accessories,Photo Storage & Presentation,Storage & Archiving,Yes,"Hama Étuis à négatifs, polypropylène, 7 bandes de 6 négatifs, 24x36cm, 100 pièces",B00005YVI3 B00006JAMU,,4.0,,PR,TUA,15369.0,21.0,0.1366,1.0,11.1,8.15,4.76,0.0,0.0,145.6,29.12,0.0,0.0,61.49,36.9,0.0,0.0,0.0,0.0,2.0,58.24,94.0,4.5,440.0,,7.0,13.0,Amazon,100.0,,68.0,71.0,7.35,1.41,True,49.96,49.96499649964996,2024-07,2024,7
40,B00005YVIU,"Hama Distributeurs Coins photo (1000 coins, autocollants, distributeur pratique, sans acide, sans solvant, adapté albums, permet un archivage fiable, scrapbooking) Transparent",Hama,114.54,77.61,132.95,34.0,61.9,161.54,,,,1_fab,True,00007108,4007249071088,Hama Boîte distributrice coins adhésifs pr photos,Transparent,2x500 soins,REGULAR,Imaging & Optics,Albums & Accessories,Photo Storage & Presentation,Storage & Archiving,Yes,"Hama Distributeurs Coins photo (1000 coins, autocollants, distributeur pratique, sans acide, sans solvant, adapté albums, permet un archivage fiable, scrapbooking) Transparent",B00005YVIU B00006JAQ7 B0CPF2BMJL,,7.0,1.0,PR,PUA,,,,,,,,0.0,0.0,114.54,64.49,0.0,0.0,3.99,81.7,0.0,0.0,0.0,0.0,0.0,0.0,1972.0,4.6,12555.0,,1091.0,1.0,TRADE-AND,0.0,72.0,27.0,18.0,125.93,116.67,True,54.91,50.86614173228347,2024-07,2024,7
41,B00006IV93,"Classeur à négatifs, 4 anneaux, niveau de remplissage 23 mm",Hama,,,-100.0,,,-100.0,,,,1_fab,True,00009003,4007249090034,Hama Classeur à négatifs,Noir,niveau de remplissage 23 mm,NOT ACTIVE,Imaging & Optics,Albums & Accessories,Photo Storage & Presentation,Storage & Archiving,No,,,,,,EOL,STO,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12.99,,0.0,0.0,0.0,0.0,0.0,0.0,197.0,4.3,725.0,,21.0,19.0,,,,0.0,0.0,0.0,0.0,True,0.0,0.0,2024-07,2024,7
