Programme=[Retail],Aperçu du distributeur.=[Approvisionnement.],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/02/2024 - 29/02/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B0009V6OBO,"Hama Pochettes de Protection (en Papier pour CD/DVD/Blu-Ray, Lot de 100) Blanc/Transparent",Hama,"156,81 €","63,60 %","1 156,49 %","86,88 €","60,00 %","760,20 %",16,"60,00 %","700,00 %",,,
B084HYZP7G,"Hama Album Photo ""Fine Art"" (format 30 x 30 cm, 80 pages blanches, sans spirale) Sable",Hama,"156,78 €",,,"83,43 €",,,9,,,,,
B0000AISA5,"Hama Cadre en plastique Madrid (taille de cadre de 20 cm x 30 cm, taille de la photo de 13 cm x 18 cm, 1 photo par cadre, à accrocher, élégant, simple, classique) Bleu",Hama,"155,38 €","-44,26 %","239,78 %","90,44 €","-44,26 %","273,72 %",34,"-44,26 %","240,00 %",1,,
B07FK69BRW,"Thomson Antenne Intérieure Tige ANT1438 (pour la réception Radio numérique (Dab/Dab+) Ainsi Que pour l’Amplification des signaux, Active, Performance 25) Noir",Thomson,"154,87 €","57,37 %",,"106,60 €","78,44 %",,5,"66,67 %",,,,
B0026MT4AM,"Xavax Rallonge flexible d'arrivée d'eau renforcée (pour tuyau d’entrée lave-linge et lave-vaisselle, tuyau d’arrivée de réservoir anti-flambement, 2 m, 1 pièce) Argent",xavax,"153,79 €","-41,55 %","11,49 %","114,80 €","-41,67 %","9,04 %",7,"-41,67 %","0,00 %",,"-100,00 %","-100,00 %"
B01AT3Z228,"Xavax Couvercle universel (anneau en silicone pour casseroles/poêles de diamètre 24, 26 ou 28 cm, trou de vapeur, design à bords gradués, verre, va lave-vaisselle, peu encombrant) Noir/Transparent",xavax,"149,94 €","-43,75 %","-76,20 %","79,11 €","-43,75 %","-77,28 %",9,"-43,75 %","-80,43 %",,"-100,00 %","-100,00 %"
B00006JDW1,"Best Price Square Bellows Blower, Dust EX 55MM 5610 by HAMA",UNKNOWN,"149,90 €","-27,93 %","-62,58 %","94,52 €","-32,00 %","-55,41 %",17,"-32,00 %","-58,54 %",,,"-100,00 %"
B0043W42ZU,"Xavax Mousseur à lait ""Milchicopter"" (Batteur à lait en acier, moteur très puissant à 14 000 tours/minute, spirale spéciale, nettoyage facile, mousseur à lait, balai Matcha) Noir",xavax,"149,80 €","-7,61 %","-98,50 %","75,40 €","-13,04 %","-98,51 %",20,"-13,04 %","-98,50 %",,"-100,00 %","-100,00 %"
B0015KB19I,"Xavax Filtre à charbon actif pour hottes aspirantes (2 filtres à charbon actif à extraction universelle, découpage sur mesure, 47 x 57 cm) Noir",xavax,"147,69 €","26,07 %",,"66,78 €","13,67 %",,9,"12,50 %",,,,
B07K2RD3MZ,"Hama Clé USB Rotate 8 GB, 10 MB/s, avec accroche porte-clés, flashpen, emballage fin Noir/Argent",Hama,"146,00 €","-53,56 %","2 825,85 %","146,44 €","-55,56 %","2 700,00 %",28,"-55,56 %","2 700,00 %",,,
B00T7M8Y6E,"Hama Album photo à pochette minimax ""New York City"" (pour 100 photos au format 10 cm x 15cm, taille de l'album de 13,5 cm x 17 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,"144,57 €","-64,62 %","-51,47 %","62,27 €","-62,86 %","-52,28 %",13,"-62,86 %","-56,67 %",,,"-100,00 %"
B0017A1DXK,"Xavax Support mural pour micro-ondes (porte micro-onde, 27 x 47 x 5 cm) Argent",xavax,"141,13 €","81,12 %","117,69 %","100,34 €","47,73 %","224,94 %",6,"50,00 %","200,00 %",,,
B00006J9WN,"Hama Boîtier Multipack (pour 4 CD/DVD/Blu-Ray, Multipack, 4 in 1, étui de Protection pour CD) Noir/Transparent",Hama,"140,98 €","-14,90 %","371,82 %","70,80 €","-25,00 %","259,21 %",30,"-25,00 %","233,33 %",,,
B08SDTPYQP,"Hama Mini Trépied de Table Pocket II Rotation (trépied avec Support Smartphone iPhone/Samsung/GoPro, Rotatif, inclinable Paysage Portrait, idéal Voyage, Pas de vis de 1/4"") Noir",Hama,"139,92 €","71,43 %",,"106,32 €","71,43 %",,12,"71,43 %",,,,
B01K47EVSK,"Hama Album photo vierge ""La Fleur"" (album photo traditionnel 22,5 cm x 22,5 cm, 100 pages, pour l'insertion de 200 photos au format 10 cm x 15 cm, motif de feuilles, pochette CD) Noir",Hama,"139,84 €","437,85 %","-3,44 %","93,60 €","700,00 %","34,33 %",16,"700,00 %","23,08 %",,,
B084J1VGPD,"Hama Album Photo ""Fine Art"" (format 30 x 30 cm, 80 pages blanches, sans spirale) Gris",Hama,"138,04 €","-56,18 %","471,83 %","101,97 €","-54,17 %","499,82 %",11,"-54,17 %","450,00 %",,"-100,00 %",
B0000AI2XV,"Hama Cadre-galerie photo en plastique Madrid (taille de cadre de 25 cm x 55 cm, taille de la photo de 13 cm x 18 cm, 3 photos par cadre, à accrocher, élégant, simple, classique) Noir",Hama,"136,34 €","-14,32 %","501,68 %","59,76 €","-20,00 %","331,79 %",8,"-20,00 %","300,00 %",1,"-80,00 %",
B08GD1F58J,"Hama USB3.0 Lecteur de Carte SD/microSD, Anthracite",Hama,"134,73 €","579,08 %",,"122,20 €","1 354,76 %",,27,"1 250,00 %",,,,
B00475DSKS,"Xavax Siphon (pour évier, lave-linge et lave-vaisselle, 1,5"", 2 ports pour siphon 1"" (2,54 cm) et 2 pièges à odeurs, flexible) Blanc/Noir",xavax,"134,68 €","71,17 %","-11,97 %","89,54 €","59,01 %","8,97 %",11,"57,14 %","0,00 %",,,
B0009N8L5O,"Trépied Appareil Photo Star 20""",Hama,"133,56 €","75,00 %","29,67 %","103,46 €","75,00 %","95,95 %",7,"75,00 %","75,00 %",2,,
B0BL1T1R5Y,"Hama Casque TV ShellTV (Casque Circum-Auriculaire Stéréo, idéal télé, câble Extra Long 6m, Jack 3.52mm mâle, Adaptateur Jack 6.35mm mâle Inclus, 20 Hz-20 kHz, 32 ohms, 113 DB/MW) Noir",Hama,"133,28 €","60,00 %",,"103,60 €","60,00 %",,8,"60,00 %",,,,
B0032D8WCA,"Hama Album Photo Catania (Taille de l'album 29 x 32 cm pour 300 Photos au Format 10 x 15 cm, 60 Pages, Papier stratifié, thématique Mariage/Vacances, Personnalisable) Gris",Hama,"130,15 €","206,38 %","104,35 %","73,89 €","200,00 %","145,32 %",9,"200,00 %","125,00 %",,"-100,00 %",
B000EOPSRC,"Hama Pochette (pour 20 CD/DVD/Blu-ray, classeur de rangement, gain de place pour le bureau, le salon et la maison, étuis de transport) Noir",Hama,"128,74 €","4,18 %","-79,33 %","47,76 €","-7,69 %","-87,31 %",12,"-7,69 %","-88,46 %",2,,
B0000AI3IC,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 50 x 70 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Bleu",Hama,"127,44 €","-50,00 %","646,57 %","71,52 €","-50,00 %","599,12 %",6,"-50,00 %","500,00 %",1,"-66,67 %",
B07F39Q5RV,"Thomson Antenne Intérieure HD Plate ANT1528BK (pour réception Radio/télévision numérique, DVB-T/-T2, Dab/Dab+, HD/3D, avec amplificateur, Filtre Anti-Bruit, Performance 45) Noir/Gris",Thomson,"125,24 €","104,67 %","-41,02 %","116,24 €","100,00 %","-36,07 %",4,"100,00 %","-42,86 %",,"-100,00 %",
B0BL1H5S5W,"Hama Ecouteurs sans Fil Tour du Cou Freedom Run (Casque Bluetooth Intra-Auriculaires Tour d'oreille avec Micro, 6h d'autonomie, Idéal Sport, Course, Vélo, Gym, Contrôle Vocal) Noir",Hama,"124,90 €","25,00 %",,"148,00 €","25,00 %",,10,"25,00 %",,,,
B06XB66B6Y,"Hama Album photo vierge ""Lazise"" (album photo traditionnel 29 cm x 32 cm, 50 pages blanches, pour 250 photos 10 cm x 15 cm, format maximum 28 cm x 31 cm) Rose/Noir/Blanc",Hama,"124,81 €","17,10 %","12,58 %","83,79 €","12,50 %","21,51 %",9,"12,50 %","12,50 %",,"-100,00 %",
B00EYVW7TI,"Hama Multiprise 6 Prises 16A avec Interrupteur (Rallonge multiprises 3m, Bloc 6 Prises Type F Schuko, 3680W Max, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage, sécurité Enfants) Noir",Hama,"123,71 €","-83,64 %",,"83,61 €","-84,48 %",,9,"-84,48 %",,2,,
B003TQY5YY,"Hama Pochette Up To Fashion (pour 24 disques, CD/DVD/Blu-ray/livres audio, étui de rangement, gain de place pour la voiture, la maison, avec motif rond) Rouge",Hama,"122,86 €","-61,57 %","18,72 %","68,55 €","-68,75 %","4,21 %",15,"-68,75 %","-6,25 %",,,
B06XB2Y8KR,"Hama Album traditionnel ""Lazise"" (taille de l'album de 22,5 x 22 cm, pour 200 photos au format 10 cm x 15 cm, 100 pages, avec pochette CD, élégant) Blanc/Noir/Rose",Hama,"122,62 €","-58,90 %","-89,56 %","50,22 €","-72,66 %","-92,97 %",9,"-72,73 %","-93,53 %",,,"-100,00 %"
B000L0W12E,"Adaptateur automobile pour CD/MD/MP3, Noir",Hama,"122,02 €","28,55 %",,"132,12 €","0,00 %",,12,"0,00 %",,,,
B0000AIS0W,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 30 x 40 cm avec bordure de 9 mm x 17 mm, pour une photo de 20 x 28 cm) Blanc",Hama,"121,82 €","30,26 %","-83,87 %","62,00 €","0,00 %","-80,88 %",10,"0,00 %","-82,46 %",,,"-100,00 %"
B0845FCYVX,"Hama EMW-500L Souris Verticale Ergonomique sans Fil - Technologie 2.4Ghz, Capteur 1800 dpi, Technologie Smart-Link, Gaucher/e - Noire",Hama,"121,33 €",,"16,11 %","107,15 €",,"8,01 %",5,,"0,00 %",,,
B09GFQHMHD,"Hama Bras Support écran PC '00118493' (Bras pivotant et Extensible pour Ecran Moniteur PC 33-89 cm /13""-35"", Hauteur réglable, Inclinable, Système Easy Fix) Noir",Hama,"120,82 €",,,"98,10 €",,,2,,,,,
B078T62G9K,"Hama Souris Optique à 3 Boutons MC-200, Filaire, Blanche",Hama,"117,43 €","-9,49 %","125,78 %","63,07 €","-34,62 %","136,04 %",17,"-34,62 %","112,50 %",,,
B00A44MUY6,"Hama Chemin de câble (bande en PVC/Aluminium pour montage mural TV ou au sol, cache-câble demi-rond, 100 x 1,1 x 1 cm, entrée de câble jusqu'à 2 câbles, 4 pièces, matériel de montage compris) Blanc",Hama,"116,60 €","400,00 %","-37,50 %","83,62 €","400,12 %","-32,82 %",10,"400,00 %","-37,50 %",,,"-100,00 %"
B00G3BMZ9Y,"Xavax Minuteur de cuisine mécanique (avec fonction minuterie, sablier, en acier inoxydable) Argent/Noir",xavax,"114,34 €","-38,94 %","88,68 %","46,30 €","-60,00 %","130,92 %",10,"-60,00 %","100,00 %",,,"-100,00 %"
B08YS25RDP,"Hama Répartiteur Satellite (2 Voies Fiche F, Totalement blindé, Distributeur Sat, Protection Totale, Garantie 10 Ans) Argent",Hama,"113,22 €","112,50 %",,"100,64 €","112,50 %",,17,"112,50 %",,,,
B01CQ54W6E,"Hama Casque Essential HS 200"" avec Microphone (Ultra-léger, Oreillettes rembourrées, Casque stéréo, chaîne stéréo, réglage du Volume sur Le câble, Longueur de câble de 2 m, Prise Jack 3,5 mm) Noir",Hama,"112,90 €",,,"57,20 €",,,10,,,,,
B078T73Z22,"Hama Souris sans Fil avec Mini Récepteur USB MW-110 (Résolution Capteur 1000 PPP, 2.4 Ghz, pour Droitiers & Gauchers, 3 Boutons, Ultra-Compacte, idéale PC, Mac, Ordinateur Portable, Tablette) Noir",Hama,"112,60 €","-11,02 %",,"79,20 €","-5,26 %",,18,"-5,26 %",,,,
B002ZX98MG,"Hama Boîtier Slim (pour DVD, Convient également aux CD et disques Blu-Ray, Ultra Mince, avec Une Feuille pour la Couverture, Lot de 10) Transparent",Hama,"111,81 €","39,94 %","1 000,49 %","73,80 €","66,67 %","1 565,91 %",15,"66,67 %","1 400,00 %",,,
B07H149QV2,"Hama Album photo 'Susi Pastell' (couverture souple, 24 pages pour 24 photos au format 10x15 cm, résistant, pour archiver avec des anecdotes, protège la photo, mini album) Couleurs pastel Aléatoires",Hama,"111,60 €","-56,65 %","52,54 %","79,20 €","-55,88 %","67,80 %",90,"-55,88 %","52,54 %",,"-100,00 %","-100,00 %"
B0009N8N9I,"Hama Lot de 4 marqueurs pour CD/DVD/Blu-ray, Noir, Rouge, Bleu et Vert",Hama,"110,58 €","216,67 %","14,60 %","84,74 €","216,67 %","110,48 %",38,"216,67 %","90,00 %",1,,
B08B3QTPMF,"Hama Support TV Design Chevalet pour téléviseur de 37 à 75"" - 94 à 191cm (Hauteur réglable, Acier laqué, Compact Moderne et Contemporain, Compatible VESA) Blanc",Hama,"109,47 €",,,"100,98 €",,,1,,,,,
B0C2PDLY43,"Hama MW-500 Recharge Souris sans Fil - Technologie 2.4Ghz, Rechargeable en USB C, Capteur Blue Wave 1600 dpi, Technologie Smart-Link, Clics Silencieux, Droitier/e - Noire",Hama,"109,40 €","502,75 %",,"77,40 €","500,00 %",,6,"500,00 %",,,,
B006JNYP3K,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 29,7 x 42 cm (DIN A3) avec bordure de 9 mm x 17 mm, pour une photo de 18 x 24 cm, verre en polystyrène) Argent Mat",Hama,"107,44 €","2,41 %","-47,27 %","63,58 €","23,46 %","-19,42 %",11,"22,22 %","-26,67 %",,"-100,00 %",
B093WSK4SC,"Hama Radio Internet Dab/Dab+ 'DR200BT' (Radio numérique FM/Dab/Dab+ Portable, Haut Parleur Bluetooth Rechargeable USB-C, Ecran Couleur, Entrée AUX, Minuteur, 30 Présélections, 8h d'écoute) Noir",Hama,"105,92 €",,,"124,20 €",,,2,,,,,
B06XB3M3NX,"Hama Album photo ""Liam"" (pour 200 photos au format 10 x 15 cm, album traditionnel enfant de 22,5 x 22 cm, 100 pages blanches, tigre, élégant) Marron/Orange/Noir/Blanc",Hama,"104,44 €","0,00 %",,"45,57 €","0,00 %",,7,"0,00 %",,,,
B005MIGBDU,"Hama Support mural TV Ultraslim Orientable (pour diagonale d'écran de 25 à 66cm (10"" et 26""), pour un maximum de 25 kg, VESA jusqu'à 100 x 100, 5 étoiles) Blanc",Hama,"104,05 €",,,"90,99 €",,,3,,,,,
B01K47I1TK,"Hama Album Jumbo ""Skies"" (album grand format, 30 x 30 cm, 60 pages, pour 240 photos au format 10 x 15 cm) Gris",Hama,"104,01 €","-13,32 %","5,86 %","45,44 €","-11,11 %","3,25 %",8,"-11,11 %","-11,11 %",,,
B07KFSK68C,"Xavax Feuille de cuisson (réutilisable, couche antiadhésive, découpable, revétement en téflon, 43 x 35 cm) Argent",xavax,"103,11 €","27,06 %",,"59,85 €","0,00 %",,15,"0,00 %",,,,
B005MNBU5E,"Xavax Fixations pour Sèche-linge (Plaques de Fixation Auto-adhésives, 5 x 5 cm, résistantes à l'humidité, antidérapantes grâce à un adhésif spécial, à coller, jeu de 4) Blanc",xavax,"101,90 €","-4,37 %",,"63,49 €","-12,50 %",,7,"-12,50 %",,1,,
B005DJKJIQ,"Hama Album Photo ""Singo"" (album grand format, 30 x 30 cm, 100 pages, pour 400 photos au format 10 x 15 cm) Rose",Hama,"100,76 €","-42,11 %","-28,40 %","70,51 €","-42,11 %","-10,57 %",11,"-42,11 %","-26,67 %",,,
B0009V8WNM,"Hama Pochettes de protection (en papier pour CD/DVD/Blu-Ray, verrouillables, lot de 50) Blanc/Transparent",Hama,"100,54 €","-3,40 %",,"52,92 €","-0,64 %",,23,"0,00 %",,,,
B08SFFNZ4D,"Rapoo Clavier et Souris sans Fil X 1800s"" (Pack Kit Clavier Souris sans Fil 2.4GHz, Dongle Nano USB, Autonomie 12mois, Souris Optique 1000DPI, Clavier AZERTY FR, Pavé Numérique, pour PC, Laptop) Noir",Rapoo,"99,96 €","200,00 %",,"83,22 €","200,00 %",,6,"200,00 %",,,,
B08SDTHMQB,"Hama Album Photo bébé ""Our Baby"" personnalisable Scrapbooking (Album photo naissance, baptême, Cadeau d'anniversaire enfant, Style Mémo, 22,5 x 22 cm, 100 Pages, Max. 200 Photos 10x15 cm) Multicolore",Hama,"99,12 €","597,05 %","-59,20 %","47,95 €","600,00 %","-73,12 %",7,"600,00 %","-75,00 %",,,
B07C812NQ7,"Pêle-mêle de cadres photo pour portrait ""Cavo"", blanc, 29,5 x 36,5 cm",Hama,"97,38 €","12,50 %","-22,00 %","56,52 €","12,50 %","-16,88 %",9,"12,50 %","-25,00 %",,"-100,00 %",
B005VNYT12,"Xavax Minuteur de cuisine Countdown (avec Minuterie et Fonction Chronomètre, Fixation via Un Aimant, Une Pince, Un Support ou Un Support, à Piles, numérique) Blanc/Gris",xavax,"96,75 €","36,27 %","-15,04 %","52,24 €","33,33 %","-26,71 %",8,"33,33 %","-33,33 %",,,
B000K985GC,"Hama Boîtier Standard (pour DVD, Convient également aux CD et aux Blu-Ray, avec Film pour l'insertion de la Jaquette, Lot de 30) Noir",Hama,"95,61 €","-62,53 %","-26,43 %","56,08 €","-66,67 %","-26,00 %",4,"-66,67 %","-33,33 %",,,"-100,00 %"
B08BFFFTKJ,"Hama Album photo Jumbo ""Romance"" à personnaliser (Album Photo Livre de Mariage ou naissance bébé, Livre d'or ou cadeau, 30x30 cm, 80 pages, Motif cœur, Titre Love, 320 photos 10x15 cm) Beige/blanc",Hama,"94,92 €","469,41 %",,"44,16 €","500,00 %",,6,"500,00 %",,,,
B07623M7YQ,"Hama Multiprise 4 Prises 16A avec Interrupteur individuel (Rallonge multiprises 1.4m, Bloc 4 prises Type F Schuko, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage )Noir",Hama,"92,94 €","-50,37 %","-86,53 %","62,05 €","-50,00 %","-86,46 %",5,"-50,00 %","-87,80 %",,"-100,00 %","-100,00 %"
B082WQS12G,"Hama Ampoule LED, E27, 1521lm rempl. 100W, amp. à incandes., BLC CHD, régl.",Hama,"91,97 €",,,"68,43 €",,,1,,,,,
B009TLAQ3M,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Azur",Hama,"91,52 €","122,57 %",,"61,93 €","175,00 %",,11,"175,00 %",,,,
B015A5WP6Q,"Support mural TV FULLMOTION, Premium, VESA 400x400, 165 cm (65""), noir",Hama,"90,79 €",,,"85,25 €",,,1,,,,,
B000EOVQIW,"Hama Pochette (pour 160 CD/DVD/Blu-ray, classeur de rangement, gain de place pour le bureau, le salon et la maison, étuis de transport) Noir",Hama,"89,96 €","-33,33 %",,"62,76 €","-33,33 %",,4,"-33,33 %",,,,
B000N8UX88,"Hama Trépied Appareil Photo Star 20""",Hama,"89,29 €","-35,47 %","211,01 %","38,06 €","-42,11 %","310,57 %",11,"-42,11 %","266,67 %",,,
B0000AI2Y8,"Hama Cadre-galerie photo en plastique ""Madrid"" (taille de cadre de 25 cm x 55 cm, taille de la photo de 13 cm x 18 cm, 3 photos par cadre, à accrocher, élégant, simple, classique) Argent",Hama,"87,43 €","250,00 %","12,99 %","56,91 €","250,00 %","25,96 %",7,"250,00 %","16,67 %",,,"-100,00 %"
B07MK5GLGH,"Hama Support mural TV FULLMOTION ""Ultraslim"" (Support ultraplat pivotant et inclinable pour écran de 81 à 165cm (32"" à 65""), poids max 30kg, VESA jusqu'à 400x400, avec Cache-Câbles) Noir",Hama,"87,42 €",,,"93,02 €",,,1,,,,,
B000JIA7YW,"Hama Boîtier Standard (pour 6 DVD, Convient également aux CD et disques Blu-Ray, avec Film pour l'insertion de la Jaquette, Lot de 3) Noir",Hama,"87,42 €",,"381,39 %","52,80 €",,"500,00 %",11,,"450,00 %",,,
B000IH1W20,"Hama Lecteur USB 2.0 ""35en1"" (USB, lecteur cartes multiples, Lecteur de carte SD, SDHC, SDXC, Type I / II CF, MMC) Bleu",Hama,"87,22 €",,"-55,84 %","45,50 €",,"-58,06 %",7,,"-61,11 %",,,"-100,00 %"
B005C3ZXIY,"Adaptateur de tuyau d'échappement pour sèche-linge (idéal pour les sèche-linge avec un raccord de 100 mm) blanc",xavax,"86,58 €","-50,00 %","13,09 %","56,42 €","-50,00 %","16,96 %",13,"-50,00 %","8,33 %",1,,
B0000AI3PC,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 42 x 60 cm, Anti-Reflex) Blanc",Hama,"84,96 €","-60,00 %",,"56,82 €","-60,00 %",,6,"-60,00 %",,3,"-50,00 %",
B07CLVB2SK,"Hama Albums photos ""Batzi"" (couverture souple, 36 pages pour 36 photos au format 10x15 cm par album, résistant, pour archiver avec des anecdotes, protège la photo, mini album) Multicolore",Hama,"84,87 €","-12,77 %",,"67,24 €","-12,77 %",,41,"-12,77 %",,,,
B0000AI2UP,"Hama Cadre photo Clip-Fixe (sans bordure, 50 x 70 cm, Anti-Reflex) Blanc",Hama,"83,28 €","-42,86 %","22,94 %","46,25 €","-42,89 %","47,81 %",4,"-42,86 %","33,33 %",6,"50,00 %",
B003KKWLJA,"Xavax Raccord de tuyau d' arrivée d'eau en laiton (pour tuyaux d’arrivée de lavage et de lave-vaisselle, embout de tuyau d’admission) Dorée",xavax,"83,04 €","-54,37 %","46,09 %","53,82 €","-65,79 %","96,28 %",13,"-65,79 %","85,71 %",,"-100,00 %",
B000VRANI6,"Hama Fine Art Bordeaux 50 Pages Noires/à spirales090144, Bordeaux, 36 x 32 cm",Hama,"82,31 €","157,30 %","-35,89 %","42,65 €","150,00 %","-38,30 %",5,"150,00 %","-44,44 %",,,
B01MS2OU9J,"Hama Chambre à air de vélo (Taille de 26"", avec Valve Automatique, Schrader) Noir",Hama,"82,07 €","-45,18 %","134,96 %","56,96 €","-46,67 %","148,84 %",16,"-46,67 %","128,57 %",,,
B07GX2V6JG,"Lecteur Multi-Cartes USB-2.0, SD/microSD/CF, Bleu",Hama,"81,48 €","366,67 %",,"51,10 €","366,67 %",,14,"366,67 %",,,,
B0792TCS2C,"Hama Pochette Up to Fashion (pour 24 disques, CD/DVD/Blu-Ray/Livres Audio, étui de Rangement, Gain de Place pour la Voiture, la Maison) Bleu",Hama,"80,70 €","-13,78 %","229,79 %","53,04 €","0,00 %","340,90 %",12,"0,00 %","300,00 %",,,
B001F536RS,"THOMSON Microphone Dynamique M135 (Microphone Karaoké Filaire, Motif cardioïde, fiche Jack 3,52 mm, Longueur de câble 3 m, idéal Karaoké, Chant, Live, Conférence, Mariage) Noir",Thomson,"79,92 €","700,00 %","-93,04 %","59,44 €","827,30 %","-91,95 %",8,"700,00 %","-93,04 %",4,,"-33,33 %"
B01DZGID9K,"Hama Support Mural TV FIX pour TV écran entre 81 cm et 165 cm (32"" à 65""), VESA 400 x 400, jusqu'à 35 kg de charge supportée, Noir",Hama,"79,51 €","354,60 %","-86,32 %","48,10 €","400,00 %","-86,79 %",5,"400,00 %","-85,71 %",,,
B001UBEV4O,"Hama Album, Gris, 36 x 32 cm",Hama,"79,43 €","-51,37 %","-49,54 %","42,65 €","-49,50 %","-49,51 %",5,"-50,00 %","-54,55 %",,,
B07S3HXC8W,"Visionneuse LED, grossissement Triple",Hama,"79,32 €","302,23 %","-33,61 %","52,23 €","291,24 %","-29,29 %",4,"300,00 %","-33,33 %",,,
B0BG5F6PK3,"Hama Montre Connectée Fit Watch 6910 (GPS Montre Sport Etanche IP68 Montre Fitness 14 Sports, Montre Multifonctions Compatible Google Fit Apple Health Strava) Noir",Hama,"79,27 €",,,"73,26 €",,,1,,,,"-100,00 %",
B0BRL62B16,"Hama Multiprise Etanche 2 Prises 16A avec Interrupteur (Multiprise Extérieur Rallonge 2m, Bloc 2 Prises étanches IP44 avec Couvercle, Type F Schuko, 3680W, Idéal Jardin Garage Atelier Chantier) Noir",Hama,"79,10 €","-28,57 %",,"56,50 €","-28,57 %",,5,"-28,57 %",,,,
B0000AISDL,"Hama Passe-partout Premium, blanc neige, 40 x 50 cm",Hama,"79,10 €",,"25,00 %","42,70 €",,"36,16 %",10,,"25,00 %",,,"-100,00 %"
B000NRVR7A,"Hama Répartiteur double pour prise allume-cigare (180°, 12V, avec écran à LED)",Hama,"78,84 €","273,30 %",,"52,85 €","250,00 %",,7,"250,00 %",,,,
B007C3BG5Q,"Hama Tapis de souris aspect cuir (22 x 18 cm, Tapis de souris Office aspect cuir, glisse optimale, dessous antidérapant) Noir",Hama,"78,80 €","-52,38 %","-11,74 %","63,90 €","-52,38 %","-10,50 %",10,"-52,38 %","-16,67 %",,,
B000X1BGWM,"Hama Fiche universelle pour prises d' allume-cigares (fiche de sécurité universelle 16 A prise allume-cigare, câbles jusqu'à 2 x 2,5 mm², 6V - 24V, fiche allume-cigare avec serre-câble) Rouge/Noir",Hama,"77,86 €","-64,87 %","-77,51 %","44,52 €","-66,67 %","-78,95 %",7,"-66,67 %","-80,56 %",,,
B001F4XUIY,"Thomson 00131772 Microphone dynamique M135D (motif cardioïde, fiche jack 3,52 mm, longueur de câble 3 m, Karaoké, 2 microphones), Noir",Thomson,"77,72 €","-15,27 %","-79,45 %","45,66 €","-25,00 %","-80,67 %",3,"-25,00 %","-83,33 %",1,,"0,00 %"
B079WCMXDL,"Hama Support Mural TV, Noir, 84 Pouces",Hama,"77,52 €",,,"81,00 €",,,2,,,1,,
B07B9VB1J5,"Hama Album photo vierge Minimax ""Designline"" (album photo traditionnel format 13 cm x 16,5 cm, pour 100 photos 10 cm x 15 cm, 100 pages, triangle) Blanc/Marron/Turquoise/Rose",Hama,"76,62 €","-24,82 %","-52,92 %","33,36 €","-45,45 %","-37,21 %",12,"-45,45 %","-42,86 %",,,"-100,00 %"
B00KA4516Y,"Hama Ventilateur USB avec affichage de la température",Hama,"76,08 €","166,67 %","48,83 %","60,32 €","166,67 %","117,92 %",8,"166,67 %","100,00 %",,,
B01KFLHB1E,"Hama Album photo vierge ""Bernd"" (album photo traditionnel format 22,5 cm x 22 cm, 100 pages, pour 200 photos 10 cm x 15 cm) Marron/Blanc/Noir",Hama,"75,96 €","20,40 %","-24,24 %","33,48 €","20,00 %","-26,85 %",6,"20,00 %","-33,33 %",,,
B00T7M9IU0,"Hama Album photo à pochettes ""New York City"" (pour 200 photos au format 9 cm x 13 cm, taille de l'album de 16,5 cm x 21 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,"75,74 €",,"199,96 %","43,75 €",,"288,54 %",7,,"250,00 %",,,
B004LQ1PLW,"Hama Sacoche de Rangement Sportsline (Sacoche de projecteur, Ordinateur et disques durs, Taille L, 27 x 39 x 15 cm, rembourré, pour Acer, BenQ, Epson, LG, Optoma BeamerL) Noir",Hama,"74,74 €","-75,63 %","99,36 %","53,88 €","-75,00 %","123,94 %",2,"-75,00 %","100,00 %",,,
B001730SIS,"Etui Fashion pour Sticks USB, Noir",Hama,"74,13 €","-34,60 %","493,99 %","44,01 €","-30,77 %","400,11 %",9,"-30,77 %","350,00 %",,"-100,00 %",
B075RGXBTD,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Blanches, à Spirale) Noir",Hama,"74,05 €","1,13 %","198,11 %","36,30 €","0,00 %","177,52 %",5,"0,00 %","150,00 %",2,,
