Programme=[Retail],Aperçu du distributeur.=[Fabrication],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/10/2024 - 31/10/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les commandes","Revenus basés sur les commandes – Période antérieure (%)","Revenus basés sur les commandes – Même période l'année dernière (%)","Unités commandées","Unités commandées – Période antérieure (%)","Unités commandées – Même période l'année dernière (%)","Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B08YRY2LQJ,"Hama Câble Jack 3.5 Male Male (Câble Auxiliaire Stéréo Jack 3.5mm, Cable Audio Garantie 10ans, 1.5m, compatible iPhone, iPod, iPad, Voiture, Casque, Autoradio, Smartphones, MP3) Noir",Hama,"104,00 €","257,14 %",,25,"257,14 %",,"104,00 €","257,14 %",,"114,75 €","257,14 %",,25,"257,14 %",,,,
B01BBTCVOQ,"Hama Album Photo Fine Art (Format 30 x 30 cm, 100 Pages Blanches, sans Spirale) Kiwi",Hama,"103,68 €","42,63 %","-46,96 %",6,"50,00 %","-57,14 %","103,68 €","42,63 %","-46,96 %","49,08 €","50,00 %","-61,81 %",6,"50,00 %","-57,14 %",,,
B0009V6OCS,"Hama Boîtier Slim (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 25) Noir/Transparent",Hama,"102,70 €","457,85 %","-41,45 %",9,"800,00 %","-25,00 %","102,70 €","206,84 %","-41,45 %","63,77 €","361,77 %","-32,65 %",9,"350,00 %","-25,00 %",,"-100,00 %",
B0BL1RN815,"Hama Power Bank 24000 mAh (Batterie Externe, 1 USB C + 2 USB A, Power Pack Fast Charge, Batterie pour Smartphone, Tablette, Haut-Parleur Bluetooth, Voyants LED, Chargeur Portable + Cable 0.25m) Gris",Hama,"102,21 €","-21,85 %","35,81 %",3,"-25,00 %","50,00 %","102,21 €","-21,85 %","35,81 %","77,19 €","-24,69 %","34,34 %",3,"-25,00 %","50,00 %",1,,
B006JNYP3K,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 29,7 x 42 cm (DIN A3) avec bordure de 9 mm x 17 mm, pour une photo de 18 x 24 cm, verre en polystyrène) Argent Mat",Hama,"101,63 €","69,55 %","-72,00 %",7,"16,67 %","-81,08 %","101,63 €","69,55 %","-66,82 %","39,42 €","13,67 %","-77,68 %",7,"16,67 %","-77,42 %",2,,"0,00 %"
B08M3X6PFG,"Hama Album Photo Couverture Rigide Tissu 30x30cm (Livre Photo, 400 photos 10 x 15cm à coller, 100 pages blanches separées par Papier Cristal, Album Scrapbooking DIY à Personnaliser) Bordeaux",Hama,"101,54 €","414,91 %","-78,63 %",5,"400,00 %","-82,76 %","81,73 €","314,45 %","-82,15 %","54,00 €","300,00 %","-85,71 %",4,"300,00 %","-85,71 %",,,
B0BL1R1718,"Hama Ring Light LED avec Trépied 12"" 215cm 'Spotlight Steady 120 II' (Selfie Anneau Lumineux, Lampe annulaire Réglable pour TIKtok/Youtube/Live Stream/Maquillage) Noir",Hama,"99,84 €","-9,10 %",,2,"0,00 %",,"49,92 €","-54,55 %",,"52,67 €","-50,00 %",,1,"-50,00 %",,1,,
B002ADGINS,"Hama Étui Hard Drive Case (pour Disque Dur, 2,5"", néoprène, Étui de Protection pour Disque Dur Externe 6,4"", Accessoire, néoprène) Noir",Hama,"98,94 €","88,89 %","-54,05 %",17,"88,89 %","-54,05 %","98,94 €","54,55 %","-54,05 %","69,28 €","45,45 %","-56,28 %",17,"54,55 %","-54,05 %",,,
B005DJKJIQ,"Hama Album Photo ""Singo"" (album grand format, 30 x 30 cm, 100 pages, pour 400 photos au format 10 x 15 cm) Rose",Hama,"98,92 €","-4,95 %","-34,00 %",7,"0,00 %","-41,67 %","113,77 €","27,52 %","-24,09 %","51,28 €","33,33 %","-32,26 %",8,"33,33 %","-33,33 %",2,,
B0000AIS0W,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 30 x 40 cm avec bordure de 9 mm x 17 mm, pour une photo de 20 x 28 cm) Blanc",Hama,"95,94 €","298,75 %","-81,12 %",7,"250,00 %","-84,78 %","95,94 €","151,68 %","-80,61 %","35,70 €","133,33 %","-87,20 %",7,"133,33 %","-84,44 %",,"-100,00 %","-100,00 %"
B014R5PAHG,"Hama Bloc Multiprises ""90°"" (6 prises, protection contre la surtension, prises tournées à 90°, longueur de câble de 2 m) Noir",Hama,"94,92 €",,,6,,,"94,92 €",,,"62,58 €",,,6,,,,,
B00UYZ1O3I,"Hama Support Plafond (pour Diagonale d'écran de 81 à 165cm (32"" à 65""), pour Un Maximum de 50 kg, VESA jusqu'à 400 x 400) Noir",Hama,"93,42 €","-66,60 %","-91,73 %",1,"-66,67 %","-94,12 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %"
B005VNYT12,"Xavax Minuteur de cuisine Countdown (avec Minuterie et Fonction Chronomètre, Fixation via Un Aimant, Une Pince, Un Support ou Un Support, à Piles, numérique) Blanc/Gris",xavax,"93,10 €","63,51 %","23,84 %",11,"57,14 %","83,33 %","93,10 €","37,40 %","23,84 %","71,83 €","37,50 %","83,33 %",11,"37,50 %","83,33 %",,,
B09RGWV4NB,"Hama Casque-Micro pour téléphones sans Fil (Intra-Auriculaire, Contour d'oreille Réglable, Bras de Micro Flexible, Jack 2.5 mm, Qualité Audio Cristaline, 32 Ω, 1.2m, Garantie 10ans) Noir",Hama,"92,18 €","731,95 %","-52,93 %",7,"600,00 %","-41,67 %","92,18 €","731,95 %","-15,23 %","62,65 €","600,00 %","7,96 %",7,"600,00 %","0,00 %",,,
B00006J6EV,"Hama Boîtier Double (pour DVD, Convient également aux CD et disques Blu-Ray, avec Film pour l'insertion de la Jaquette, Lot de 5) Noir",Hama,"91,52 €","214,29 %","110,29 %",22,"214,29 %","266,67 %","91,52 €","175,00 %","110,29 %","71,54 €","175,37 %","265,75 %",22,"175,00 %","266,67 %",,"-100,00 %",
B00005YVI3,"Hama Étuis à négatifs, polypropylène, 7 bandes de 6 négatifs, 24x36cm, 100 pièces",Hama,"91,34 €","88,29 %","-45,24 %",2,"100,00 %","-50,00 %","91,34 €","88,29 %","-45,24 %","58,24 €","100,00 %","-50,00 %",2,"100,00 %","-50,00 %",,,
B07CQ99GFZ,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Flamant",Hama,"90,64 €","175,00 %","-22,18 %",11,"175,00 %","-21,43 %","90,64 €","120,00 %","-27,37 %","67,54 €","120,00 %","-22,18 %",11,"120,00 %","-26,67 %",,,
B017JY5E7S,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Craie",Hama,"90,64 €","57,14 %","14,01 %",11,"57,14 %","83,33 %","98,88 €","100,00 %","24,38 %","67,56 €","100,00 %","103,19 %",12,"100,00 %","100,00 %",,,
B000EOVQI2,"Hama Boîtier CD Slim, Lot de 10, Transparent",Hama,"90,59 €","-32,35 %","-75,44 %",12,"-40,00 %","-79,31 %","99,73 €","-20,07 %","-73,36 %","40,95 €","-31,58 %","-77,74 %",13,"-31,58 %","-77,97 %",,,"-100,00 %"
B07623M7YQ,"Hama Multiprise 4 Prises 16A avec Interrupteur individuel (Rallonge multiprises 1.4m, Bloc 4 prises Type F Schuko, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage )Noir",Hama,"89,40 €","371,02 %","-54,10 %",5,"400,00 %","-50,00 %","89,40 €","371,02 %","-54,10 %","54,90 €","400,00 %","-55,76 %",5,"400,00 %","-50,00 %",,,
B00006IVE7,"Hama Étuis à négatifs, papier cristal, 10 bandes de 4 négatifs, 24x36cm, 25 pièces",Hama,"89,28 €","-10,00 %","80,00 %",9,"-10,00 %","80,00 %","109,12 €","37,50 %","120,00 %","92,62 €","37,50 %","140,20 %",11,"37,50 %","120,00 %",,,
B0000AI2Y8,"Hama Cadre-galerie photo en plastique ""Madrid"" (taille de cadre de 25 cm x 55 cm, taille de la photo de 13 cm x 18 cm, 3 photos par cadre, à accrocher, élégant, simple, classique) Argent",Hama,"87,43 €","600,00 %","-30,00 %",7,"600,00 %","-30,00 %","87,43 €","600,00 %","-30,00 %","56,83 €","599,02 %","-30,19 %",7,"600,00 %","-30,00 %",,,"-100,00 %"
B073PGV9QC,"Hama 00124156 Lecteur de Cartes 3 en 1 USB 3.0, Noir",Hama,"87,43 €","133,33 %","151,81 %",7,"133,33 %","133,33 %","87,43 €","133,33 %","293,30 %","52,50 €","133,33 %","250,00 %",7,"133,33 %","250,00 %",,,
B00006JBFP,"Hama Filtre UV (anti-UV et protection, compensation 2X, traitement antireflet, pour objectifs d'appareils photo 72 mm, O-Haze, traité) Noir",Hama,"87,36 €","37,44 %","-61,22 %",8,"60,00 %","-52,94 %","98,28 €","86,70 %","-56,37 %","56,70 €","125,00 %","-62,82 %",9,"125,00 %","-47,06 %",,,"-100,00 %"
B08YRZT1RL,"Hama Hub USB, 4 Ports, USB 2.0, 480 Gbit/s, Métal, Noir",HAMA,"87,04 €","-15,00 %","1 600,00 %",17,"-15,00 %","1 600,00 %","87,04 €","-15,00 %","1 600,00 %","71,01 €","-19,36 %","1 215,00 %",17,"-15,00 %","1 600,00 %",,,
B000IH1W20,"Hama Lecteur USB 2.0 ""35en1"" (USB, lecteur cartes multiples, Lecteur de carte SD, SDHC, SDXC, Type I / II CF, MMC) Bleu",Hama,"86,56 €","-14,45 %","-66,09 %",8,"-11,11 %","-60,00 %","75,74 €","-4,78 %","-58,37 %","45,50 €","0,00 %","-46,15 %",7,"0,00 %","-46,15 %",1,"0,00 %","-66,67 %"
B00194JFVG,"Cadre métallique pour portrait ""Laval"", 2x 10x15 cm",Hama,"86,56 €","33,33 %","99,40 %",8,"33,33 %","166,67 %","86,56 €","14,29 %","99,40 %","61,04 €","14,29 %","166,67 %",8,"14,29 %","166,67 %",,,
B0000AIRXC,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 30 x 45 cm avec bordure de 9 mm x 17 mm, pour une photo de 20 x 30 cm) Blanc",Hama,"86,13 €",,"80,00 %",9,,"80,00 %","86,13 €",,"50,00 %","56,25 €",,"50,00 %",9,,"50,00 %",,,
B0C5JMQJ2G,"Hama C-Rotate Pro Clé USB 3.1 - Flash Drive 256 Go, Vitesse jusqu'à 100 Mo/s, Clef avec connecteurs USB A & USB C, pour PC/Mac/Tablette et Smartphone - Argentée",Hama,"85,46 €","89,62 %",,4,"100,00 %",,"85,46 €","89,62 %",,"91,60 €","100,00 %",,4,"100,00 %",,,,
B07CGTVBVH,"Hama Cadre Photo pour Portrait ´Scala´, Taupe, 23 x 23 cm",Hama,"84,48 €","500,00 %","233,65 %",6,"500,00 %","200,00 %","84,48 €","500,00 %","233,65 %","37,02 €","500,00 %","200,00 %",6,"500,00 %","200,00 %",,,"-100,00 %"
B079PCTWYM,"Hama Brosse (en Fibre de Carbone, pour Le Nettoyage des disques, vinyles) Noir/Argent",Hama,"84,43 €","-65,42 %",,7,"-80,00 %",,"72,44 €","-70,33 %",,"31,65 €","-82,87 %",,6,"-82,86 %",,,,
B01BIIL2IQ,"Hama Carte Micro SDXC Classe 10 - Micro SD 128 Go, Vitesse jusqu'à 80 Mo/s, Carte Mémoire Compatible UHS-I, avec Adaptateur SD, pour Ordinateur/Appareil Photo/Smartphone - Noir",Hama,"83,72 €",,,4,,,"83,72 €",,,"57,60 €",,,4,,,,,
B08SFFNZ4D,"Rapoo Clavier et Souris sans Fil X 1800s"" (Pack Kit Clavier Souris sans Fil 2.4GHz, Dongle Nano USB, Autonomie 12mois, Souris Optique 1000DPI, Clavier AZERTY FR, Pavé Numérique, pour PC, Laptop) Noir",Rapoo,"83,30 €","66,67 %",,5,"66,67 %",,"49,98 €","0,00 %",,"41,61 €","0,00 %",,3,"0,00 %",,,"-100,00 %",
B000N8UX88,"Hama Trépied Appareil Photo Star 20""",Hama,"83,25 €","96,25 %","-58,45 %",13,"116,67 %","-55,17 %","78,31 €","84,61 %","-59,57 %","41,52 €","100,00 %","-56,13 %",12,"100,00 %","-57,14 %",,,
B00006JB1T,"Hama Barrette porte-flash coudée à 90° (pliable pour appareils photo / vidéo avec vis de trépied, avec poignée et boucle, 34 mm x 190 mm) Noir",Hama,"82,92 €","274,69 %",,3,"200,00 %",,"82,92 €","274,69 %",,"44,41 €","204,39 %",,3,"200,00 %",,,,"-100,00 %"
B08YRZD1X6,"Hama Câble Optique Audio 3m (Cable Toslink Audio Optique, Cable fibre Optique Audio pour Home Cinema, Barre de Son, TV, Samsung, Bose, LG, Sony, Sonos, PS4, Xbox, fiche Mâle ODT) Noir",Hama,"82,88 €","0,00 %",,14,"0,00 %",,"88,80 €","15,38 %",,"129,90 €","15,38 %",,15,"15,38 %",,1,"0,00 %",
B000VRCKT6,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Bleu",Hama,"82,74 €","-42,74 %","155,29 %",5,"-44,44 %","150,00 %","82,74 €","-42,74 %","74,56 %","42,70 €","-44,34 %","66,93 %",5,"-44,44 %","66,67 %",1,,
B001730SIS,"Etui Fashion pour Sticks USB, Noir",Hama,"82,52 €","-2,77 %","5,03 %",13,"-18,75 %","44,44 %","87,51 €","9,55 %","11,38 %","68,46 €","-6,67 %","55,56 %",14,"-6,67 %","55,56 %",,,
B000VRANI6,"Hama Fine Art Bordeaux 50 Pages Noires/à spirales090144, Bordeaux, 36 x 32 cm",Hama,"82,24 €","-35,89 %","-9,57 %",5,"-37,50 %","-16,67 %","98,23 €","-12,51 %","8,02 %","51,18 €","-14,31 %","-0,08 %",6,"-14,29 %","0,00 %",1,,
B00UYZ1O6K,"Hama Support Mural TV Spécial Mur mensardé (pour Diagonale d'écran de 48 cm à 117 cm (19"" - 46""), pour Un Maximum de 20 kg, VESA jusqu'à 200 x 200) Noir",Hama,"82,09 €","-67,42 %","-3,56 %",2,"-66,67 %","0,00 %","82,09 €","-67,42 %","-3,56 %","76,90 €","-66,67 %","4,84 %",2,"-66,67 %","0,00 %",,,"-100,00 %"
B00006JB4M,"Hama Filtre UV (anti-UV et protection, compensation 2X, traitement antireflet, pour objectifs d'appareils photo 77 mm, O-Haze, traité) Noir",Hama,"81,06 €","0,00 %","-56,25 %",7,"0,00 %","-56,25 %","92,64 €","33,33 %","-52,94 %","80,40 €","33,33 %","-46,09 %",8,"33,33 %","-52,94 %",,"-100,00 %",
B07BZVN4MB,"Hama Radio numérique ""DR350"", FM/DAB/DAB+ (pour réception FM / DAB / DAB +,radio de cuisine sous comptoir, écran couleur, fonction d'alarme, fonctionnement sur secteur) Blanc",Hama,"80,97 €",,,1,,,"80,97 €",,,"42,00 €",,,1,,,,,
B001F536FK,"THOMSON Casque Audio Filaire (Casque Stéréo Filaire Jack, Réglable, Supra-aural, Ultra-léger, 54g, Coussinets 27mm, 95dB, Cable 1.3m, idéal PC Smartphone Mac Tablette Ordinateur) Noir",Thomson,"80,95 €","-78,96 %","120,93 %",7,"-81,58 %","75,00 %","94,22 €","-74,64 %","157,15 %","41,71 €","-78,32 %","100,53 %",8,"-78,38 %","100,00 %",,"-100,00 %",
B08SDTJ954,"Hama Album Livre Photo bébé ""To The Moon"" à personnaliser (Photo de naissance, baptême, Cadeau d'anniversaire enfant, Idéal scrapbooking, 25 x 25 cm, 50 Pages blanches, Max. 100 Photos 10x15 cm)",Hama,"79,24 €","250,00 %","-63,73 %",7,"250,00 %","-72,00 %","90,56 €","700,00 %","-56,83 %","57,84 €","700,00 %","-66,68 %",8,"700,00 %","-66,67 %",,"-100,00 %","-100,00 %"
B0BL1WPKVV,"Hama MW-300 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Clics Silencieux, Ambidextre - Jaune",Hama,"79,10 €","165,53 %",,5,"150,00 %",,"79,10 €","80,76 %",,"39,37 €","67,11 %",,5,"66,67 %",,,,
B00A44MUY6,"Hama Chemin de câble (bande en PVC/Aluminium pour montage mural TV ou au sol, cache-câble demi-rond, 100 x 1,1 x 1 cm, entrée de câble jusqu'à 2 câbles, 4 pièces, matériel de montage compris) Blanc",Hama,"79,10 €",,"-70,50 %",5,,"-78,26 %","79,10 €",,"-70,50 %","41,80 €",,"-77,01 %",5,,"-78,26 %",,,
B017JY5APO,"Hama Fine Art à Spirales 50 Pages Noires 2109, Craie, 36 x 32 cm",Hama,"78,24 €","-12,33 %","40,57 %",5,"-16,67 %","25,00 %","78,24 €","-12,33 %","40,57 %","42,25 €","-16,67 %","27,91 %",5,"-16,67 %","25,00 %",,,
B079NX1LC5,"Thomson Antenne Intérieure ANT1418BK (pour Radio/TV, réception numérique DVB-T/-T2, réception Dab/Dab+, Convient au récepteur/syntoniseur VHF, avec Prise 12V pour Voiture, Performance 35) Noir",Thomson,"77,93 €","196,31 %","216,92 %",3,"200,00 %","200,00 %","77,93 €","196,31 %","216,92 %","63,74 €","197,16 %","292,00 %",3,"200,00 %","200,00 %",,,
B00AJJJNE6,"Hama Blu-Ray de nettoyage (pour tête de lecture, pour éliminer la poussière dans les lecteurs de Blu-Ray, Blu-Ray de nettoyage, emballage sans frustation) Blanc/Bleu/Rouge",Hama,"77,40 €","150,00 %","-76,94 %",5,"150,00 %","-76,19 %","77,40 €","150,00 %","-76,94 %","49,30 €","150,00 %","-75,80 %",5,"150,00 %","-76,19 %",,"-100,00 %","-100,00 %"
B000EOVQCS,"Hama Pochettes de Protection Doubles (en Plastique, pour CD/DVD/Blu-Ray, 2 CD par Pochette, Lot de 50) Blanc/Transparent",Hama,"77,00 €","56,82 %","519,97 %",10,"66,67 %","900,00 %","77,00 €","56,82 %","272,70 %","58,60 €","66,67 %","400,00 %",10,"66,67 %","400,00 %",,,
B08BFPTVPR,"Hama Album photo à spirale ""Romance"" à personnaliser (Album Photo de Mariage ou naissance bébé, Livre d'or ou cadeau, 28 x 24 cm, 40 pages, Motif cœur, Titre Love, 80 photos 10 x 15 cm) Beige/blanc",Hama,"76,95 €","10,89 %","-62,70 %",9,"0,00 %","-70,00 %","76,95 €","10,89 %","-63,86 %","41,64 €","-0,10 %","-70,91 %",9,"0,00 %","-70,97 %",,"-100,00 %",
B00IHU9XGM,"Xavax Elément de construction intermédiaire (pour lave-linge/sèche-linge, rallonge, cadre de raccordement, cadre intermédiaire avec tiroir coulissant pour panier à linge) Blanc",xavax,"76,30 €",,,2,,,"76,30 €",,,"91,21 €",,,2,,,,,
B08G4QRDRF,"Hama 90W Chargeur Rapide Universel pour PC Portable 15-19V - [8 Adaptateurs] [Protection Contre la surchauffe & sur-tensions] Noir",Hama,"76,04 €",,,2,,,"76,04 €",,,"57,17 €",,,2,,,,,
B0BL1H5S5W,"Hama Ecouteurs sans Fil Tour du Cou Freedom Run (Casque Bluetooth Intra-Auriculaires Tour d'oreille avec Micro, 6h d'autonomie, Idéal Sport, Course, Vélo, Gym, Contrôle Vocal) Noir",Hama,"74,94 €","200,00 %","700,00 %",6,"200,00 %","700,00 %","74,94 €","200,00 %",,"88,80 €","200,00 %",,6,"200,00 %",,,"-100,00 %",
B0BKYL622V,"Hama Power Pack Slim 5HD (Batterie Externe 5 000 mAh, Batterie Portable Charge Rapide, USB 3.0, Power Bank Compatible avec iPhone 14 13 12 11 X Samsung Xiaomi Huawei iPad etc) Blanc",Hama,"74,88 €","124,86 %",,9,"200,00 %",,"74,88 €","124,86 %",,"88,38 €","200,00 %",,9,"200,00 %",,,,
B00005K4A5,"Hama Filtre polarisant (Circulaire, Traité, 72mm, 2 Couches par Face) Noir",Hama,"74,76 €",,"124,64 %",3,,"200,00 %","74,76 €",,"124,64 %","63,60 €",,"76,86 %",3,,"200,00 %",,,
B000LRIYF0,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 70 x 100 cm avec bordure de 13 mm x 20 mm, pour une photo de 50 x 70 cm) Argent Mat",Hama,"73,32 €",,,2,,,"36,66 €",,,"21,52 €",,,1,,,,,
B0BLZ1RZKG,"Hama Multiprise avec Interrupteur (Bloc 4 Prises Schuko 16A, Interrupteur Individuel éclairé, idéal économie d'énergie, Prises à 90°, œillet Suspension integré, 3680W, Cable 1.4m H05VV-F) Blanc",Hama,"73,28 €","-55,56 %","8,16 %",4,"-55,56 %","33,33 %","73,28 €","-55,56 %","8,16 %","50,00 €","-55,56 %","33,33 %",4,"-55,56 %","33,33 %",,"-100,00 %",
B003LTPG4C,"Hama Chemin de câbles (bande en aluminium pour montage mural TV ou au sol, cache-câble rectangle, 110 x 3,3 x 1,7 cm, entrée de câble jusqu'à 5 câbles, matériel de montage compris) Blanc",Hama,"73,28 €","100,00 %","100,00 %",4,"100,00 %","100,00 %","54,96 €","50,00 %","50,00 %","31,20 €","50,00 %","50,00 %",3,"50,00 %","50,00 %",,,
B07BB2FQR1,"Hama Album photo traditionnel ""Rustico"" (grand format, album de 30 x 30 cm, 100 pages blanches, 400 photos au format 10x15, idéal pour le scrapbooking, photos à coller) Love Key",Hama,"72,86 €","-22,56 %","-62,66 %",5,"-28,57 %","-66,67 %","72,86 €","-22,56 %","-62,54 %","35,60 €","-28,57 %","-66,67 %",5,"-28,57 %","-66,67 %",,,
B00006J6P8,"Hama Boîtier standard (pour DVD, convient également aux CD et aux Blu-ray, avec film pour l'insertion de la jaquette, lot de 5) Noir",Hama,"72,64 €","34,67 %","54,68 %",11,"37,50 %","83,33 %","66,00 €","22,36 %","40,55 %","26,32 €","20,07 %","52,93 %",10,"25,00 %","66,67 %",,,
B07H149QV2,"Hama Album photo 'Susi Pastell' (couverture souple, 24 pages pour 24 photos au format 10x15 cm, résistant, pour archiver avec des anecdotes, protège la photo, mini album) Couleurs pastel Aléatoires",Hama,"72,42 €","6,45 %","-36,36 %",13,"-7,14 %","-35,00 %","72,42 €","6,45 %","-36,36 %","11,44 €","-7,14 %","-35,00 %",13,"-7,14 %","-35,00 %",,,"-100,00 %"
B005GCMZD2,"Hama Album photo à pochettes ""Singo"" (couverture souple, pour 24 photos au format 18x13 cm, résistant, protège la photo) Couleur aléatoire parmi Orange, Vert, Bleu et rose",Hama,"71,28 €","27,45 %","-41,64 %",30,"233,33 %","-49,15 %","93,78 €","180,53 %","-23,21 %","46,72 €","357,14 %","-45,76 %",32,"357,14 %","-45,76 %",2,"-33,33 %","100,00 %"
B000TCQPWG,"Hama Boîtier Slim (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 20) Noir/Transparent",Hama,"70,85 €","-55,85 %","-47,12 %",7,"-56,25 %","-50,00 %","60,31 €","-62,42 %","-54,99 %","40,32 €","-62,53 %","-57,14 %",6,"-62,50 %","-57,14 %",,"-100,00 %",
B071WFLJ94,"Hama Album photo minimax ""Designline"" (album de 22,5 x 22 cm, insertion latéral de 200 photos format 10 x 15 cm, emplacement CD, 100 pages (2 photos/page), inscription possible) Triangle",Hama,"70,38 €","-41,42 %","-81,99 %",5,"-44,44 %","-86,84 %","70,38 €","-41,42 %","-81,99 %","32,50 €","-44,44 %","-86,84 %",5,"-44,44 %","-86,84 %",,,
B0032D8WCA,"Hama Album Photo Catania (Taille de l'album 29 x 32 cm pour 300 Photos au Format 10 x 15 cm, 60 Pages, Papier stratifié, thématique Mariage/Vacances, Personnalisable) Gris",Hama,"70,02 €","-14,73 %","-55,53 %",3,"-25,00 %","-66,67 %","70,02 €","-14,73 %","-55,53 %","24,63 €","-25,00 %","-66,67 %",3,"-25,00 %","-66,67 %",3,,
B01KFL3C26,"Hama Multiprise, ""6+1"" (commutable individuellement, avec protection anti-surtension, montage mural, pivotée à 90°, longueur de douille XL, protection enfant, longueur de câble de 1,4 m) Noir",Hama,"69,55 €","-51,17 %","-84,74 %",3,"-50,00 %","-84,21 %","69,55 €","-51,17 %","-84,74 %","45,72 €","-48,89 %","-84,21 %",3,"-50,00 %","-84,21 %",,,
B075RGTRF5,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Blanches, à Spirale) Bordeaux",Hama,"68,11 €","154,71 %","56,61 %",5,"150,00 %","66,67 %","68,11 €","66,53 %","17,45 %","36,30 €","66,67 %","29,83 %",5,"66,67 %","25,00 %",,,
B09YVGVBH1,"Hama AMW-200 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Technologie Smart-Link, Ambidextre - Noire",Hama,"68,00 €","-72,95 %","38,21 %",8,"-77,14 %","33,33 %","68,00 €","-74,07 %","38,21 %","31,35 €","-77,77 %","24,40 %",8,"-78,38 %","33,33 %",,,
B071YB8MFM,"Xavax Boîte de transport pour un gâteau (rectangulaire munie d'une poignée transparente, va au lave-vaisselle, boîte à gâteaux, maître d'hôtel) Anthracite/Transparent",xavax,"67,47 €","0,00 %","-40,00 %",3,"0,00 %","-40,00 %","67,47 €","0,00 %","-40,00 %","42,36 €","0,00 %","-40,00 %",3,"0,00 %","-40,00 %",,,
B01J54Z1RS,"Xavax Cuillère doseuse à café en acier inoxydable (pour environ 6 g de poudre de café, cuillère à mesurer en acier inoxydable, longueur de 16,8 cm, lavable au lave-vaisselle) Argent",xavax,"67,44 €","-25,00 %","758,02 %",12,"-25,00 %","500,00 %","67,44 €","-25,00 %",,"35,40 €","-25,00 %",,12,"-25,00 %",,,,"-100,00 %"
B00CBVEZNO,"Hama Support pour Ordinateur Portable Carbone (Support pour Ordinateur Portable jusqu'à 47 cm, Hauteur 8 cm, Pieds en Caoutchouc antidérapants, Aspect Carbone) Noir",Hama,"67,26 €","-5,00 %","-83,25 %",5,"0,00 %","-81,48 %","67,26 €","-5,00 %","-82,64 %","40,25 €","0,00 %","-80,77 %",5,"0,00 %","-80,77 %",,,
B009HSQ3OS,"Hama Fine Art 50 pages Noires/à spirales 10608, Rose, 36 x 32 cm",Hama,"66,22 €","2,40 %","107,39 %",4,"0,00 %","100,00 %","66,22 €","2,40 %","107,39 %","33,80 €","0,00 %","100,00 %",4,"0,00 %","100,00 %",,"-100,00 %",
B00006J4FD,"Hama Multiprise 6 Prises 16A avec Interrupteur (Rallonge multiprises 1.4m, Bloc 6 Prises Type F Schuko, 3680W Max, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage) Blanc",Hama,"65,92 €","-18,10 %","692,31 %",8,"-11,11 %","700,00 %","65,92 €","-18,10 %","692,31 %","40,96 €","-11,11 %","700,00 %",8,"-11,11 %","700,00 %",,,
B09FC1H53Y,"Hama Souris Laser 7 Boutons 'MW-900 V2' (Souris sans Fil, Capteur Laser, Ergonomique Droitiers, 7 Boutons, 3200 dpi, Bouton on/Off) Noir",Hama,"65,08 €","100,00 %",,2,"100,00 %",,"65,08 €","100,00 %",,"55,12 €","100,00 %",,2,"100,00 %",,,,
B078T73Z22,"Hama Souris sans Fil avec Mini Récepteur USB MW-110 (Résolution Capteur 1000 PPP, 2.4 Ghz, pour Droitiers & Gauchers, 3 Boutons, Ultra-Compacte, idéale PC, Mac, Ordinateur Portable, Tablette) Noir",Hama,"65,00 €",,,10,,,"65,00 €",,,"44,08 €",,,10,,,,,"-100,00 %"
