Programme=[Retail],Aperçu du distributeur.=[Approvisionnement.],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/05/2024 - 31/05/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B0015KB1F2,"Xavax Raccord Y pour tuyau d' écoulement (pour tuyaux de drainage, distributeur en Y) Gris",xavax,"101,65 €","467,88 %","101,61 %","47,52 €","633,33 %","69,23 %",22,"633,33 %","69,23 %",,,"-100,00 %"
B01K47EVSK,"Hama Album photo vierge ""La Fleur"" (album photo traditionnel 22,5 cm x 22,5 cm, 100 pages, pour l'insertion de 200 photos au format 10 cm x 15 cm, motif de feuilles, pochette CD) Noir",Hama,"100,24 €","1,41 %","729,80 %","46,80 €","-11,11 %","773,13 %",8,"-11,11 %","700,00 %",,,
B006JNYP3K,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 29,7 x 42 cm (DIN A3) avec bordure de 9 mm x 17 mm, pour une photo de 18 x 24 cm, verre en polystyrène) Argent Mat",Hama,"99,90 €","66,67 %","136,51 %","57,80 €","66,67 %","266,29 %",10,"66,67 %","233,33 %",,"-100,00 %",
B07623M7YQ,"Hama Multiprise 4 Prises 16A avec Interrupteur individuel (Rallonge multiprises 1.4m, Bloc 4 prises Type F Schuko, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage )Noir",Hama,"99,05 €","-42,64 %",,"62,05 €","-40,64 %",,5,"-44,44 %",,,,
B0009N8N9I,"Hama Lot de 4 marqueurs pour CD/DVD/Blu-ray, Noir, Rouge, Bleu et Vert",Hama,"98,94 €","-33,33 %","161,54 %","75,82 €","-33,33 %","185,68 %",34,"-33,33 %","161,54 %",,,
B0009V6OBO,"Hama Pochettes de Protection (en Papier pour CD/DVD/Blu-Ray, Lot de 100) Blanc/Transparent",Hama,"98,78 €","138,48 %",,"74,57 €","190,16 %",,14,"180,00 %",,,,
B002KCJ1KG,"Thomson Coussinets en mousse de rechange ""EARA120"" (6 pièces, universel, taille unique (Diamètre de 45 mm)) Noir",Thomson,"97,54 €","-7,84 %",,"49,13 €","6,25 %",,17,"6,25 %",,,"-100,00 %",
B00DY5BLZQ,"Hama Cadre Portrait (Taille de Cadre 21x29,7 cm, Taille de Photos 21x29,7 cm, Acrylique, Format Horizontal, en Plastique, 1 Photo par Cadre, élégant, Simple, Classique) Gris",Hama,"97,37 €","225,00 %","550,00 %","69,68 €","225,00 %","601,01 %",13,"225,00 %","550,00 %",,,
B08BFPTVPR,"Hama Album photo à spirale ""Romance"" à personnaliser (Album Photo de Mariage ou naissance bébé, Livre d'or ou cadeau, 28 x 24 cm, 40 pages, Motif cœur, Titre Love, 80 photos 10 x 15 cm) Beige/blanc",Hama,"96,44 €","-51,73 %","1 348,05 %","64,82 €","-53,33 %","1 425,18 %",14,"-53,33 %","1 300,00 %",,,
B07JKXWSPY,"Plaque de fixation d’appareil photo/caméscope pour trépied ""Star 20""",Hama,"95,36 €",,"-0,81 %","53,40 €",,"-8,59 %",10,,"-9,09 %",,,
B003TKD3YS,"Hama Chemin de câbles (bande en aluminium pour montage mural TV ou au sol, cache-câble demi-rond, 110 x 3,3 x 1,8 cm, entrée de câble jusqu'à 5 câbles, matériel de montage compris) Gris",Hama,"94,92 €","500,00 %",,"58,62 €","502,47 %",,6,"500,00 %",,,,
B003KKWLJA,"Xavax Raccord de tuyau d' arrivée d'eau en laiton (pour tuyaux d’arrivée de lavage et de lave-vaisselle, embout de tuyau d’admission) Dorée",xavax,"94,71 €","73,81 %","313,76 %","62,10 €","114,29 %","400,00 %",15,"114,29 %","400,00 %",,,
B01JOFQ2F8,"Xavax Shaker à cocktails (en Verre, Mélangeur à Cocktail, Accessoire en Acier Inoxydable, Recettes de Cocktails, 400 ml, Anneau en Silicone, Couvercle Tasse 4 cl, Filtre de Dosage) Noir/Transparent",xavax,"94,04 €","45,69 %","-76,04 %","51,27 €","28,01 %","-76,25 %",7,"40,00 %","-76,67 %",1,,"-66,67 %"
B07F39Q5RV,"Thomson Antenne Intérieure HD Plate ANT1528BK (pour réception Radio/télévision numérique, DVB-T/-T2, Dab/Dab+, HD/3D, avec amplificateur, Filtre Anti-Bruit, Performance 45) Noir/Gris",Thomson,"93,74 €",,"-40,38 %","84,78 €",,"-36,40 %",3,,"-40,00 %",,,
B00APYQTPQ,"Xavax Graisse silicone multiple ""OKS 1110"" (pour l'entretien des machines à café, des raccords et des joints d'étanchéité, sans danger pour les aliments, transparent, 20 g) Blanc/Bleu",xavax,"93,21 €","-42,57 %","-56,09 %","65,34 €","-40,00 %","-52,86 %",9,"-40,00 %","-57,14 %",,,
B0000AISDL,"Hama Passe-partout Premium, blanc neige, 40 x 50 cm",Hama,"91,82 €","5,53 %","225,03 %","46,97 €","0,00 %","266,67 %",11,"0,00 %","266,67 %",2,,
B003LTPG4C,"Hama Chemin de câbles (bande en aluminium pour montage mural TV ou au sol, cache-câble rectangle, 110 x 3,3 x 1,7 cm, entrée de câble jusqu'à 5 câbles, matériel de montage compris) Blanc",Hama,"91,60 €","25,00 %",,"52,00 €","25,00 %",,5,"25,00 %",,1,,
B005DJKGO8,"Hama Album, Rose, 22 x 22,5",Hama,"91,52 €","37,50 %",,"59,40 €","37,50 %",,11,"37,50 %",,,,
B079PNH64S,"Hama Chevalet album photo vierge à spirale (album photo traditionnel 18 cm x 16,5 cm, 12 pages noires, pour 12 ou 24 photos de 10 cm x 15 cm ou 11 cm x 15 cm, avec dictons) Noir",Hama,"90,73 €","15,26 %","141,82 %","59,22 €","0,00 %","125,00 %",9,"0,00 %","125,00 %",,,
B01AT3Z228,"Xavax Couvercle universel (anneau en silicone pour casseroles/poêles de diamètre 24, 26 ou 28 cm, trou de vapeur, design à bords gradués, verre, va lave-vaisselle, peu encombrant) Noir/Transparent",xavax,"90,56 €","-11,55 %","-9,40 %","43,95 €","-16,67 %","-16,67 %",5,"-16,67 %","-16,67 %",,,
B00G3BMZ9Y,"Xavax Minuteur de cuisine mécanique (avec fonction minuterie, sablier, en acier inoxydable) Argent/Noir",xavax,"89,88 €","-50,00 %",,"55,56 €","-50,00 %",,12,"-50,00 %",,,,
B003TQY5YY,"Hama Pochette Up To Fashion (pour 24 disques, CD/DVD/Blu-ray/livres audio, étui de rangement, gain de place pour la voiture, la maison, avec motif rond) Rouge",Hama,"89,73 €","28,65 %","-40,08 %","54,84 €","33,33 %","-47,86 %",12,"33,33 %","-50,00 %",,,
B084J1VGPD,"Hama Album Photo ""Fine Art"" (format 30 x 30 cm, 80 pages blanches, sans spirale) Gris",Hama,"87,32 €","458,31 %",,"55,62 €","500,00 %",,6,"500,00 %",,,,
B003O5MK7E,"Hama Passe-partout Premium, noir, 40 x 50 cm pour photo de 30 x 40 cm",Hama,"87,01 €","266,67 %","-31,25 %","51,04 €","266,67 %","-29,85 %",11,"266,67 %","-31,25 %",,,"-100,00 %"
B0000AIS0T,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 30 x 40 cm avec bordure de 9 mm x 17 mm, pour une photo de 20 x 28 cm) Noir",Hama,"87,01 €","266,67 %",,"61,98 €","266,96 %",,11,"266,67 %",,,,
B000IH1W20,"Hama Lecteur USB 2.0 ""35en1"" (USB, lecteur cartes multiples, Lecteur de carte SD, SDHC, SDXC, Type I / II CF, MMC) Bleu",Hama,"86,56 €","14,29 %","-80,68 %","52,00 €","14,29 %","-83,49 %",8,"14,29 %","-84,31 %",,"-100,00 %",
B001730SIS,"Etui Fashion pour Sticks USB, Noir",Hama,"85,58 €","0,88 %","585,74 %","68,46 €","-17,65 %","677,95 %",14,"-17,65 %","600,00 %",1,,
B06XB66B6Y,"Hama Album photo vierge ""Lazise"" (album photo traditionnel 29 cm x 32 cm, 50 pages blanches, pour 250 photos 10 cm x 15 cm, format maximum 28 cm x 31 cm) Rose/Noir/Blanc",Hama,"84,87 €","36,03 %",,"55,86 €","50,00 %",,6,"50,00 %",,,,
B08GSCS399,"Hama Destructeur de Documents Basic S8CD (Broyeur Documents 8 Feuilles 80g, Destructeur CD/CB, Niveaux de sécurité P2 T1, Découpe en Bandes 6mm, 70 DB, M/A Auto, Corbeil 11L) Noir",Hama,"83,30 €","5,04 %",,"56,20 €","0,00 %",,2,"0,00 %",,,,
B07Q8VBZ5M,"Hama X-Pointer 6in1 Télécommande Pointeur Laser - 6 en 1, Laser Rouge, Fonction Air Mouse, Technologie Smart-Link, sans Fil 2.4 GHz - pour présentation Powerpoint - Noir",Hama,"82,47 €","0,00 %",,"86,40 €","0,00 %",,3,"0,00 %",,,,
B0000AHIED,"Hama Cadre Photo Clip-Fixe (sans Bordure, 20 x 20 cm, Reflex) Blanc",Hama,"81,96 €","-41,44 %","2 368,67 %","49,68 €","-42,50 %","2 371,64 %",23,"-42,50 %","2 200,00 %",2,"0,00 %",
B005DJKJIQ,"Hama Album Photo ""Singo"" (album grand format, 30 x 30 cm, 100 pages, pour 400 photos au format 10 x 15 cm) Rose",Hama,"81,69 €","-53,06 %","63,51 %","51,28 €","-57,89 %","114,92 %",8,"-57,89 %","100,00 %",,,
B01N4C15H5,"Hama Album Photo Fine Art (Format 30 x 30 cm, 100 Pages Blanches, sans Spirale) Bordeaux",Hama,"81,47 €","-38,08 %","158,63 %","42,02 €","-44,91 %","161,97 %",5,"-44,44 %","150,00 %",,,
B08SDR1ZTM,"Hama Album photo grand format ""Compass"" (Album souvenirs Voyages, Vacances, Famille, Idée cadeau, 30x30 cm, 100 pages blanches à personnaliser et à coller, 400 photos 10x15 cm) Multicolore",Hama,"81,37 €",,"196,11 %","41,11 €",,"134,38 %",5,,"150,00 %",,,"-100,00 %"
B001B4ROAS,"Hama Boîtier Slim (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 20) Transparent",Hama,"80,10 €","249,63 %","270,15 %","58,75 €","249,70 %","249,70 %",7,"250,00 %","250,00 %",,,
B00AJJJNLE,"Hama Brosse en fibre carbone pour vos vinyles (nettoyage antistatique des vinyles, brosse pour disques vinyles), noir / argent",Hama,"79,98 €","10,84 %","-78,32 %","51,84 €","58,53 %","-79,23 %",8,"60,00 %","-80,00 %",,,"-100,00 %"
B08SFFNZ4D,"Rapoo Clavier et Souris sans Fil X 1800s"" (Pack Kit Clavier Souris sans Fil 2.4GHz, Dongle Nano USB, Autonomie 12mois, Souris Optique 1000DPI, Clavier AZERTY FR, Pavé Numérique, pour PC, Laptop) Noir",Rapoo,"79,68 €","-87,67 %",,"55,48 €","-89,47 %",,4,"-89,47 %",,,"-100,00 %",
B084HYZP7G,"Hama Album Photo ""Fine Art"" (format 30 x 30 cm, 80 pages blanches, sans spirale) Sable",Hama,"79,10 €","-42,13 %",,"40,74 €","-58,53 %",,5,"-54,55 %",,,"-100,00 %",
B0CP871FCV,"Hama Support TV Mural Orientable Garantie 10 Ans (Support TV Pivotant Inclinable Extensible, 45kg Max, pour écrans 94 à 191 cm (37"" à 75"") VESA 200x200 à 600x500, Chevilles Fischer fournies) Noir",Hama,"78,25 €",,,"60,43 €",,,1,,,1,,
B00T7M8Y6E,"Hama Album photo à pochette minimax ""New York City"" (pour 100 photos au format 10 cm x 15cm, taille de l'album de 13,5 cm x 17 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,"76,66 €","-58,45 %","-65,42 %","33,53 €","-68,18 %","-74,31 %",7,"-68,18 %","-76,67 %",1,,
B07C812NQ7,"Pêle-mêle de cadres photo pour portrait ""Cavo"", blanc, 29,5 x 36,5 cm",Hama,"75,74 €","133,33 %","-12,50 %","43,34 €","130,04 %","-4,28 %",7,"133,33 %","-12,50 %",,,
B006L9T90G,"Ventilateur USB avec LEDs de couleur",Hama,"75,51 €","-1,64 %","356,53 %","52,11 €","0,00 %","390,68 %",9,"0,00 %","350,00 %",3,"0,00 %",
B006PG6778,"Xavax - 111945 - Adaptateur pour valve de radiateur avec filetage M28 x 1,5mm",xavax,"75,50 €","177,37 %",,"56,65 €","199,89 %",,6,"200,00 %",,,,
B000JIA828,"Hama Pochettes de protection (en papier pour CD/DVD/Blu-Ray, lot de 100) Bleu/Vert/Orange/Rouge/Jaune",Hama,"74,90 €","-42,96 %",,"54,30 €","-41,18 %",,10,"-41,18 %",,,,
B01K47GSQS,"Hama Album photo ""Skies"" (album grand format, 22,5 x 22 cm, 100 pages, pour 200 photos au format 10 x 15 cm) Beige",Hama,"74,52 €","118,21 %","575,00 %","33,78 €","100,00 %","500,00 %",6,"100,00 %","500,00 %",,,
B000LY4ACO,"Hama Répartiteur de puissance 1/5 ""Techline"" (Powersplitter, 1 entrée, 5 sorties) Bleu/Or/Transparent",Hama,"73,48 €","156,39 %","447,54 %","40,40 €","150,00 %","444,47 %",5,"150,00 %","400,00 %",,,
B0C2PDLY43,"Hama MW-500 Recharge Souris sans Fil - Technologie 2.4Ghz, Rechargeable en USB C, Capteur Blue Wave 1600 dpi, Technologie Smart-Link, Clics Silencieux, Droitier/e - Noire",Hama,"73,28 €","100,00 %",,"51,60 €","100,00 %",,4,"100,00 %",,,,
B000Y13DPE,"Hama Boîtier CD Slim en polypropylène, Lot de 20, Assortiment de Couleurs",Hama,"73,19 €","84,13 %","49,64 %","44,59 €","133,33 %","63,75 %",7,"133,33 %","40,00 %",2,,
B074JD5KRM,"Hama Cadre en plastique ""Madrid"" (taille de cadre de 21 cm x 29,7 cm, taille de la photo de 15 cm x 20 cm, 1 photo par cadre, à accrocher, élégant, simple, classique) Argent",Hama,"73,12 €","77,78 %","73,93 %","37,82 €","76,56 %","123,00 %",16,"77,78 %","100,00 %",,,
B07QQ8JPGN,"Hama Sac pour appareil photo ""Pittsburgh"", 170, noir",Hama,"71,86 €",,,"44,44 €",,,1,,,,,
B07PQHPTSG,"THOMSON Casque TV Stéthoscope HED4408 (câble de 8 m, léger pour Personnes âgées et porteurs de Lunettes, Casque stéréo pour TV, Casque Intra-auriculaire, Prise 3,5 mm, avec Adaptateur 6,35 mm) Noir",Thomson,"71,77 €","-36,47 %",,"67,11 €","-40,00 %",,3,"-40,00 %",,2,"100,00 %",
B07TRNBNDL,"Xavax Boîte en acier inoxydable (pour 1 kg de grains de café, avec pelle, hermétique, fermeture d'arôme, également pour stocker le thé, le cacao, le café en poudre, les pâtes) Argent/Noir",xavax,"69,98 €","-19,21 %","-89,25 %","40,92 €","-33,33 %","-89,91 %",2,"-33,33 %","-91,30 %",,,"-100,00 %"
B002ADGINS,"Hama Étui Hard Drive Case (pour Disque Dur, 2,5"", néoprène, Étui de Protection pour Disque Dur Externe 6,4"", Accessoire, néoprène) Noir",Hama,"69,84 €","33,33 %","84,27 %","51,96 €","33,33 %","152,60 %",12,"33,33 %","140,00 %",,,
B00X5K84ZK,"Hama Album photo à pochettes ""New York City"" (pour 400 photos au format 10 cm x 15cm, taille de l'album de 25 cm x 34 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,"69,75 €","-82,25 %","-57,14 %","38,52 €","-82,35 %","-53,17 %",3,"-82,35 %","-57,14 %",,,
B007WAYQRY,"Hama Tapis de Souris (1 pièce, Taille de 22,3 cm x 18,3 cm x 0,6 cm, en EVA/Jersey) Couleur aléatoire Parmi Bleu/Rouge",Hama,"68,31 €","106,25 %",,"49,83 €","106,25 %",,33,"106,25 %",,,,
B0BL1R1718,"Hama Ring Light LED avec Trépied 12"" 215cm 'Spotlight Steady 120 II' (Selfie Anneau Lumineux, Lampe annulaire Réglable pour TIKtok/Youtube/Live Stream/Maquillage) Noir",Hama,"67,90 €",,,"52,67 €",,,1,,,,,
B000L0W12E,"Adaptateur automobile pour CD/MD/MP3, Noir",Hama,"67,24 €",,,"44,04 €",,,4,,,2,,
B00KA4516Y,"Hama Ventilateur USB avec affichage de la température",Hama,"66,96 €","-11,99 %","-71,51 %","52,78 €","-12,50 %","-66,84 %",7,"-12,50 %","-69,57 %",1,,"-50,00 %"
B005DJKGWA,"Hama Album Photo Singo (Album Auto-adhésif, 28 x 31 cm, 20 Pages, pour 60 Photos au Format 10 x 15 cm) Aqua",Hama,"66,56 €","33,33 %",,"36,08 €","33,33 %",,8,"33,33 %",,,,
B00BYCGMEG,"Hama Album photo vierge ""Livorno"" (album photo traditionnel format 22 cm x 22 cm, pour 200 photos 10 cm x 15 cm, 100 pages, emplacement CD) Bleu/Blanc/Jaune",Hama,"65,60 €","3,90 %","161,67 %","39,06 €","40,00 %","265,05 %",7,"40,00 %","250,00 %",1,,
B07T4DLJ4Y,"Hama Album photo Jumbo ""Forest"" (pour 400 photos au format 10 x 15 cm, album traditionnel enfant de 30 x 30 cm, 100 pages blanches, renards, élégant) Marron/Beige/Vert/Orange/Blanc",Hama,"65,60 €","-84,06 %",,"44,20 €","-84,62 %",,4,"-84,62 %",,1,,
B07KFSK68C,"Xavax Feuille de cuisson (réutilisable, couche antiadhésive, découpable, revétement en téflon, 43 x 35 cm) Argent",xavax,"64,92 €","200,00 %",,"47,88 €","200,00 %",,12,"200,00 %",,,,
B06XB97YH4,"Hama Album photo ""Nora"" (pour 200 photos au format 10 x 15 cm, album traditionnel enfant de 22,5 x 22 cm, 100 pages blanches, hippopotame, élégant) Gris/Marron/Blanc",Hama,"64,43 €","-13,52 %",,"32,55 €","-16,67 %",,5,"-16,67 %",,1,,
B0000AI3IC,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 50 x 70 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Bleu",Hama,"63,72 €","-40,00 %","-50,00 %","35,76 €","-40,00 %","-42,22 %",3,"-40,00 %","-50,00 %",,"-100,00 %","-100,00 %"
B003U6G1GS,"Hama Convertisseur audio ""AC-82"" (D/A, Numérique vers Analogique) Noir",Hama,"63,65 €",,,"63,65 €",,,1,,,,,
B0000AIRXA,"Hama Cadre photo en plastique Décor Sevilla (taille du Cadre de 30 x 40 cm avec bordure de 9 mm x 17 mm, pour une photo de 20 x 28 cm) Argent Mat",Hama,"62,90 €","374,72 %","197,26 %","29,05 €","400,00 %","172,51 %",5,"400,00 %","150,00 %",,,
B003LTLSFS,"Hama Chemin de câbles (Bande en Aluminium pour Montage Mural TV ou au Sol, Cache-câble Rectangle, 110 x 3,3 x 1,7 cm, entrée de câble jusqu'à 5 câbles, matériel de Montage Compris) Gris",Hama,"62,76 €","50,00 %","-44,15 %","34,62 €","50,00 %","-50,00 %",3,"50,00 %","-50,00 %",,,
B079PDDSBK,"Hama Mallette (LP 50, Aspect alu, en Aluminium, pour Stocker 50 disques, verrouillable, Boîte de Rangement pour Vinyle, boîtier pour Disque) Noire",Hama,"62,73 €","-46,08 %",,"46,24 €","-50,00 %",,1,"-50,00 %",,,,
B0CNRZ9GWN,"Hama Boîte pour câbles Maxi (Boite Rangement pour Cables chargeurs et multiprises, boitier Cache câbles 40x15,5x13,5cm, Pieds en Caoutchouc) Blanc",Hama,"62,46 €","-70,00 %",,"42,03 €","-70,00 %",,3,"-70,00 %",,2,,
B08SFPD9F2,"Hama Station météo sans fil interieur exterieur Meteotime (centre de prévision météorologique, Horloge radio pilotée DCF, Sonde sans fil, Thermomètre, Hygromètre, Alarme, Reveil, rétro éclairage) noir",Hama,"62,01 €","-47,65 %",,"52,25 €","-50,00 %",,1,"-50,00 %",,1,,
B0000AI2T9,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 40 x 60 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Blanc",Hama,"61,64 €","33,33 %",,"37,80 €","33,33 %",,4,"33,33 %",,,"-100,00 %",
B01DZGIJ26,"Hama Support mural TV FULLMOTION inclinable et pivotant pour TV écran plat entre 48 cm et 122 cm (19"" à 48""), jusqu'à 20 kg de charge supportée, VESA 200x200, Noir",Hama,"60,23 €","25,30 %",,"40,70 €","0,00 %",,2,"0,00 %",,,,
B00T7MB37Q,"Hama Album photo à pochettes ""New York City"" (pour 300 photos au format 10 cm x 15cm, taille de l'album de 19 cm x 34,5 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,"59,96 €","-20,00 %","-6,72 %","38,28 €","-20,00 %","10,00 %",4,"-20,00 %","0,00 %",,,
B084HZNPS3,"Hama Album Photo ""Fine Art"" (format 24 x 17 cm, 36 pages blanches, sans spirale) Vert Tilleul",Hama,"59,92 €","254,56 %","166,67 %","45,84 €","300,00 %","166,67 %",8,"300,00 %","166,67 %",,"-100,00 %",
B000L9MVPC,"Hama Chemin de câbles (bande en PVC/Aluminium pour montage mural TV ou au sol, cache-câble demi-rond, 100 x 3,5 x 0,9 cm, entrée de câble jusqu'à 2 câbles) Gris",Hama,"59,90 €","33,65 %","14,14 %","35,20 €","66,67 %","34,97 %",5,"66,67 %","25,00 %",1,,
B0000AHIJ2,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 13 x 18 cm, Anti-Reflex) Blanc",Hama,"59,76 €","60,00 %",,"27,40 €","60,23 %",,24,"60,00 %",,3,,
B000TSO2AM,"Hama Pochette (pour 104 CD/DVD/Blu-Ray, classeur de Rangement, Gain de Place pour Le Bureau, Le Salon et la Maison, étuis de Transport) Noir",Hama,"59,68 €",,"-58,80 %","28,72 €",,"-63,71 %",4,,"-63,64 %",,"-100,00 %",
B0000WXD16,"Hama Trépied Appareil Photo 160cm Star 62"" avec étui de Transport (Trépied Télescopique Aluminium, Tête 3 Voies 3D, Attache Rapide fournie, Niveaux à Bulles intégrés) Beige",Hama,"57,79 €","101,29 %",,"46,72 €","100,00 %",,2,"100,00 %",,,,
B000EOMQM2,"Hama Trépied photo/vidéo ""Star 75"" (Trépied d'entrée de gamme léger, tête à trois voies, 42-125 cm, 3D) Champagne",Hama,"57,44 €",,"178,03 %","32,25 €",,"200,00 %",3,,"200,00 %",,,
B00194HCI4,"Hama Cadre Photo métallique Davos pour Portrait, doré, 10 x 15 cm",Hama,"57,36 €","-37,03 %","9,40 %","28,31 €","-27,85 %","-0,18 %",7,"-22,22 %","0,00 %",,,"-100,00 %"
B0BG5GJNDL,"Hama Montre Connectée Femme Fit Watch 4910 (Montre Sport, Etanche IP68, Ecran Tactile 1,09"", Montre Fitness 15 Sports Fréq. Cardiaque Oxymètre Podomètre Compatible Google Fit Apple Health Strava) Rose",Hama,"57,13 €",,,"49,95 €",,,1,,,,,
B000EOW78A,"Hama Tissu de recouvrement acoustique (laisse passer le son, perméable) Noir",Hama,"57,05 €","-46,35 %","-48,30 %","29,94 €","-50,00 %","-56,80 %",2,"-50,00 %","-60,00 %",,,
B00194HCBG,"Cadre métallique pour portrait ""Laval"", 2x 13x18 cm",Hama,"56,64 €","-20,00 %",,"41,20 €","-20,00 %",,4,"-20,00 %",,1,,
B08KDQPM7M,"Hama Support de Tablette pour trépied Pro (Adaptateur Tête de trépied pour iPad Pro 9,7, Samsung Galaxy Tab, Note 10/10+, Google Pixel, Pas de vis 1/4"", Griffe Cold Shoe) Noir",Hama,"56,32 €",,,"40,36 €",,,4,,,,,
B00006IVVD,"Hama Rack (pour CD, pour 20 boîtiers CD) Noir",Hama,"56,25 €","12,37 %","-3,48 %","25,98 €","0,00 %","-23,09 %",3,"0,00 %","-25,00 %",,,
B018VONYPY,"Hama Sonic Mobil 183 Enceintes pour Ordinateur - Système Stéréo 2.0, Haut-Parleurs Alimentés en USB, Connexion Jack 3.5mm - Noir/Rouge",Hama,"56,01 €","-82,28 %",,"42,06 €","-83,11 %",,6,"-81,25 %",,4,"33,33 %",
B0C5JQPC2P,"Classeur avec mécanisme à 4 anneaux, larg. 70 mm, avec étui, noir/gris",Hama,"54,96 €","0,00 %",,"35,40 €","0,00 %",,3,"0,00 %",,,,
B0000AISFJ,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 15 x 20 cm avec bordure de 9 mm x 17 mm, pour une photo de 10 x 15 cm) Blanc",Hama,"54,84 €","33,33 %",,"47,16 €","33,33 %",,12,"33,33 %",,1,,
B00T7M9IU0,"Hama Album photo à pochettes ""New York City"" (pour 200 photos au format 9 cm x 13 cm, taille de l'album de 16,5 cm x 21 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,"54,10 €","-44,44 %","330,05 %","31,25 €","-44,44 %","455,06 %",5,"-44,44 %","400,00 %",1,,"0,00 %"
B08SDYPYPK,"Lecteur de Cartes USB All in One, USB-A, USB 3.0",Hama,"53,73 €","0,00 %",,"44,40 €","0,00 %",,3,"0,00 %",,,,
B08XZF84G7,"Hama Montre connectée Fit Watch 5910 étanche avec Protection IP68 et GPS intégré (6 Jours d'autonomie, podomètre Marche, Mesure de la fréquence Cardiaque et des dépenses de Calories) Rose",Hama,"53,24 €","11,33 %",,"45,20 €","0,00 %",,1,"0,00 %",,,,
B01KJER734,"Hama 24 Albums photos ""Skies"" (couverture souple, 24 pages pour 24 photos au format 10x15 cm par album, résistant, pour archiver avec des anecdotes, protège la photo, mini album) Multicolore",Hama,"52,64 €","-71,65 %","165,32 %","10,56 €","-75,76 %","-46,34 %",8,"-75,76 %","-50,00 %",,,"-100,00 %"
B08SDTJ954,"Hama Album Livre Photo bébé ""To The Moon"" à personnaliser (Photo de naissance, baptême, Cadeau d'anniversaire enfant, Idéal scrapbooking, 25 x 25 cm, 50 Pages blanches, Max. 100 Photos 10x15 cm)",Hama,"52,44 €","-57,14 %",,"43,38 €","-57,14 %",,6,"-57,14 %",,,,
B0017UGOX4,"Hama Passe-Partout (Premium, Dimensions : Extérieur : 30 cm x 40 cm/Intérieur : 20 cm x 27 cm) Blanc Arctique",Hama,"52,08 €","41,06 %","-77,79 %","11,32 €","-33,33 %","-91,21 %",4,"-33,33 %","-91,49 %",1,,
B000NRTREU,"Hama Rallonge pour Allume-Cigare (1,5m, fusible 8A, 12-24 V, Convient également pour Les camions) Noir",Hama,"52,04 €","73,64 %","-50,78 %","25,64 €","33,33 %","-56,02 %",4,"33,33 %","-60,00 %",,,
B079173RCY,"Hama EMW-500 Souris Verticale Ergonomique Filaire - USB A, Capteur 1800 dpi, Droitier/e - Noire",Hama,"51,97 €","-58,54 %","-82,25 %","36,65 €","-59,66 %","-82,77 %",3,"-57,14 %","-82,35 %",,,"-100,00 %"
B01MXGY1S1,"THOMSON Casque HED2006BK/AN (Circum-aural, câblage uni-latéral, Over-The-Ear, Serre-tête, avec Fil, 20-20000 Hz, 1,2 m) Noir",Thomson,"51,64 €","-33,33 %",,"36,56 €","-33,33 %",,4,"-33,33 %",,,,
B07GNS52XS,"Xavax Balance de Précision Numérique Jewel (Pèse usqu'à 500 g, jusqu'à 0,1 g, en g/ct/psl/oz/ozt/gn, pour l'Or, Les Pièces de Monnaie, Les Bijoux, Les Pierres précieuses, …) Noir/Argent",xavax,"51,64 €","33,33 %","-12,07 %","33,96 €","33,33 %","-11,22 %",4,"33,33 %","-20,00 %",,,"-100,00 %"
B0050GRM28,"Hama Pochette Ready for Business (pour Stocker 24 CD/DVD/Blu-Ray, 6 emplacements pour Carte mémoire) Noir",Hama,"51,24 €","40,00 %",,"32,34 €","40,00 %",,7,"40,00 %",,,,
B005DJKFUS,"Hama Album Photo Singo (Album Grand Format, 30 x 30 cm, 100 Pages, pour 400 Photos au Format 10 x 15 cm) Aqua",Hama,"51,04 €","-19,52 %",,"23,44 €","0,00 %",,4,"0,00 %",,,,
