Programme=[Retail],Aperçu du distributeur.=[Fabrication],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/09/2024 - 30/09/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les commandes","Revenus basés sur les commandes – Période antérieure (%)","Revenus basés sur les commandes – Même période l'année dernière (%)","Unités commandées","Unités commandées – Période antérieure (%)","Unités commandées – Même période l'année dernière (%)","Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B00006IVE7,"Hama Étuis à négatifs, papier cristal, 10 bandes de 4 négatifs, 24x36cm, 25 pièces",Hama,"99,20 €","25,00 %","150,00 %",10,"25,00 %","150,00 %","79,36 €","0,00 %","100,00 %","67,36 €","-0,15 %","132,60 %",8,"0,00 %","100,00 %",,"-100,00 %",
B0000AI3IZ,"Hama Cadre photo en plastique Décor Sevilla (taille du Cadre de 40 x 50 cm avec bordure de 13 mm x 20 mm, pour une photo de 40 x 50 cm) Or Mat",Hama,"99,12 €","40,00 %","600,00 %",7,"40,00 %","600,00 %","99,12 €","40,00 %","600,00 %","57,05 €","40,00 %","600,00 %",7,"40,00 %","600,00 %",1,"0,00 %",
B08SDYYDL2,"Hama Album mémo « Stamps » à personnaliser (Album souvenirs de famille ou de voyage, idéal cadeau et scrapbooking, 22x22,5 cm, album livre 100 Pages, Max : 200 Photos 10x15 cm) Multicolore",Hama,"98,01 €","-24,75 %","-68,85 %",9,"-25,00 %","-75,00 %","119,41 €","-0,49 %","-65,84 %","75,31 €","0,03 %","-72,44 %",11,"0,00 %","-72,50 %",,,"-100,00 %"
B00KA4516Y,"Hama Ventilateur USB avec affichage de la température",Hama,"97,38 €","-73,21 %","-82,93 %",9,"-72,73 %","-85,00 %","97,38 €","-74,72 %","-83,21 %","67,86 €","-74,29 %","-85,25 %",9,"-74,29 %","-85,25 %",,,"-100,00 %"
B01I6H59KE,"Hama Sonic LS-206 Enceintes pour Ordinateur - Système Stéréo 2.0, Haut-Parleurs Alimentés en USB, Connexion Jack 3.5mm - Noir/Argent",Hama,"97,02 €","128,39 %",,7,"133,33 %",,"97,02 €","128,39 %",,"77,28 €","133,33 %",,7,"133,33 %",,,,
B0BHZFGZ5Y,"Hama Casque Audio Shell (Casque Circum-Auriculaire Stéréo, 20 Hz-20 kHz, 32 ohms, 113 DB/MW, Jack 3.52mm mâle, Adaptateur Jack 6.35mm mâle Inclus, câble Extra Long 2 m) Noir",Hama,"95,75 €","-61,47 %","-93,45 %",7,"-56,25 %","-94,02 %","111,28 €","-52,23 %","-86,90 %","83,92 €","-46,67 %","-88,24 %",8,"-46,67 %","-88,24 %",,,
B06XB6RY6Q,"Hama Album photo ""Joana"" (pour 100 photos au format 10 x 15 cm, album traditionnel enfant de 25 x 25 cm, 50 pages blanches, château, licorne, élégant) Rose/Blanc",Hama,"94,82 €","69,69 %","336,36 %",11,"83,33 %","450,00 %","112,06 €","190,01 %","415,69 %","73,97 €","225,00 %","559,27 %",13,"225,00 %","550,00 %",,,
B009HSQ3YS,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Taupe",Hama,"94,56 €","-10,08 %","-7,86 %",6,"-14,29 %","-14,29 %","94,56 €","-10,08 %","-7,86 %","50,70 €","-14,29 %","-14,29 %",6,"-14,29 %","-14,29 %",,"-100,00 %",
B07BB2FQR1,"Hama Album photo traditionnel ""Rustico"" (grand format, album de 30 x 30 cm, 100 pages blanches, 400 photos au format 10x15, idéal pour le scrapbooking, photos à coller) Love Key",Hama,"94,09 €","29,87 %","-34,25 %",7,"40,00 %","-30,00 %","94,09 €","29,87 %","-26,94 %","49,84 €","40,00 %","-22,22 %",7,"40,00 %","-22,22 %",,,
B09RCN2PVC,"Hama Album photo ""Skies II"" (Album Elégant et Intemporel, Idéal mariage, anniversaire, baptême, 22,5 x 22 cm, 100 pages avec pochettes pour 200 photos 10x15 cm, Zone Mémo et pochette carte SD) Beige",Hama,"93,87 €","-42,32 %","34,25 %",8,"-50,00 %","0,00 %","129,78 €","2,32 %","64,99 %","77,85 €","-15,33 %","22,16 %",11,"-15,38 %","22,22 %",,,
B0CRYZPCZN,"Hama Support TV Autoportant Pivotant Inclinable Réglable en Hauteur Garantie 10 Ans (Pied TV à Poser 32"" à 65"", 165cm 40kg Max, Orientable 70°, VESA 600x400 Max, Easy Fix, Materiel de Montage) Noir",Hama,"93,27 €",,,1,,,"93,27 €",,,"64,11 €",,,1,,,,,
B003LTLSFS,"Hama Chemin de câbles (Bande en Aluminium pour Montage Mural TV ou au Sol, Cache-câble Rectangle, 110 x 3,3 x 1,7 cm, entrée de câble jusqu'à 5 câbles, matériel de Montage Compris) Gris",Hama,"91,60 €","45,95 %","-36,01 %",5,"66,67 %","-28,57 %","91,60 €","45,95 %","-36,01 %","57,70 €","66,67 %","-28,57 %",5,"66,67 %","-28,57 %",,"-100,00 %",
B0000AHIJ5,"Cadre photo sans bordure Clip-Fix, anti-reflet, 10,5 x 15 cm",Hama,"91,30 €","34,15 %","7,84 %",55,"34,15 %","7,84 %","91,30 €","30,95 %","1,85 %","64,90 €","30,95 %","1,85 %",55,"30,95 %","1,85 %",,,"-100,00 %"
B0083K5F68,"Hama Déclencheur Souple Appareil Photo (Déclencheur Souple Mécanique 40cm pour Appareils Fujifilm, Leica Canon Nikon Sony, Déclencheur à Filetage Femelle, Fonction Pause) Noir",Hama,"91,09 €","-43,30 %","38,56 %",7,"-41,67 %","75,00 %","104,34 €","-29,22 %","58,72 %","107,28 €","-27,27 %","126,52 %",8,"-27,27 %","100,00 %",,,
B01J54Z1RS,"Xavax Cuillère doseuse à café en acier inoxydable (pour environ 6 g de poudre de café, cuillère à mesurer en acier inoxydable, longueur de 16,8 cm, lavable au lave-vaisselle) Argent",xavax,"89,92 €","-10,13 %","-27,95 %",16,"-30,43 %","-46,67 %","89,92 €","-10,13 %","-36,43 %","47,20 €","-30,43 %","-52,94 %",16,"-30,43 %","-52,94 %",,,
B017JY5APO,"Hama Fine Art à Spirales 50 Pages Noires 2109, Craie, 36 x 32 cm",Hama,"89,24 €","-29,01 %",,6,"-25,00 %",,"89,24 €","-29,01 %",,"50,70 €","-25,00 %",,6,"-25,00 %",,,,
B0792TCS2C,"Hama Pochette Up to Fashion (pour 24 disques, CD/DVD/Blu-Ray/Livres Audio, étui de Rangement, Gain de Place pour la Voiture, la Maison) Bleu",Hama,"88,33 €","89,47 %","-17,57 %",7,"0,00 %","-56,25 %","88,33 €","89,47 %","-17,57 %","30,93 €","0,00 %","-56,27 %",7,"0,00 %","-56,25 %",,,
B000EOPSRC,"Hama Pochette (pour 20 CD/DVD/Blu-ray, classeur de rangement, gain de place pour le bureau, le salon et la maison, étuis de transport) Noir",Hama,"88,30 €","-40,72 %","13,73 %",11,"-42,11 %","10,00 %","88,30 €","-43,69 %","24,40 %","43,78 €","-45,00 %","22,22 %",11,"-45,00 %","22,22 %",1,,"0,00 %"
B0000AISCX,"Hama Cadre Photo Clip-Fixe (sans Bordure, 30 X 45 Cm, Anti-Reflex) Blanc",Hama,"88,24 €","960,58 %","-55,24 %",7,"600,00 %","-50,00 %","83,24 €",,"-60,59 %","31,22 €",,"-53,33 %",7,,"-53,33 %",2,"0,00 %","100,00 %"
B0002W5W8Q,"Hama Pochettes de protection (pour CD/DVD/Blu-Ray, design étroit, pochette en plastique, lot de 100) Transparent",Hama,"87,50 €","-24,96 %","-7,06 %",7,"-30,00 %","0,00 %","87,50 €","-37,46 %","-7,06 %","67,83 €","-41,67 %","0,00 %",7,"-41,67 %","0,00 %",,"-100,00 %",
B0C7DPSPNN,"Hama Coque de Protection Apple iPad 10.9"" (10e Gén. 2022) Housse Etui de Protection Bords Anti-Choc avec Rabat pour Tablette 27.7cm/ 10.9"", Fonction Chevalet, Porte Stylet, Dos Transp. Noir",Hama,"87,48 €",,,3,,,"87,48 €",,,"67,06 €",,,3,,,,,
B000FNO03K,"THOMSON Microphone Dynamique M150 (fiche Jack 3,52 mm, Longueur de câble 3 m, Party) Noir",Thomson,"86,88 €","-11,80 %","74,67 %",5,"0,00 %","66,67 %","86,88 €","-11,80 %","74,67 %","61,95 €","0,00 %","60,20 %",5,"0,00 %","66,67 %",,,"-100,00 %"
B0CNRYZR3R,"Hama Boîte pour câbles Maxi (Boite Rangement pour Cables chargeurs et multiprises, boitier Cache câbles 40x15,5x13,5cm, Pieds en Caoutchouc) Noir",Hama,"86,64 €","-20,00 %",,4,"-20,00 %",,"86,64 €","-20,00 %",,"56,04 €","-20,00 %",,4,"-20,00 %",,,,
B0C4HTG8H3,"Hama Rotate Pro Clé USB 3.0 - Flash Drive 256 Go, Vitesse jusqu'à 100 Mo/s, Clef avec connecteur USB A, pour PC/Mac - Argenté",Hama,"85,26 €",,,4,,,"85,26 €",,,"81,88 €",,,4,,,,,
B001730SIS,"Etui Fashion pour Sticks USB, Noir",Hama,"84,87 €","41,21 %","60,28 %",16,"166,67 %","166,67 %","79,88 €","6,41 %","50,86 %","73,35 €","66,67 %","150,00 %",15,"66,67 %","150,00 %",,,"-100,00 %"
B0BG5GJNDL,"Hama Montre Connectée Femme Fit Watch 4910 (Montre Sport, Etanche IP68, Ecran Tactile 1,09"", Montre Fitness 15 Sports Fréq. Cardiaque Oxymètre Podomètre Compatible Google Fit Apple Health Strava) Rose",Hama,"84,14 €",,"57,74 %",2,,"100,00 %","84,14 €",,"57,74 %","92,45 €",,"85,09 %",2,,"100,00 %",,,
B00006J9WN,"Hama Boîtier Multipack (pour 4 CD/DVD/Blu-Ray, Multipack, 4 in 1, étui de Protection pour CD) Noir/Transparent",Hama,"83,79 €","13,35 %",,14,"7,69 %",,"83,79 €","-13,04 %",,"26,60 €","-23,12 %",,14,"-17,65 %",,,,
B08YRZD1X6,"Hama Câble Optique Audio 3m (Cable Toslink Audio Optique, Cable fibre Optique Audio pour Home Cinema, Barre de Son, TV, Samsung, Bose, LG, Sony, Sonos, PS4, Xbox, fiche Mâle ODT) Noir",Hama,"82,88 €","7,69 %",,14,"7,69 %",,"76,96 €","0,00 %",,"112,58 €","0,00 %",,13,"0,00 %",,1,,
B0CP86Q49Q,"Hama Antenne intérieure (Antenne Réception Radio Numérique (Dab/Dab+) et Analogique FM, Amplification du Signal Actif jusqu'à 30 DB, Cäble 1.5m, Fiche F mâle, Alim Secteur) Noir",Hama,"82,47 €","-50,00 %",,3,"-50,00 %",,"54,98 €","-71,43 %",,"48,70 €","-71,43 %",,2,"-71,43 %",,3,,
B00AJJJNLE,"Hama Brosse en fibre carbone pour vos vinyles (nettoyage antistatique des vinyles, brosse pour disques vinyles), noir / argent",Hama,"82,44 €","-35,71 %","-49,73 %",9,"-35,71 %","-35,71 %","82,44 €","-43,75 %","-51,62 %","58,86 €","-41,33 %","-37,56 %",9,"-43,75 %","-40,00 %",,,
B0032D8WCA,"Hama Album Photo Catania (Taille de l'album 29 x 32 cm pour 300 Photos au Format 10 x 15 cm, 60 Pages, Papier stratifié, thématique Mariage/Vacances, Personnalisable) Gris",Hama,"82,12 €","25,47 %","-38,94 %",4,"33,33 %","-50,00 %","82,12 €","3,15 %","-38,94 %","32,84 €","0,00 %","-50,00 %",4,"0,00 %","-50,00 %",,,
B001B4ROAS,"Hama Boîtier Slim (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 20) Transparent",Hama,"81,62 €","0,00 %",,7,"0,00 %",,"93,28 €","33,33 %",,"67,20 €","33,33 %",,8,"33,33 %",,,"-100,00 %",
B0009N8N9I,"Hama Lot de 4 marqueurs pour CD/DVD/Blu-ray, Noir, Rouge, Bleu et Vert",Hama,"81,48 €","-55,56 %","-22,22 %",28,"-55,56 %","-22,22 %","90,21 €","-48,33 %","-8,82 %","69,13 €","-48,33 %","17,61 %",31,"-48,33 %","-8,82 %",,,
B00006JB4M,"Hama Filtre UV (anti-UV et protection, compensation 2X, traitement antireflet, pour objectifs d'appareils photo 77 mm, O-Haze, traité) Noir",Hama,"81,06 €","-30,00 %","-65,44 %",7,"-30,00 %","-65,00 %","69,48 €","-40,00 %","-68,84 %","60,30 €","-40,00 %","-60,30 %",6,"-40,00 %","-68,42 %",2,,
B0186CU9A4,"Hama Album Photo ""Fine Art"" (format 29 x 32 cm, 50 pages blanches, sans spirale) Bleu",Hama,"80,85 €","-34,31 %",,6,"-33,33 %",,"80,85 €","-34,31 %",,"61,14 €","-33,33 %",,6,"-33,33 %",,2,,
B00006J4FD,"Hama Multiprise 6 Prises 16A avec Interrupteur (Rallonge multiprises 1.4m, Bloc 6 Prises Type F Schuko, 3680W Max, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage) Blanc",Hama,"80,49 €",,,9,,,"80,49 €",,,"46,08 €",,,9,,,,,
B06XB3M3NX,"Hama Album photo ""Liam"" (pour 200 photos au format 10 x 15 cm, album traditionnel enfant de 22,5 x 22 cm, 100 pages blanches, tigre, élégant) Marron/Orange/Noir/Blanc",Hama,"80,14 €","-61,00 %","82,09 %",7,"-58,82 %","133,33 %","105,38 €","-41,53 %","139,45 %","58,59 €","-40,00 %","200,00 %",9,"-40,00 %","200,00 %",,,
B017J9FOZA,"Xavax Thermomètre numérique pour rôtis (de torréfaction, numérique, 2 in 1, avec horloge de cuisine, sonde de température amovible, pour viande, -10°C à +250°C, avec minuteur, à câble) Noir/Argent",xavax,"79,75 €",,"166,01 %",5,,"150,00 %","79,75 €",,"432,02 %","53,36 €",,"400,56 %",5,,"400,00 %",,,
B08SDTHMQB,"Hama Album Photo bébé ""Our Baby"" personnalisable Scrapbooking (Album photo naissance, baptême, Cadeau d'anniversaire enfant, Style Mémo, 22,5 x 22 cm, 100 Pages, Max. 200 Photos 10x15 cm) Multicolore",Hama,"78,66 €","-85,48 %","-35,22 %",9,"-85,48 %","-10,00 %","43,70 €","-91,80 %","-64,01 %","27,52 €","-91,99 %","-59,82 %",5,"-91,80 %","-50,00 %",1,,
B0000AIS82,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 40 x 60 cm, Reflex) Blanc",Hama,"76,72 €","318,78 %",,6,"200,00 %",,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,"-100,00 %"
B0CYN97SRK,"Hama 65W Chargeur Rapide Compatible iPhone, Samsung, MacBook - [Technologie GaN, PD + QC 3.0] [Recharge Optimisée] [3 Ports] Blanc",Hama,"75,61 €",,,2,,,"37,79 €",,,"32,27 €",,,1,,,,,
B0187XDXPA,"Hama Casque Essential HS 300"" avec Microphone (Ultra-léger, Oreillettes rembourrées, Casque stéréo, chaîne stéréo, réglage du Volume sur Le câble, Longueur de câble de 2 m, Prise Jack 3,5 mm) Noir",Hama,"74,94 €","100,00 %","100,00 %",6,"100,00 %","100,00 %","87,43 €","250,00 %","133,33 %","56,28 €","250,00 %","138,07 %",7,"250,00 %","133,33 %",,,
B0BXPLS7Z1,"Hama Classeur à négatifs (4 anneaux, niveau de remplissage 39 mm, feuilles rectangulaires, album à négatifs d'une pellicule photo) Bleu",Hama,"74,88 €",,,9,,,"74,88 €",,,"55,35 €",,,9,,,,,
B00006JCZK,"Hama Filtre UV (Anti-UV Et Protection, Compensation 2X, Traitement Antireflet, pour Objectifs D'appareils Photo 62 Mm, O-Haze, Traité) Noir",Hama,"74,20 €","-33,33 %","165,85 %",10,"-33,33 %","233,33 %","74,20 €","-33,33 %","345,91 %","76,30 €","-34,09 %","400,00 %",10,"-33,33 %","400,00 %",1,,
B01BBTCVOQ,"Hama Album Photo Fine Art (Format 30 x 30 cm, 100 Pages Blanches, sans Spirale) Kiwi",Hama,"72,69 €","-22,04 %","-31,78 %",4,"-42,86 %","-50,00 %","72,69 €","-22,04 %","-45,43 %","32,72 €","-42,86 %","-64,36 %",4,"-42,86 %","-60,00 %",,,
B08FRKD2HT,"Hama Clé USB 3.0 ""Rotate"" (capacité de 256 GB, taux de transfert de 90 MB/s, avec accroche porte-clefs, flashpen clé usb) Bleu Pétrole",Hama,"72,67 €","301,94 %","405,71 %",4,"300,00 %","300,00 %","54,46 €","201,22 %","278,98 %","43,00 €","127,63 %","244,00 %",3,"200,00 %","200,00 %",,"-100,00 %",
B000VRANHM,"Hama Album, Bleu, 28 x 24 cm",Hama,"72,00 €","20,06 %","415,39 %",7,"16,67 %","600,00 %","72,00 €","20,06 %","415,39 %","39,41 €","16,67 %","600,00 %",7,"16,67 %","600,00 %",,,
B0089CJZ4S,"Hama Support mural TV Fixe (Pour diagonale d’écran de 81 à 191cm (32"" à 75""), pour un maximum de 60 kg, VESA jusqu'à 800 x 400, 3 étoiles) Noir",Hama,"71,60 €","7,44 %",,3,"50,00 %",,"71,60 €","7,44 %",,"74,73 €","50,00 %",,3,"50,00 %",,2,,
B00CBVEZNO,"Hama Support pour Ordinateur Portable Carbone (Support pour Ordinateur Portable jusqu'à 47 cm, Hauteur 8 cm, Pieds en Caoutchouc antidérapants, Aspect Carbone) Noir",Hama,"70,80 €","400,00 %","-74,50 %",5,"400,00 %","-73,68 %","70,80 €","400,00 %","-74,50 %","40,25 €","400,00 %","-73,63 %",5,"400,00 %","-73,68 %",,,"-100,00 %"
B01KFLHB1E,"Hama Album photo vierge ""Bernd"" (album photo traditionnel format 22,5 cm x 22 cm, 100 pages, pour 200 photos 10 cm x 15 cm) Marron/Blanc/Noir",Hama,"70,74 €","185,24 %","-27,39 %",6,"200,00 %","-33,33 %","58,34 €","135,24 %","-40,11 %","27,90 €","150,00 %","-44,04 %",5,"150,00 %","-44,44 %",,,
B00IYX10YA,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 29,7 x 42 cm (DIN A3) avec bordure de 9 mm x 17 mm, pour une photo de 18 x 24 cm, verre en polystyrène) Bleu",Hama,"69,94 €","-9,33 %","-26,36 %",6,"0,00 %","-33,33 %","39,97 €","-48,19 %","-42,84 %","15,30 €","-50,00 %","-67,90 %",3,"-50,00 %","-57,14 %",,,
B08BFPTVPR,"Hama Album photo à spirale ""Romance"" à personnaliser (Album Photo de Mariage ou naissance bébé, Livre d'or ou cadeau, 28 x 24 cm, 40 pages, Motif cœur, Titre Love, 80 photos 10 x 15 cm) Beige/blanc",Hama,"69,39 €","-29,14 %","-75,77 %",9,"-30,77 %","-79,07 %","69,39 €","-29,14 %","-76,32 %","41,68 €","-30,73 %","-79,53 %",9,"-30,77 %","-79,55 %",1,,"0,00 %"
B01N4C15H5,"Hama Album Photo Fine Art (Format 30 x 30 cm, 100 Pages Blanches, sans Spirale) Bordeaux",Hama,"69,16 €","-49,15 %","-51,22 %",4,"-55,56 %","-55,56 %","69,16 €","-49,15 %","-56,10 %","34,14 €","-55,45 %","-59,78 %",4,"-55,56 %","-60,00 %",,"-100,00 %",
B00U78QYHI,"Hama Clé USB 3.0 ""Laeta, 64 Go, 40 Mo/s, Marron",Hama,"69,15 €",,"457,21 %",5,,"400,00 %","69,15 €",,"457,21 %","27,50 €",,"450,00 %",5,,"400,00 %",,,
B003O5MK7E,"Hama Passe-partout Premium, noir, 40 x 50 cm pour photo de 30 x 40 cm",Hama,"69,10 €",,"191,19 %",6,,"100,00 %","61,19 €",,"28,93 %","23,19 €",,"-16,70 %",5,,"-16,67 %",,,
B08NCJ814H,"Hama C-400 Webcam PC - Qualité Vidéo FHD 1080p, Microphone Intégré, Cache Lentille, Filetage 1/4 - Convient pour Les Appels Vidéos et Le Streaming - Noir",Hama,"68,65 €",,"5,26 %",2,,"0,00 %","68,65 €",,"5,26 %","56,47 €",,"-19,21 %",2,,"0,00 %",,,
B01DZGIF6G,"Hama Support mural TV FULLMOTION pour TV écran plat entre 48 cm et 122 cm (19"" à 48""), pivotant et inclinable, jusqu'à 20 kg de charge supportée, VESA 200x200, 1 bras, Noir",Hama,"68,43 €","187,04 %",,3,"200,00 %",,"92,27 €",,,"51,76 €",,,4,,,1,,
B07H149QV2,"Hama Album photo 'Susi Pastell' (couverture souple, 24 pages pour 24 photos au format 10x15 cm, résistant, pour archiver avec des anecdotes, protège la photo, mini album) Couleurs pastel Aléatoires",Hama,"68,03 €","127,07 %","14,93 %",14,"133,33 %","-6,67 %","68,03 €","127,07 %","-2,04 %","12,32 €","133,33 %","-12,50 %",14,"133,33 %","-12,50 %",,,
B071YB8MFM,"Xavax Boîte de transport pour un gâteau (rectangulaire munie d'une poignée transparente, va au lave-vaisselle, boîte à gâteaux, maître d'hôtel) Anthracite/Transparent",xavax,"67,47 €","-40,00 %",,3,"-40,00 %",,"67,47 €","-40,00 %",,"42,36 €","-40,00 %",,3,"-40,00 %",,,"-100,00 %",
B079175GWR,"Hama Souris Ergonomique sans Fil (Souris Verticale sans câble pour droitiers, Souris sans Fil sans Fil avec capteur Optique 1000/1400/1800 dpi) Noire, Prise USB Type-A, Pile AA Mignon",Hama,"67,47 €","55,17 %","-25,25 %",3,"50,00 %","-25,00 %","67,47 €","55,17 %","-25,25 %","48,27 €","35,36 %","-29,05 %",3,"50,00 %","-25,00 %",,,
B002QPPBME,"Hama Cadre photo ""Bristol"" pour portrait (taille de cadre 13x18 cm, taille de photos 13x18 cm, photos format horizontal ou vertical, en métal, 1 photo par cadre, élégant, simple, classique) Argent",Hama,"67,41 €","-25,00 %",,9,"-25,00 %",,"59,92 €","-33,33 %",,"39,04 €","-33,33 %",,8,"-33,33 %",,,,
B00G3BMWQA,"Xavax Minuteur à œuf (avec fonction minuterie, sablier, en acier inoxydable) Argent",xavax,"67,41 €","28,57 %",,9,"28,57 %",,"52,43 €","0,00 %",,"31,01 €","0,00 %",,7,"0,00 %",,1,"0,00 %",
B0002W6E56,"Hama 00004133 Trépied Photo/vidéo Star 700 EF Digital, Champagne (Trépied d'entrée de Gamme léger, tête à Trois Voies, 42-125 cm, 3D)",Hama,"67,36 €","-40,96 %","-49,37 %",4,"-42,86 %","-50,00 %","67,36 €","-40,96 %","-32,56 %","48,44 €","-42,86 %","-29,12 %",4,"-42,86 %","-33,33 %",,"-100,00 %",
B005DJKGFC,"Hama Album Photo Singo (Album minimax, 22 x 22,5 cm, 100 Pages, pour 200 Photos au Format 10 x 15 cm) Vert",Hama,"67,03 €",,"34,27 %",6,,"0,00 %","55,26 €",,"32,84 %","26,02 €",,"-4,55 %",5,,"0,00 %",,,
B0002W6B90,"Hama Interrupteur pour véhicules (Interrupteur de voiture, rond, 10 A, 12 V, interrupteur à bascule) Noir",Hama,"65,88 €","-23,27 %","-16,48 %",9,"-25,00 %","0,00 %","65,88 €","-37,76 %","-16,48 %","27,60 €","-38,67 %","-15,70 %",9,"-40,00 %","0,00 %",,,
B0015NS8JQ,"Hama Chemin de câble (en PVC, semi-circulaire, 100 x 7 x 2,1 cm) Noir",Hama,"64,98 €","-38,01 %",,3,"-40,00 %",,"64,98 €","-38,01 %",,"25,59 €","-40,00 %",,3,"-40,00 %",,,"-100,00 %",
B00194JFVG,"Cadre métallique pour portrait ""Laval"", 2x 10x15 cm",Hama,"64,92 €","200,00 %","15,27 %",6,"200,00 %","50,00 %","75,74 €","600,00 %","34,48 %","53,41 €","600,00 %","75,00 %",7,"600,00 %","75,00 %",,,
B0BPDBR7QH,"Hama Tapis de Souris (Tapis Souris Mousepad 22.3 x 18.3 cm, Ultra Mince, Idéal Bureau ou Jeux Vidéo, Dessous antidérapant, Résistant) Rouge",Hama,"64,74 €","160,00 %",,26,"160,00 %",,"62,25 €","177,78 %",,"68,75 €","177,78 %",,25,"177,78 %",,,"-100,00 %",
B009HSQ3OS,"Hama Fine Art 50 pages Noires/à spirales 10608, Rose, 36 x 32 cm",Hama,"64,67 €","290,28 %","40,22 %",4,"300,00 %","33,33 %","64,67 €","290,28 %","40,22 %","33,80 €","300,00 %","33,33 %",4,"300,00 %","33,33 %",4,,
B0000AIRRP,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 40 x 60 cm, Anti-Reflex) Blanc",Hama,"64,55 €","150,00 %","400,00 %",5,"150,00 %","400,00 %","77,46 €","20,00 %","500,00 %","44,40 €","20,00 %","500,00 %",6,"20,00 %","500,00 %",,,
B07JJVPFKK,"Hama Casque Bluetooth® Touch (Casque Supra-auriculaire Bande passante 20 Hz - 20 kHz, Micro Bande passante 20 Hz à 10 kHz, Charge 3h pour 22h d'autonomie, Commande Tactile) Noir",Hama,"64,40 €",,,1,,,"64,40 €",,,"50,12 €",,,1,,,,,
B07B9VB1J5,"Hama Album photo vierge Minimax ""Designline"" (album photo traditionnel format 13 cm x 16,5 cm, pour 100 photos 10 cm x 15 cm, 100 pages, triangle) Blanc/Marron/Turquoise/Rose",Hama,"64,14 €","-19,38 %","438,54 %",12,"-29,41 %","500,00 %","64,14 €","-19,38 %","438,54 %","33,36 €","-29,41 %","500,00 %",12,"-29,41 %","500,00 %",,,
B002QPTDTQ,"Hama Cadre photo ""Bristol"" pour portrait (taille de cadre 15x20 cm, taille de photos 15x20 cm, photos format horizontal ou vertical, en métal, 1 photo par cadre, élégant, simple, classique) Argent",Hama,"64,12 €","40,00 %","-63,10 %",7,"40,00 %","-63,16 %","64,12 €","40,00 %","-63,10 %","40,19 €","40,77 %","-62,46 %",7,"40,00 %","-63,16 %",,,
B00006JBFP,"Hama Filtre UV (anti-UV et protection, compensation 2X, traitement antireflet, pour objectifs d'appareils photo 72 mm, O-Haze, traité) Noir",Hama,"63,56 €","189,17 %","-63,10 %",5,"150,00 %","-61,54 %","52,64 €","139,49 %","-66,89 %","25,20 €","100,00 %","-76,59 %",4,"100,00 %","-66,67 %",,,
B0000AIS0T,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 30 x 40 cm avec bordure de 9 mm x 17 mm, pour une photo de 20 x 28 cm) Noir",Hama,"63,28 €","-42,49 %","166,67 %",8,"-27,27 %","166,67 %","23,73 €","-78,43 %","-25,00 %","16,89 €","-72,71 %","-25,00 %",3,"-72,73 %","-25,00 %",,,
B0000AISDL,"Hama Passe-partout Premium, blanc neige, 40 x 50 cm",Hama,"63,28 €","90,14 %","100,00 %",8,"300,00 %","100,00 %","55,37 €","66,38 %","75,00 %","29,89 €","250,00 %","75,00 %",7,"250,00 %","75,00 %",,,
B009HSQ4JM,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Azur",Hama,"63,04 €","-44,29 %","327,10 %",4,"-42,86 %","300,00 %","63,04 €","-51,41 %","327,10 %","33,80 €","-50,01 %","300,00 %",4,"-50,00 %","300,00 %",,,
B005MI4YVG,"Hama Spy Protect Webcam PC - Qualité Vidéo HD 720p, Microphone Intégré, Eclairage LED, Cache Lentille - Convient pour Les Appels Vidéos - Noir",Hama,"61,53 €","200,00 %","30,89 %",3,"200,00 %","50,00 %","61,53 €","200,00 %","30,89 %","44,22 €","200,00 %","66,87 %",3,"200,00 %","50,00 %",,"-100,00 %",
B00T7M9IU0,"Hama Album photo à pochettes ""New York City"" (pour 200 photos au format 9 cm x 13 cm, taille de l'album de 16,5 cm x 21 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,"60,05 €","-20,69 %","388,21 %",5,"-16,67 %","400,00 %","60,05 €","-20,69 %","388,21 %","31,35 €","-16,40 %","401,60 %",5,"-16,67 %","400,00 %",,,
