Programme=[Retail],Aperçu du distributeur.=[Approvisionnement.],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/07/2024 - 31/07/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B01AT3K7NC,"Xavax Couvercle universel (anneau en silicone pour casseroles/poêles de diamètre 16, 18 ou 20 cm, trou de vapeur, design à bords gradués, verre, va lave-vaisselle, peu encombrant) Noir/Transparent",xavax,"91,98 €","-67,67 %","235,57 %","58,16 €","-65,22 %","300,00 %",8,"-65,22 %","300,00 %",1,,"0,00 %"
B0C2PDLY43,"Hama MW-500 Recharge Souris sans Fil - Technologie 2.4Ghz, Rechargeable en USB C, Capteur Blue Wave 1600 dpi, Technologie Smart-Link, Clics Silencieux, Droitier/e - Noire",Hama,"91,60 €","150,00 %",,"64,50 €","150,00 %",,5,"150,00 %",,,,
B000EOVQCS,"Hama Pochettes de Protection Doubles (en Plastique, pour CD/DVD/Blu-Ray, 2 CD par Pochette, Lot de 50) Blanc/Transparent",Hama,"91,52 €","33,33 %","47,66 %","64,46 €","22,22 %","83,33 %",11,"22,22 %","83,33 %",,"-100,00 %",
B000KJPE4I,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 70 x 100 cm, Reflex) Blanc",Hama,"91,23 €",,,"49,56 €",,,3,,,,,
B07NH3LJ1S,"Hama Support pour télécommande ""Agent"" (porte-télécommande, rotatif, 5 compartiments pour télécommandes, téléphones, lunettes, stylos, organisateur pour bureau, rangement) Noir",Hama,"91,16 €","95,16 %","-21,79 %","49,56 €","100,00 %","-31,32 %",6,"100,00 %","-25,00 %",,,
B00KA4516Y,"Hama Ventilateur USB avec affichage de la température",Hama,"90,99 €","51,70 %","-71,10 %","67,86 €","50,00 %","-70,73 %",9,"50,00 %","-70,97 %",2,,"-75,00 %"
B0002W6B90,"Hama Interrupteur pour véhicules (Interrupteur de voiture, rond, 10 A, 12 V, interrupteur à bascule) Noir",Hama,"89,67 €","300,13 %","65,93 %","37,70 €","269,61 %","48,84 %",13,"333,33 %","85,71 %",,,
B005DJKFUS,"Hama Album Photo Singo (Album Grand Format, 30 x 30 cm, 100 Pages, pour 400 Photos au Format 10 x 15 cm) Aqua",Hama,"88,90 €","437,81 %","18,14 %","52,66 €","798,63 %","79,73 %",9,"800,00 %","80,00 %",,,
B0000AISF4,"Cadre tableau sans bordure Clip-Fix 30x40 antireflet",Hama,"88,28 €","520,82 %","-42,37 %","30,87 €","600,00 %","-69,57 %",7,"600,00 %","-69,57 %",1,,
B09RC7QDPM,"Hama Album photo ""Skies II"" (Album Elégant et Intemporel, Idéal mariage, anniversaire, baptême, 22,5 x 22 cm, 100 pages avec pochettes pour 200 photos 10x15 cm, Zone Mémo et pochette carte SD) Gris",Hama,"87,40 €","-48,67 %","233,33 %","71,00 €","-41,18 %","233,33 %",10,"-41,18 %","233,33 %",,,
B00005V37U,"Hama Tapis de souris porte-documents (personnalisable avec photos, images ou cartes postales, 23 x 19,5 cm) Transparent/Noir",Hama,"87,28 €","-71,77 %","43,93 %","59,16 €","-72,09 %","50,00 %",12,"-72,09 %","50,00 %",,,
B01KHD5GUS,"Hama Multiprise, ""6+1"" (commutable individuellement, avec protection anti-surtension, montage mural, pivotée à 90°, longueur de douille XL, protection enfant, longueur de câble de 1,4 m) Blanc",Hama,"86,64 €","-55,56 %","-50,00 %","61,32 €","-55,56 %","-50,00 %",4,"-55,56 %","-50,00 %",1,,
B0015NLFFA,"Hama Chemin de câble (en PVC, Semi-Circulaire, 100 x 7 x 2,1 cm) Blanc",Hama,"86,64 €","334,94 %",,"55,72 €","300,00 %",,4,"300,00 %",,,,
B01K47EVSK,"Hama Album photo vierge ""La Fleur"" (album photo traditionnel 22,5 cm x 22,5 cm, 100 pages, pour l'insertion de 200 photos au format 10 cm x 15 cm, motif de feuilles, pochette CD) Noir",Hama,"86,39 €","235,36 %","36,18 %","40,95 €","250,00 %","40,00 %",7,"250,00 %","40,00 %",,,
B00006IVVD,"Hama Rack (pour CD, pour 20 boîtiers CD) Noir",Hama,"86,08 €",,"-7,18 %","43,30 €",,"-16,67 %",5,,"-16,67 %",1,,
B000N8UX88,"Hama Trépied Appareil Photo Star 20""",Hama,"84,84 €","200,00 %","-65,08 %","41,52 €","200,00 %","-59,58 %",12,"200,00 %","-63,64 %",,,
B0BL1TH1PX,"Hama Kit Support Téléphone Voiture Universel (Ensemble Support téléphone pour Voiture, 2en1 Clip pour aération et Ventouse, pivotable 360°, pour Mobile de Largeur de 4 à 11 cm) Noir",Hama,"84,28 €",,"137,41 %","63,75 €",,"150,00 %",5,,"150,00 %",,,
B079175GWR,"Hama Souris Ergonomique sans Fil (Souris Verticale sans câble pour droitiers, Souris sans Fil sans Fil avec capteur Optique 1000/1400/1800 dpi) Noire, Prise USB Type-A, Pile AA Mignon",Hama,"83,65 €",,,"71,32 €",,,4,,,,,
B08GSCS399,"Hama Destructeur de Documents Basic S8CD (Broyeur Documents 8 Feuilles 80g, Destructeur CD/CB, Niveaux de sécurité P2 T1, Découpe en Bandes 6mm, 70 DB, M/A Auto, Corbeil 11L) Noir",Hama,"83,30 €","100,00 %","-46,71 %","54,20 €","92,88 %","-51,78 %",2,"100,00 %","-50,00 %",,,
B0000AI2UP,"Hama Cadre photo Clip-Fixe (sans bordure, 50 x 70 cm, Anti-Reflex) Blanc",Hama,"83,28 €","-42,86 %","-55,56 %","46,28 €","-42,86 %","-55,56 %",4,"-42,86 %","-55,56 %",5,"-37,50 %","150,00 %"
B00006JAKM,"Hama Rack de bureau ""Nexus"" (pour 20 boîtiers de CD, support de CD pour le bureau ou les enfants, support de CD de haute qualité) Argent",Hama,"83,28 €",,"300,00 %","53,44 €",,"300,00 %",4,,"300,00 %",,,
B00006IVVB,"Hama Boîtier standard double (pour CD et disques Blu-Ray, Étui protecteur pour CD, paquet de 10) Noir/Transparent",Hama,"83,20 €","66,67 %","233,33 %","62,00 €","66,67 %","233,33 %",10,"66,67 %","233,33 %",,,
B079173RCY,"Hama EMW-500 Souris Verticale Ergonomique Filaire - USB A, Capteur 1800 dpi, Droitier/e - Noire",Hama,"83,15 €","-48,69 %",,"67,75 €","-50,00 %",,5,"-50,00 %",,,,
B06XBXLK8B,"Hama Album photo ""Lazise"" (couverture souple, 24 pages pour 24 photos au format 10x15 cm, résistant, pour archiver avec des anecdotes, protège la photo, mini album) 4 Motifs cœur aléatoires",Hama,"83,08 €","415,38 %","-46,55 %","58,96 €","415,38 %","252,63 %",67,"415,38 %","252,63 %",,,"-100,00 %"
B017JY5APO,"Hama Fine Art à Spirales 50 Pages Noires 2109, Craie, 36 x 32 cm",Hama,"82,85 €","79,37 %","407,97 %","42,25 €","66,67 %","400,00 %",5,"66,67 %","400,00 %",1,,
B00UIET4NC,"THOMSON Support Mural TV WAB075 (VESA jusqu'à 600x400, Fixe, pour Une Diagonale d´écran comprise Entre 94 et 191 cm (de 37"" à 75"")) Noir",Thomson,"81,81 €","0,02 %","-73,52 %","40,47 €","0,00 %","-78,00 %",3,"0,00 %","-78,57 %",,,
B0CLD3CC7D,"Hama Support TV Mural Fixe Ultrafin Garantie 10 Ans (Support TV Mural Extra-Plat, 80kg Max, Robuste, pour écrans LCD/LED/OLED/Plasma de 94 à 229 cm (37"" à 90"") VESA Max 600x400) Gris",Hama,"81,74 €",,,"57,08 €",,,2,,,,,
B0089CJZ4S,"Hama Support mural TV Fixe (Pour diagonale d’écran de 81 à 191cm (32"" à 75""), pour un maximum de 60 kg, VESA jusqu'à 800 x 400, 3 étoiles) Noir",Hama,"81,72 €","53,38 %","145,26 %","74,73 €","50,00 %","200,00 %",3,"50,00 %","200,00 %",,,
B0009V6OCS,"Hama Boîtier Slim (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 25) Noir/Transparent",Hama,"78,12 €","569,98 %",,"41,34 €","500,00 %",,6,"500,00 %",,,,
B01MXGY1S1,"THOMSON Casque HED2006BK/AN (Circum-aural, câblage uni-latéral, Over-The-Ear, Serre-tête, avec Fil, 20-20000 Hz, 1,2 m) Noir",Thomson,"78,12 €","0,85 %",,"54,84 €","0,00 %",,6,"0,00 %",,1,"0,00 %",
B0186CU9A4,"Hama Album Photo ""Fine Art"" (format 29 x 32 cm, 50 pages blanches, sans spirale) Bleu",Hama,"77,82 €","-47,49 %",,"50,95 €","-50,00 %",,5,"-50,00 %",,1,,
B001F4XUIY,"Thomson 00131772 Microphone dynamique M135D (motif cardioïde, fiche jack 3,52 mm, longueur de câble 3 m, Karaoké, 2 microphones), Noir",Thomson,"77,47 €","244,46 %","-80,13 %","45,66 €","200,00 %","-83,33 %",3,"200,00 %","-83,33 %",,,
B0000AISFJ,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 15 x 20 cm avec bordure de 9 mm x 17 mm, pour une photo de 10 x 15 cm) Blanc",Hama,"76,78 €","20,01 %",,"55,02 €","0,00 %",,14,"0,00 %",,1,,
B003LTSUL8,"Hama Chemin de câbles (en aluminiun, rectangulaire, 110 x 5 x 2,6 cm) Blanc",Hama,"75,81 €",,"204,21 %","53,43 €",,"200,00 %",3,,"200,00 %",,,"-100,00 %"
B00005K4A5,"Hama Filtre polarisant (Circulaire, Traité, 72mm, 2 Couches par Face) Noir",Hama,"74,76 €","200,00 %","139,31 %","107,88 €","200,00 %","200,00 %",3,"200,00 %","200,00 %",,,
B0000AHIJ5,"Cadre photo sans bordure Clip-Fix, anti-reflet, 10,5 x 15 cm",Hama,"74,70 €","95,65 %","15,38 %","53,10 €","95,65 %","15,64 %",45,"95,65 %","15,38 %",,,"-100,00 %"
B0000AHIED,"Hama Cadre Photo Clip-Fixe (sans Bordure, 20 x 20 cm, Reflex) Blanc",Hama,"73,86 €","-63,45 %","-61,64 %","28,08 €","-78,33 %","-77,59 %",13,"-78,33 %","-77,59 %",1,"-50,00 %","0,00 %"
B000LRIYF0,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 70 x 100 cm avec bordure de 13 mm x 20 mm, pour une photo de 50 x 70 cm) Argent Mat",Hama,"73,32 €","100,00 %",,"43,04 €","100,00 %",,2,"100,00 %",,1,,
B000L0W12E,"Adaptateur automobile pour CD/MD/MP3, Noir",Hama,"73,23 €",,"260,03 %","77,07 €",,"250,00 %",7,,"250,00 %",,,
B006JNYP3K,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 29,7 x 42 cm (DIN A3) avec bordure de 9 mm x 17 mm, pour une photo de 18 x 24 cm, verre en polystyrène) Argent Mat",Hama,"72,83 €","264,51 %","-65,28 %","40,46 €","284,60 %","-64,54 %",7,"250,00 %","-66,67 %",,,
B08SDR1ZTM,"Hama Album photo grand format ""Compass"" (Album souvenirs Voyages, Vacances, Famille, Idée cadeau, 30x30 cm, 100 pages blanches à personnaliser et à coller, 400 photos 10x15 cm) Multicolore",Hama,"71,42 €","99,94 %","73,27 %","29,60 €","100,00 %","12,50 %",4,"100,00 %","33,33 %",,"-100,00 %",
B07H149QV2,"Hama Album photo 'Susi Pastell' (couverture souple, 24 pages pour 24 photos au format 10x15 cm, résistant, pour archiver avec des anecdotes, protège la photo, mini album) Couleurs pastel Aléatoires",Hama,"71,41 €","1 819,62 %","108,44 %","23,76 €","800,00 %","350,00 %",27,"800,00 %","350,00 %",,,
B00194JFW0,"Cadre pour portrait ""Laval"", 3x 13x18 cm",Hama,"71,29 €",,,"41,49 €",,,3,,,,,
B08BFPTVPR,"Hama Album photo à spirale ""Romance"" à personnaliser (Album Photo de Mariage ou naissance bébé, Livre d'or ou cadeau, 28 x 24 cm, 40 pages, Motif cœur, Titre Love, 80 photos 10 x 15 cm) Beige/blanc",Hama,"70,83 €","-38,75 %","-51,66 %","37,04 €","-42,86 %","-63,64 %",8,"-42,86 %","-63,64 %",1,,
B07JKXWSPY,"Plaque de fixation d’appareil photo/caméscope pour trépied ""Star 20""",Hama,"69,92 €","60,00 %","33,33 %","42,72 €","60,00 %","33,21 %",8,"60,00 %","33,33 %",,"-100,00 %",
B08SFFNZ4D,"Rapoo Clavier et Souris sans Fil X 1800s"" (Pack Kit Clavier Souris sans Fil 2.4GHz, Dongle Nano USB, Autonomie 12mois, Souris Optique 1000DPI, Clavier AZERTY FR, Pavé Numérique, pour PC, Laptop) Noir",Rapoo,"69,72 €","302,54 %",,"55,48 €","300,00 %",,4,"300,00 %",,1,,
B01JOFQ2F8,"Xavax Shaker à cocktails (en Verre, Mélangeur à Cocktail, Accessoire en Acier Inoxydable, Recettes de Cocktails, 400 ml, Anneau en Silicone, Couvercle Tasse 4 cl, Filtre de Dosage) Noir/Transparent",xavax,"69,33 €","25,35 %","-83,36 %","32,04 €","0,00 %","-83,87 %",4,"0,00 %","-85,19 %",,,"-100,00 %"
B0000AISCG,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 21 x 29,7 cm (DIN 4) avec bordure de 9 mm x 17 mm, pour une photo de 15 x 20 cm) Blanc",Hama,"69,23 €","-15,35 %","383,45 %","52,91 €","8,33 %","550,00 %",13,"8,33 %","550,00 %",,,
B000KZ75H6,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 70 x 100 cm avec bordure de 13 mm x 20 mm, pour une photo de 50 x 70 cm) Noir",Hama,"69,14 €","-33,33 %","-60,01 %","38,64 €","-30,00 %","-58,00 %",2,"-33,33 %","-60,00 %",,"-100,00 %","-100,00 %"
B0BL1RN815,"Hama Power Bank 24000 mAh (Batterie Externe, 1 USB C + 2 USB A, Power Pack Fast Charge, Batterie pour Smartphone, Tablette, Haut-Parleur Bluetooth, Voyants LED, Chargeur Portable + Cable 0.25m) Gris",Hama,"68,71 €","91,82 %",,"51,46 €","100,00 %",,2,"100,00 %",,,,
B08NCJ814H,"Hama C-400 Webcam PC - Qualité Vidéo FHD 1080p, Microphone Intégré, Cache Lentille, Filetage 1/4 - Convient pour Les Appels Vidéos et Le Streaming - Noir",Hama,"67,73 €",,,"70,04 €",,,2,,,,,
B074JD5KRM,"Hama Cadre en plastique ""Madrid"" (taille de cadre de 21 cm x 29,7 cm, taille de la photo de 15 cm x 20 cm, 1 photo par cadre, à accrocher, élégant, simple, classique) Argent",Hama,"67,58 €",,"-13,01 %","26,18 €",,"-31,32 %",11,,"-35,29 %",,,"-100,00 %"
B000EOVQIW,"Hama Pochette (pour 160 CD/DVD/Blu-ray, classeur de rangement, gain de place pour le bureau, le salon et la maison, étuis de transport) Noir",Hama,"67,40 €","-0,10 %","-57,05 %","47,07 €","0,00 %","-57,14 %",3,"0,00 %","-57,14 %",,,
B075V1NGDZ,"Hama Trépied Delta Duo 170', 3D",Hama,"67,32 €",,,"53,75 €",,,1,,,1,,
B0015KB1F2,"Xavax Raccord Y pour tuyau d' écoulement (pour tuyaux de drainage, distributeur en Y) Gris",xavax,"67,14 €","0,00 %",,"38,88 €","0,00 %",,18,"0,00 %",,1,,"0,00 %"
B0BKZ1C59D,"Hama Support Téléphone Voiture Compact (pour Smartphones Largeur de 5.5 à 8.5 cm, Fixation Clip Grille aération, pivotable 360°) Noir",Hama,"66,56 €","100,00 %",,"41,60 €","100,00 %",,8,"100,00 %",,,,
B06XB66B6Y,"Hama Album photo vierge ""Lazise"" (album photo traditionnel 29 cm x 32 cm, 50 pages blanches, pour 250 photos 10 cm x 15 cm, format maximum 28 cm x 31 cm) Rose/Noir/Blanc",Hama,"66,55 €","19,29 %","32,44 %","37,24 €","0,00 %","33,33 %",4,"0,00 %","33,33 %",,,
B0019DPZPC,"Hama 29308 Présentoir de Distributeur de pastilles adhésives, Transparent (1 distributeurs, 1000 coins photos, 12 x 13 mm)",Hama,"66,40 €","81,82 %","81,82 %","46,20 €","81,82 %","81,82 %",20,"81,82 %","81,82 %",,,
B0C5JRX9HV,"Hama Multiprise avec Interrupteur 1.4m (6 Prises typeE, Norme NF, interrupteurs général + indiv. éclairés, Protection Surtensions, Montage Mural, Sécurité Enfants, 3680W/16A) Noir",Hama,"64,98 €","50,00 %",,"50,67 €","50,00 %",,3,"50,00 %",,,,
B0BL1TWRL8,"Hama Ecouteurs sans Fil Tour du Cou Freedom Neck (Casque de Sport Bluetooth Intra-Auriculaires Tour d'oreille avec Micro, 10h d'autonomie, Idéal Course, Vélo, Gym, Contrôle Vocal) Noir",Hama,"64,49 €","104,80 %",,"68,12 €","100,00 %",,4,"100,00 %",,,"-100,00 %",
B0BG5F6PK3,"Hama Montre Connectée Fit Watch 6910 (GPS Montre Sport Etanche IP68 Montre Fitness 14 Sports, Montre Multifonctions Compatible Google Fit Apple Health Strava) Noir",Hama,"63,55 €",,,"59,00 €",,,1,,,1,,
B000JIA7ZG,"Hama Pochette (pour 304 CD/DVD/Blu-ray, classeur de rangement, gain de place pour le bureau, le salon et la maison, étuis de transport) Noir",Hama,"63,32 €","-32,69 %",,"45,32 €","-33,33 %",,2,"-33,33 %",,,,
B003TKF6KW,"Hama Chemin de câbles (bande en aluminium pour montage mural TV ou au sol, cache-câble demi-rond, 110 x 3,3 x 1,8 cm, entrée de câble jusqu'à 5 câbles, matériel de montage compris) Noir",Hama,"63,28 €","33,33 %",,"38,72 €","33,33 %",,4,"33,33 %",,,,
B00006J6HP,"Hama Casier de rangement Spirit II (système de classement sur socle pour CD, pour 44 boîtiers CD, porte-CD pour le rangement, organisateur antidérapant) Noir",Hama,"63,14 €",,"-68,77 %","32,68 €",,"-70,30 %",4,,"-66,67 %",,,
B000EOPSRC,"Hama Pochette (pour 20 CD/DVD/Blu-ray, classeur de rangement, gain de place pour le bureau, le salon et la maison, étuis de transport) Noir",Hama,"63,12 €","-22,97 %","-83,05 %","27,86 €","-22,22 %","-83,72 %",7,"-22,22 %","-83,72 %",,,
B08SDTJ954,"Hama Album Livre Photo bébé ""To The Moon"" à personnaliser (Photo de naissance, baptême, Cadeau d'anniversaire enfant, Idéal scrapbooking, 25 x 25 cm, 50 Pages blanches, Max. 100 Photos 10x15 cm)",Hama,"62,86 €","-58,27 %","-62,15 %","36,15 €","-68,75 %","-73,69 %",5,"-68,75 %","-73,68 %",,,
B0009V6OBO,"Hama Pochettes de Protection (en Papier pour CD/DVD/Blu-Ray, Lot de 100) Blanc/Transparent",Hama,"62,40 €",,"127,07 %","39,80 €",,"150,16 %",10,,"233,33 %",,,
B00X5K84ZK,"Hama Album photo à pochettes ""New York City"" (pour 400 photos au format 10 cm x 15cm, taille de l'album de 25 cm x 34 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,"61,80 €","-49,92 %","-54,08 %","51,36 €","-33,33 %","-33,33 %",4,"-33,33 %","-33,33 %",,,
B0026MT4C0,"Xavax Tuyau d'arrivée d'eau froide (pour lave-linge, lave-vaisselle, toutes les marques courantes Miele, Bosch, Beko, Siemens, Bauknecht, AEG, Gorenje, 1,5 mètres, 1 pièces) Gris/Blanc",xavax,"61,76 €","-46,46 %","-89,16 %","28,02 €","-45,45 %","-89,09 %",6,"-45,45 %","-89,09 %",2,"0,00 %","-33,33 %"
B009HSQ3ES,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Turquoise",Hama,"61,69 €",,,"33,80 €",,,4,,,,,
B00005QFAY,"Hama Étuis à négatifs, Papier Cristal, 7 Bandes de 6 négatifs, 24x36cm, 100 pièces",Hama,"61,68 €",,"-44,11 %","47,13 €",,"-40,00 %",3,,"-40,00 %",,,
B00IZA0RSM,"Thomson Support Mural TV WAB546 (VESA jusqu'à 200x200, Fixe, pour Une Diagonale d´écran de 25 à 117 cm (de 10' à 46')) Noir",Thomson,"61,22 €","145,08 %","145,08 %","46,45 €","172,59 %","172,59 %",5,"150,00 %","150,00 %",3,,
B00006JB1T,"Hama Barrette porte-flash coudée à 90° (pliable pour appareils photo / vidéo avec vis de trépied, avec poignée et boucle, 34 mm x 190 mm) Noir",Hama,"59,98 €","-15,09 %","148,98 %","29,18 €","-33,33 %","100,00 %",2,"-33,33 %","100,00 %",,,
B000EOQT48,"Hama Monopode Star 78 Mono (unidirectionnel léger à tête à Trois Voies, 61-176 cm, 3D) Champagne",Hama,"59,76 €","233,48 %","-46,79 %","60,96 €","200,00 %","-40,00 %",3,"200,00 %","-40,00 %",,,
B001UBEV3U,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Gris",Hama,"58,38 €","40,00 %","5,27 %","39,41 €","40,00 %","75,00 %",7,"40,00 %","75,00 %",,,
B0009N8N9I,"Hama Lot de 4 marqueurs pour CD/DVD/Blu-ray, Noir, Rouge, Bleu et Vert",Hama,"58,20 €","-58,33 %","100,00 %","44,60 €","-58,33 %","113,40 %",20,"-58,33 %","100,00 %",1,"0,00 %",
B002ADGINS,"Hama Étui Hard Drive Case (pour Disque Dur, 2,5"", néoprène, Étui de Protection pour Disque Dur Externe 6,4"", Accessoire, néoprène) Noir",Hama,"58,20 €","100,00 %","-44,44 %","43,30 €","100,00 %","-44,44 %",10,"100,00 %","-44,44 %",1,,
B0000WXD16,"Hama Trépied Appareil Photo 160cm Star 62"" avec étui de Transport (Trépied Télescopique Aluminium, Tête 3 Voies 3D, Attache Rapide fournie, Niveaux à Bulles intégrés) Beige",Hama,"58,16 €",,,"46,72 €",,,2,,,,,
B079PCTWYM,"Hama Brosse (en Fibre de Carbone, pour Le Nettoyage des disques, vinyles) Noir/Argent",Hama,"58,14 €","-40,00 %",,"47,52 €","-40,00 %",,9,"-40,00 %",,,,
B01DZGIJ26,"Hama Support mural TV FULLMOTION inclinable et pivotant pour TV écran plat entre 48 cm et 122 cm (19"" à 48""), jusqu'à 20 kg de charge supportée, VESA 200x200, Noir",Hama,"58,04 €","104,80 %",,"40,70 €","100,00 %",,2,"100,00 %",,,,
B0BPD65GR9,"Hama Tapis de Souris (Tapis Souris Mousepad 22.3 x 18.3 cm, Ultra Mince, Idéal Bureau ou Jeux Vidéo, Dessous antidérapant, Résistant) Noir",Hama,"57,27 €","7,79 %",,"63,25 €","21,05 %",,23,"21,05 %",,,,
B0000AI3IW,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 50 x 70 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Blanc",Hama,"56,94 €",,"-55,32 %","23,84 €",,"-61,16 %",2,,"-66,67 %",,,
B0C8T31557,"Rapoo Clavier Souris sans Fil Multi-Mode Rechargeable Blade 9700M (Pack Kit Clavier et Souris, Clavier Rechargeable 99 Touches AZERTY, Souris 5 Boutons autonomie 12 Mois, Idéal PC Laptop) Blanc",Rapoo,"56,66 €",,,"48,75 €",,,1,,,,,
B005VNYT12,"Xavax Minuteur de cuisine Countdown (avec Minuterie et Fonction Chronomètre, Fixation via Un Aimant, Une Pince, Un Support ou Un Support, à Piles, numérique) Blanc/Gris",xavax,"56,60 €","-38,94 %","-67,34 %","39,18 €","-45,45 %","-66,67 %",6,"-45,45 %","-66,67 %",,,
B075RGTRF5,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Blanches, à Spirale) Bordeaux",Hama,"56,41 €","31,16 %",,"29,04 €","33,33 %",,4,"33,33 %",,1,,
B071WFLJ94,"Hama Album photo minimax ""Designline"" (album de 22,5 x 22 cm, insertion latéral de 200 photos format 10 x 15 cm, emplacement CD, 100 pages (2 photos/page), inscription possible) Triangle",Hama,"56,28 €","-52,69 %","-54,00 %","26,00 €","-69,23 %","-69,45 %",4,"-69,23 %","-71,43 %",,,
B006JZ8Q74,"Xavax Rallonge flexible d'arrivée d'eau renforcée (entrée à 90°, pour tuyau d’entrée lave-linge et lave-vaisselle, tuyau d’arrivée de réservoir anti-flambement, 2 m, 1 pièce) Argent",xavax,"56,11 €",,,"37,68 €",,,2,,,,,
B096YDY67K,"Hama Chiffon de Nettoyage en Microfibres Pocket (Chiffon avec Sac de Rangement et Mousqueton, idéal pour Appareil Photo Objectif Écran Caméra Smartphone Ipad Bijoux Filtre Lunette)",Hama,"55,37 €","82,08 %",,"24,15 €","75,00 %",,7,"75,00 %",,,,
B00AJJJNLE,"Hama Brosse en fibre carbone pour vos vinyles (nettoyage antistatique des vinyles, brosse pour disques vinyles), noir / argent",Hama,"54,96 €","-40,00 %","-81,60 %","37,80 €","-40,00 %","-81,56 %",6,"-40,00 %","-81,25 %",,,
B005DJKIKK,"Hama Album Photo ""Singo"" (album grand format, 30 x 30 cm, 100 pages, pour 400 photos au format 10 x 15 cm) Orange",Hama,"54,96 €","50,00 %","41,91 %","37,08 €","50,00 %","100,32 %",6,"50,00 %","100,00 %",,,
B07623M7YQ,"Hama Multiprise 4 Prises 16A avec Interrupteur individuel (Rallonge multiprises 1.4m, Bloc 4 prises Type F Schuko, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage )Noir",Hama,"54,56 €","-27,84 %","-46,54 %","37,23 €","-25,00 %","-40,00 %",3,"-25,00 %","-40,00 %",,,
B000L9MVPC,"Hama Chemin de câbles (bande en PVC/Aluminium pour montage mural TV ou au sol, cache-câble demi-rond, 100 x 3,5 x 0,9 cm, entrée de câble jusqu'à 2 câbles) Gris",Hama,"54,10 €","41,18 %",,"35,20 €","66,67 %",,5,"66,67 %",,1,,
B07T4DLJ4Y,"Hama Album photo Jumbo ""Forest"" (pour 400 photos au format 10 x 15 cm, album traditionnel enfant de 30 x 30 cm, 100 pages blanches, renards, élégant) Marron/Beige/Vert/Orange/Blanc",Hama,"53,63 €","-38,01 %","206,63 %","33,15 €","-40,00 %","200,00 %",3,"-40,00 %","200,00 %",,"-100,00 %",
B07TWSY81M,"Hama Album photo livre Scrapbooking Enfants et Adultes (pour 30 photos 15x15 cm, Dim. 18x18 cm, 30 pages blanches, Parfait pour un cadeau unique et toutes les occasions) Multicolore",Hama,"53,60 €","99,63 %","65,13 %","32,70 €","100,00 %","83,50 %",10,"100,00 %","66,67 %",,,
B00FQFYOM4,"Lecteur USB 3.0 de Cartes SD/microSD, argenté",Hama,"51,22 €","321,22 %","339,28 %","36,00 €","300,00 %","300,00 %",4,"300,00 %","300,00 %",,,
B0792TCS2C,"Hama Pochette Up to Fashion (pour 24 disques, CD/DVD/Blu-Ray/Livres Audio, étui de Rangement, Gain de Place pour la Voiture, la Maison) Bleu",Hama,"50,89 €","-45,98 %","-78,25 %","30,94 €","-50,00 %","-79,41 %",7,"-50,00 %","-79,41 %",,,
B0036NQG7O,"hama Réveil radiopiloté à projecteur intégré ""RCR 110"" (sans fil, avec thermomètre, calendrier, radio-réveil à projection, réglage automatique de l'heure, projecteur pivotant à 180 degrés) Blanc/Gris",Hama,"50,77 €",,"-73,73 %","18,00 €",,"-83,33 %",1,,"-83,33 %",,,
B0C8SXMV3R,"Rapoo Clavier Souris sans Fil Multi-Mode Rechargeable Blade 9600M (Pack Kit Clavier+ Souris, Clavier Rechargeable AZERTY, Souris 3 Boutons, Bluetooth+ WiFi, Idéal PC, Laptop, Mac) Anthracite",Rapoo,"49,99 €",,,"40,95 €",,,1,,,,,
B073PGV9QC,"Hama 00124156 Lecteur de Cartes 3 en 1 USB 3.0, Noir",Hama,"49,96 €","0,00 %","300,00 %","30,00 €","0,00 %","300,00 %",4,"0,00 %","300,00 %",,,
