Programme=[Retail],Aperçu du distributeur.=[Approvisionnement.],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/03/2024 - 31/03/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B0009N8N9I,"Hama Lot de 4 marqueurs pour CD/DVD/Blu-ray, Noir, Rouge, Bleu et Vert",Hama,"142,59 €","28,95 %","94,00 %","109,27 €","28,95 %","214,99 %",49,"28,95 %","188,24 %",,"-100,00 %",
B00005UPC4,"Hama Rack (pour CD, pour 20 boîtiers CD) Gris",Hama,"142,30 €","731,19 %","127,86 %","86,80 €","900,00 %","121,15 %",10,"900,00 %","100,00 %",,,"-100,00 %"
B000JIA7YW,"Hama Boîtier Standard (pour 6 DVD, Convient également aux CD et disques Blu-Ray, avec Film pour l'insertion de la Jaquette, Lot de 3) Noir",Hama,"139,86 €","59,99 %",,"100,80 €","90,91 %",,21,"90,91 %",,,,
B00006JDOZ,"Hama Filtre UV (Anti-UV et Protection, Compensation 2X, Traitement antireflet, pour objectifs d'appareils Photo 52 mm, O-Haze, traité) Noir",Hama,"138,00 €","-41,46 %","176,55 %","152,42 €","-42,18 %","324,80 %",24,"-41,46 %","300,00 %",,,
B005DJKIKK,"Hama Album Photo ""Singo"" (album grand format, 30 x 30 cm, 100 pages, pour 400 photos au format 10 x 15 cm) Orange",Hama,"137,40 €","87,50 %","57,15 %","92,70 €","87,50 %","144,08 %",15,"87,50 %","114,29 %",1,,
B07QNSQBCR,"Rapoo Souris laser sans fil Multi-Mode ""MT750s"" (bluetooth, souris d'ordinateur, design, avec boutons et molette de défilement) Noir",Rapoo,"134,56 €",,,"107,01 €",,,3,,,,,
B00KA4516Y,"Hama Ventilateur USB avec affichage de la température",Hama,"133,14 €","75,00 %","75,79 %","105,56 €","75,00 %","117,92 %",14,"75,00 %","100,00 %",,,
B0000AHICV,"Hama Boîtier CD/DVD Slim (lot de 10 boitiers standards vierges pour CD/DVD et disques Blu-ray, ultra plat) Noir/Transparent",Hama,"132,78 €","93,42 %","-47,82 %","100,50 €","100,00 %","-33,90 %",30,"100,00 %","-36,17 %",,,
B0000AIRXA,"Hama Cadre photo en plastique Décor Sevilla (taille du Cadre de 30 x 40 cm avec bordure de 9 mm x 17 mm, pour une photo de 20 x 28 cm) Argent Mat",Hama,"132,50 €","-24,03 %","599,58 %","58,10 €","-44,44 %","445,03 %",10,"-44,44 %","400,00 %",1,"-50,00 %",
B078T54CLX,"Hama Souris Optique à 3 Boutons MC-200, Filaire, Noire",Hama,"131,90 €","126,20 %","-32,37 %","63,00 €","200,00 %","-42,86 %",18,"200,00 %","-48,57 %",1,,
B07N6HRNMP,"Hama Album photo ""Summerly"" (couverture souple, 24 pages pour 24 photos au format 10x15 cm, résistant, pour archiver avec des anecdotes, protège la photo, mini album) Motifs Aléatoires",Hama,"131,44 €",,"178,95 %","83,74 €",,"224,07 %",106,,"178,95 %",,,
B08SDTJ954,"Hama Album Livre Photo bébé ""To The Moon"" à personnaliser (Photo de naissance, baptême, Cadeau d'anniversaire enfant, Idéal scrapbooking, 25 x 25 cm, 50 Pages blanches, Max. 100 Photos 10x15 cm)",Hama,"131,10 €","-59,46 %",,"108,45 €","-59,46 %",,15,"-59,46 %",,1,,
B0CNRYZR3R,"Hama Boîte pour câbles Maxi (Boite Rangement pour Cables chargeurs et multiprises, boitier Cache câbles 40x15,5x13,5cm, Pieds en Caoutchouc) Noir",Hama,"129,96 €",,,"84,06 €",,,6,,,,,
B075RGTRF5,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Blanches, à Spirale) Bordeaux",Hama,"129,64 €","804,04 %","155,80 %","65,34 €","800,00 %","149,77 %",9,"800,00 %","125,00 %",1,,
B0000AI3PC,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 42 x 60 cm, Anti-Reflex) Blanc",Hama,"127,44 €","50,00 %",,"85,23 €","50,00 %",,9,"50,00 %",,1,"-66,67 %",
B0000AI3IZ,"Hama Cadre photo en plastique Décor Sevilla (taille du Cadre de 40 x 50 cm avec bordure de 13 mm x 20 mm, pour une photo de 40 x 50 cm) Or Mat",Hama,"127,44 €","80,00 %","800,00 %","73,35 €","80,00 %","899,32 %",9,"80,00 %","800,00 %",,,
B07F39Q5RV,"Thomson Antenne Intérieure HD Plate ANT1528BK (pour réception Radio/télévision numérique, DVB-T/-T2, Dab/Dab+, HD/3D, avec amplificateur, Filtre Anti-Bruit, Performance 45) Noir/Gris",Thomson,"127,19 €","1,56 %","315,38 %","113,84 €","-2,06 %","327,01 %",4,"0,00 %","300,00 %",1,,"0,00 %"
B00006JDW1,"Best Price Square Bellows Blower, Dust EX 55MM 5610 by HAMA",UNKNOWN,"125,22 €","-16,46 %","-51,31 %","55,60 €","-41,18 %","-53,93 %",10,"-41,18 %","-54,55 %",,,
B00T7M8Y6E,"Hama Album photo à pochette minimax ""New York City"" (pour 100 photos au format 10 cm x 15cm, taille de l'album de 13,5 cm x 17 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,"125,20 €","-13,40 %","26,08 %","71,85 €","15,38 %","65,17 %",15,"15,38 %","50,00 %",1,,
B08G1GX7N3,"Hama C-600 Webcam PC - Qualité Vidéo FHD 1080p, Microphone Intégré, Cache Lentille, Filetage 1/4, Auto Focus - Convient pour Les Appels Vidéos et Le Streaming - Noir",Hama,"124,29 €",,,"124,20 €",,,3,,,,,
B00005UPB7,"Hama Boîtier Standard (pour CD et disques Blu-Ray, Étui Protecteur pour CD, Paquet de 5) Transparent",Hama,"123,39 €","-53,45 %","200,00 %","88,56 €","-53,45 %","230,20 %",27,"-53,45 %","200,00 %",4,,
B0032D8WCA,"Hama Album Photo Catania (Taille de l'album 29 x 32 cm pour 300 Photos au Format 10 x 15 cm, 60 Pages, Papier stratifié, thématique Mariage/Vacances, Personnalisable) Gris",Hama,"121,44 €","-6,69 %","82,34 %","65,68 €","-11,11 %","100,00 %",8,"-11,11 %","100,00 %",1,,
B017JY5APO,"Hama Fine Art à Spirales 50 Pages Noires 2109, Craie, 36 x 32 cm",Hama,"121,00 €","311,42 %","333,69 %","64,52 €","300,00 %","320,05 %",8,"300,00 %","300,00 %",,,
B096YVXP2N,"Hama Hub USB-C Multiports (Adaptateur 5 en 1: 3 USB-A, 1 USB-C Power Delivery PD, 1 HDMI, Station d'Acceuil Ordinateur Portable/Tablette MacBook Pro, MacBook Air, iPad Pro, Dell et XPS) Noir",Hama,"117,17 €","391,28 %",,"102,80 €","400,00 %",,5,"400,00 %",,,,
B004LQ1PLW,"Hama Sacoche de Rangement Sportsline (Sacoche de projecteur, Ordinateur et disques durs, Taille L, 27 x 39 x 15 cm, rembourré, pour Acer, BenQ, Epson, LG, Optoma BeamerL) Noir",Hama,"116,94 €","56,46 %",,"80,82 €","50,00 %",,3,"50,00 %",,,,
B001UBGSZE,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"116,57 €","614,28 %","288,83 %","68,24 €","700,00 %","344,27 %",8,"700,00 %","300,00 %",,,
B000TCQPWG,"Hama Boîtier Slim (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 20) Noir/Transparent",Hama,"114,84 €","-53,85 %","231,72 %","80,64 €","-53,85 %","339,93 %",12,"-53,85 %","300,00 %",,,
B0009N8L5O,"Trépied Appareil Photo Star 20""",Hama,"114,48 €","-14,29 %",,"87,17 €","-15,75 %",,6,"-14,29 %",,,"-100,00 %","-100,00 %"
B000BGFJI6,"Hama Carte mémoire Photo (SD pour Photo/Classe 4, 2 GB - 10 MB/s) Bleu",Hama,"110,07 €","-43,96 %","-75,11 %","61,60 €","-46,15 %","-77,05 %",14,"-46,15 %","-77,05 %",2,"-33,33 %",
B00006IVVD,"Hama Rack (pour CD, pour 20 boîtiers CD) Noir",Hama,"109,63 €","204,95 %","-27,76 %","60,62 €","250,00 %","-22,28 %",7,"250,00 %","-30,00 %",1,,
B0069MD6LI,"THOMSON Casque sans Fil TV WHP3311W (sur l'oreille, avec Station de Recharge système, PLL, Circum-auriculaire, portée 100 m, 863 MHz, sans Fil) Blanc/Gris",Thomson,"109,17 €","-71,95 %","29,73 %","88,48 €","-77,78 %","15,48 %",2,"-77,78 %","0,00 %",3,"50,00 %",
B0186CU9A4,"Hama Album Photo ""Fine Art"" (format 29 x 32 cm, 50 pages blanches, sans spirale) Bleu",Hama,"107,48 €","-71,19 %","182,25 %","81,52 €","-75,00 %","187,85 %",8,"-75,00 %","166,67 %",1,,
B0C2PDLY43,"Hama MW-500 Recharge Souris sans Fil - Technologie 2.4Ghz, Rechargeable en USB C, Capteur Blue Wave 1600 dpi, Technologie Smart-Link, Clics Silencieux, Droitier/e - Noire",Hama,"107,01 €","-2,18 %",,"77,40 €","0,00 %",,6,"0,00 %",,,,
B0000AI3IC,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 50 x 70 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Bleu",Hama,"106,20 €","-16,67 %",,"59,60 €","-16,67 %",,5,"-16,67 %",,1,"0,00 %",
B00RLNC8UY,"Hama Album photo ""Tim"" (pour 200 photos au format 10 x 15 cm, petit album de taille 22,5 x 22,5 cm, album photo bébé de 100 pages blanches, ciel, élégant, pour garçons, enfants, bébés) Bleu",Hama,"106,05 €","-61,04 %","-76,08 %","46,32 €","-61,90 %","-80,09 %",8,"-61,90 %","-80,49 %",,"-100,00 %",
B079P3WHJ5,"Hama Kit de Nettoyage pour disques Vinyles (Nettoyage et Entretien de Disque Vinyle, Solution Spray pour Vinyl et Brosse de Nettoyage) Noir",Hama,"105,78 €","273,52 %","-16,45 %","81,44 €","300,00 %","-3,12 %",8,"300,00 %","-11,11 %",,,"-100,00 %"
B003KKU62Y,"Hama Porte-étiquette à bagage (étiquettes pour bagages, étiquette de voyage, lot de 2, en plastique, inscription possible) Orange",UNKNOWN,"104,87 €","79,97 %",,"65,09 €","64,29 %",,23,"64,29 %",,,,
B000TSO2AM,"Hama Pochette (pour 104 CD/DVD/Blu-Ray, classeur de Rangement, Gain de Place pour Le Bureau, Le Salon et la Maison, étuis de Transport) Noir",Hama,"104,38 €","-41,70 %","-39,67 %","50,26 €","-41,67 %","-43,58 %",7,"-41,67 %","-46,15 %",,,
B0BL1T1R5Y,"Hama Casque TV ShellTV (Casque Circum-Auriculaire Stéréo, idéal télé, câble Extra Long 6m, Jack 3.52mm mâle, Adaptateur Jack 6.35mm mâle Inclus, 20 Hz-20 kHz, 32 ohms, 113 DB/MW) Noir",Hama,"104,17 €","-21,84 %",,"90,65 €","-12,50 %",,7,"-12,50 %",,,,
B0017A1DXK,"Xavax Support mural pour micro-ondes (porte micro-onde, 27 x 47 x 5 cm) Argent",xavax,"102,27 €","-27,53 %",,"67,92 €","-32,31 %",,4,"-33,33 %",,1,,
B071WFLJ94,"Hama Album photo minimax ""Designline"" (album de 22,5 x 22 cm, insertion latéral de 200 photos format 10 x 15 cm, emplacement CD, 100 pages (2 photos/page), inscription possible) Triangle",Hama,"101,48 €","-70,10 %","305,27 %","71,50 €","-70,27 %","493,85 %",11,"-70,27 %","450,00 %",4,,
B005DJKH1A,"Hama Album Photo ""Singo"" (album minimax, 22 x 22,5 cm, 100 pages, pour 200 photos au format 10 x 15 cm) Aqua",Hama,"99,84 €","-57,28 %","-35,92 %","64,80 €","-53,85 %","-22,81 %",12,"-53,85 %","-25,00 %",,,"-100,00 %"
B005DJKGFC,"Hama Album Photo Singo (Album minimax, 22 x 22,5 cm, 100 Pages, pour 200 Photos au Format 10 x 15 cm) Vert",Hama,"99,84 €","50,00 %","45,07 %","64,80 €","50,00 %","119,96 %",12,"50,00 %","100,00 %",,,
B01K47GUKC,"Hama Album photo vierge ""La Fleur"" (album photo traditionnel 30 cm x 30 cm, 100 pages noires, de 400 photos au format 10 cm x 15 cm, motif de feuilles) Blanc",Hama,"99,78 €","-45,45 %","-45,50 %","38,94 €","-45,45 %","-36,79 %",6,"-45,45 %","-45,45 %",1,,
B003TQZQT2,"Hama Pochette Up To Fashion (pour 24 disques, CD/DVD/Blu-ray/livres audio, étui de rangement, gain de place pour la voiture, la maison, avec motif bambou) Vert",Hama,"98,98 €","1 386,19 %","596,55 %","63,98 €","1 300,00 %","597,71 %",14,"1 300,00 %","600,00 %",,,
B01LXBUDEJ,"Hama Pêle-mêle cadres photo portr., 1 10x15cm, 1 10x10cm, 1 9x10cm",Hama,"98,55 €","-49,90 %","975,87 %","46,13 €","-50,00 %","663,74 %",7,"-50,00 %","600,00 %",,"-100,00 %",
B0026MT4AC,"Xavax Rallonge flexible d'arrivée d'eau renforcée (pour tuyau d’entrée lave-linge et lave-vaisselle, tuyau d’arrivée de réservoir anti-flambement, 1 m, 1 pièce) Argent",xavax,"97,50 €","42,15 %","44,66 %","68,10 €","50,00 %","63,39 %",6,"50,00 %","50,00 %",1,,
B002GQN1UC,"Xavax Réducteur de diamètre (pour hottes aspirantes de 125 mm sur 100 mm) Blanc",xavax,"96,46 €","-54,38 %","-33,42 %","64,82 €","-54,84 %","-6,00 %",14,"-54,84 %","-12,50 %",1,,"0,00 %"
B001F4XUIY,"Thomson 00131772 Microphone dynamique M135D (motif cardioïde, fiche jack 3,52 mm, longueur de câble 3 m, Karaoké, 2 microphones), Noir",Thomson,"93,67 €","20,52 %","-69,11 %","60,88 €","33,33 %","-66,86 %",4,"33,33 %","-71,43 %",,"-100,00 %","-100,00 %"
B01NCK7ZL3,"Hama Album Photo Fine Art (Format 30 x 30 cm, 100 Pages Noires, sans Spirale) Craie",Hama,"93,21 €","-52,66 %","14,79 %","64,62 €","-40,00 %","32,01 %",6,"-40,00 %","20,00 %",2,,
B000EOPSRC,"Hama Pochette (pour 20 CD/DVD/Blu-ray, classeur de rangement, gain de place pour le bureau, le salon et la maison, étuis de transport) Noir",Hama,"92,25 €","-28,34 %","-78,88 %","35,82 €","-25,00 %","-86,84 %",9,"-25,00 %","-87,14 %",1,"-50,00 %",
B082WQS12G,"Hama Ampoule LED, E27, 1521lm rempl. 100W, amp. à incandes., BLC CHD, régl.",Hama,"90,21 €","-1,91 %",,"68,43 €","0,00 %",,1,"0,00 %",,,,
B0002W6B90,"Hama Interrupteur pour véhicules (Interrupteur de voiture, rond, 10 A, 12 V, interrupteur à bascule) Noir",Hama,"89,78 €","243,98 %","-20,49 %","47,45 €","225,00 %","-17,35 %",13,"225,00 %","-18,75 %",1,"0,00 %",
B000EOVQIW,"Hama Pochette (pour 160 CD/DVD/Blu-ray, classeur de rangement, gain de place pour le bureau, le salon et la maison, étuis de transport) Noir",Hama,"89,68 €","-0,31 %","-73,15 %","62,76 €","0,00 %","-70,66 %",4,"0,00 %","-73,33 %",,,
B06XB66B6Y,"Hama Album photo vierge ""Lazise"" (album photo traditionnel 29 cm x 32 cm, 50 pages blanches, pour 250 photos 10 cm x 15 cm, format maximum 28 cm x 31 cm) Rose/Noir/Blanc",Hama,"88,86 €","-28,80 %",,"55,86 €","-33,33 %",,6,"-33,33 %",,,,
B0000AHIBP,"Hama Boîtier standard (pour 3 DVD, convient également aux CD et disques Blu-ray, avec film pour l'insertion de la jaquette, lot de 5) Noir",Hama,"88,67 €","44,53 %",,"52,03 €","37,50 %",,11,"37,50 %",,,,
B0017A01XS,"Xavax Support mural pour micro-ondes (porte micro-onde, 27 x 47 x 5 cm) Blanc",xavax,"87,48 €","50,00 %",,"52,98 €","50,00 %",,3,"50,00 %",,,,
B08XZF84G7,"Hama Montre connectée Fit Watch 5910 étanche avec Protection IP68 et GPS intégré (6 Jours d'autonomie, podomètre Marche, Mesure de la fréquence Cardiaque et des dépenses de Calories) Rose",Hama,"87,46 €",,,"90,40 €",,,2,,,1,,
B0BL1H5S5W,"Hama Ecouteurs sans Fil Tour du Cou Freedom Run (Casque Bluetooth Intra-Auriculaires Tour d'oreille avec Micro, 6h d'autonomie, Idéal Sport, Course, Vélo, Gym, Contrôle Vocal) Noir",Hama,"87,43 €","-30,00 %",,"103,60 €","-30,00 %",,7,"-30,00 %",,1,,
B07BB2FQR1,"Hama Album photo traditionnel ""Rustico"" (grand format, album de 30 x 30 cm, 100 pages blanches, 400 photos au format 10x15, idéal pour le scrapbooking, photos à coller) Love Key",Hama,"86,56 €","-50,00 %","55,21 %","56,96 €","-50,00 %","77,45 %",8,"-50,00 %","60,00 %",1,"0,00 %",
B000LRL1U0,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 60 x 80 cm, Anti-Reflex) Blanc",Hama,"86,55 €",,,"30,26 €",,,2,,,1,,
B00194HCBG,"Cadre métallique pour portrait ""Laval"", 2x 13x18 cm",Hama,"84,96 €","72,89 %","500,00 %","61,80 €","100,00 %","560,26 %",6,"100,00 %","500,00 %",,,
B06XBXLK8B,"Hama Album photo ""Lazise"" (couverture souple, 24 pages pour 24 photos au format 10x15 cm, résistant, pour archiver avec des anecdotes, protège la photo, mini album) 4 Motifs cœur aléatoires",Hama,"84,32 €","-78,34 %","53,73 %","59,87 €","-78,33 %","1 339,18 %",68,"-78,34 %","1 260,00 %",3,"200,00 %",
B00006JCRV,"Hama Boîtier Standard Double (pour CD et disques Blu-Ray, Étui Protecteur pour CD, Paquet de 5) Noir/Transparent",Hama,"83,90 €","39,28 %",,"25,76 €","33,33 %",,8,"33,33 %",,1,,
B000NRVR7A,"Hama Répartiteur double pour prise allume-cigare (180°, 12V, avec écran à LED)",Hama,"83,49 €","5,90 %","671,63 %","52,85 €","0,00 %","662,63 %",7,"0,00 %","600,00 %",,,
B0000AI2XV,"Hama Cadre-galerie photo en plastique Madrid (taille de cadre de 25 cm x 55 cm, taille de la photo de 13 cm x 18 cm, 3 photos par cadre, à accrocher, élégant, simple, classique) Noir",Hama,"82,79 €","-39,28 %","-1,81 %","37,35 €","-37,50 %","-27,81 %",5,"-37,50 %","-28,57 %",1,"0,00 %","0,00 %"
B0002VFL1K,"Hama Pochettes pour CD-ROM/DVD-ROM (Pochettes CD plastique, pochette de protection colorées, lot de 50, Multicolore) Bleu/Orange/Violet/Rose/Vert",Hama,"82,39 €","16,47 %",,"33,88 €","16,67 %",,7,"16,67 %",,,,
B08SDTPYQP,"Hama Mini Trépied de Table Pocket II Rotation (trépied avec Support Smartphone iPhone/Samsung/GoPro, Rotatif, inclinable Paysage Portrait, idéal Voyage, Pas de vis de 1/4"") Noir",Hama,"81,62 €","-41,67 %",,"62,02 €","-41,67 %",,7,"-41,67 %",,,,
B005MNBU5E,"Xavax Fixations pour Sèche-linge (Plaques de Fixation Auto-adhésives, 5 x 5 cm, résistantes à l'humidité, antidérapantes grâce à un adhésif spécial, à coller, jeu de 4) Blanc",xavax,"79,92 €","-21,57 %","51,13 %","54,42 €","-14,29 %","63,52 %",6,"-14,29 %","50,00 %",,"-100,00 %",
B08GD1F58J,"Hama USB3.0 Lecteur de Carte SD/microSD, Anthracite",Hama,"79,84 €","-40,74 %",,"79,20 €","-35,19 %",,16,"-40,74 %",,1,,
B0000AISDL,"Hama Passe-partout Premium, blanc neige, 40 x 50 cm",Hama,"79,10 €","0,00 %","233,33 %","42,70 €","0,00 %","252,60 %",10,"0,00 %","233,33 %",,,
B0BRL62B16,"Hama Multiprise Etanche 2 Prises 16A avec Interrupteur (Multiprise Extérieur Rallonge 2m, Bloc 2 Prises étanches IP44 avec Couvercle, Type F Schuko, 3680W, Idéal Jardin Garage Atelier Chantier) Noir",Hama,"79,10 €","0,00 %",,"56,50 €","0,00 %",,5,"0,00 %",,,,
B006PG6778,"Xavax - 111945 - Adaptateur pour valve de radiateur avec filetage M28 x 1,5mm",xavax,"78,94 €","351,86 %",,"47,21 €","400,11 %",,5,"400,00 %",,3,"200,00 %",
B07PHQ17NW,"Hama Album à Spirale 'Watercolor Moments', 28 x 24 cm, 50 Pages Blanches",Hama,"77,90 €","487,92 %","276,87 %","42,12 €","800,00 %","390,91 %",9,"800,00 %","350,00 %",,,
B074JD5KRM,"Hama Cadre en plastique ""Madrid"" (taille de cadre de 21 cm x 29,7 cm, taille de la photo de 15 cm x 20 cm, 1 photo par cadre, à accrocher, élégant, simple, classique) Argent",Hama,"77,69 €","183,33 %","34,32 %","40,46 €","183,33 %","220,60 %",17,"183,33 %","183,33 %",,,
B08GSCS399,"Hama Destructeur de Documents Basic S8CD (Broyeur Documents 8 Feuilles 80g, Destructeur CD/CB, Niveaux de sécurité P2 T1, Découpe en Bandes 6mm, 70 DB, M/A Auto, Corbeil 11L) Noir",Hama,"77,14 €","-60,52 %",,"56,20 €","-60,00 %",,2,"-60,00 %",,,"-100,00 %",
B0186D2GQS,"Hama Album Photo ""Fine Art"" (format 29 x 32 cm, 50 pages blanches, sans spirale) Gris",Hama,"76,96 €","22,16 %","-30,20 %","61,14 €","50,00 %","-7,48 %",6,"50,00 %","-14,29 %",,,
B006L9T90G,"Ventilateur USB avec LEDs de couleur",Hama,"76,77 €","12,50 %","787,51 %","52,11 €","12,50 %","881,36 %",9,"12,50 %","800,00 %",1,,
B00194HCI4,"Hama Cadre Photo métallique Davos pour Portrait, doré, 10 x 15 cm",Hama,"76,23 €","239,86 %","4,71 %","34,88 €","300,00 %","-5,01 %",8,"300,00 %","-11,11 %",,,"-100,00 %"
B009TLAQ3M,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Azur",Hama,"74,88 €","-18,18 %","-54,80 %","50,67 €","-18,18 %","-50,76 %",9,"-18,18 %","-55,00 %",,,
B00006J6IW,"Hama Multiprise 6 Prises 16A avec Interrupteur (Rallonge multiprises 1.4m, Bloc 6 Prises Type F Schuko, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage) Noir",Hama,"74,47 €","32,91 %","712,99 %","61,50 €","25,00 %","954,89 %",10,"25,00 %","900,00 %",2,,
B07GCHTZ3B,"Hama Radio numérique DR40BT-PlugIn (Dab/Dab + / FM/Bluetooth/AUX, Radio-réveil intégré, écran rétro-éclairé) Blanc",Hama,"72,42 €",,,"69,66 €",,,1,,,,,
B002KCJ1KG,"Thomson Coussinets en mousse de rechange ""EARA120"" (6 pièces, universel, taille unique (Diamètre de 45 mm)) Noir",Thomson,"72,10 €","119,28 %","125,38 %","31,79 €","120,00 %","68,83 %",11,"120,00 %","57,14 %",,,"-100,00 %"
B0015KB19I,"Xavax Filtre à charbon actif pour hottes aspirantes (2 filtres à charbon actif à extraction universelle, découpage sur mesure, 47 x 57 cm) Noir",xavax,"71,39 €","-51,66 %",,"29,07 €","-56,47 %",,4,"-55,56 %",,,,
B001UBGT08,"Hama Plateau tournant pour téléviseur (jusqu'à 60 kg, pivotable à 360°, 60 x 40 cm, verre) Transparent",Hama,"71,36 €","-69,34 %","-60,49 %","47,37 €","-66,67 %","-63,67 %",1,"-66,67 %","-66,67 %",,,
B08BFPTVPR,"Hama Album photo à spirale ""Romance"" à personnaliser (Album Photo de Mariage ou naissance bébé, Livre d'or ou cadeau, 28 x 24 cm, 40 pages, Motif cœur, Titre Love, 80 photos 10 x 15 cm) Beige/blanc",Hama,"70,93 €","-63,28 %","432,51 %","41,67 €","-68,97 %","390,24 %",9,"-68,97 %","350,00 %",,,
B00006IVNZ,"Hama Dragonne universelle avec fermeture à clip (pour appareils photo compacts, à relâchement rapide, longueur de 45 cm, nylon) Noir",Hama,"70,70 €",,"23,88 %","60,80 €",,"71,46 %",10,,"66,67 %",,,
B08FRJJCC5,"Hama Clé USB 3.0 ""Rotate"" (capacité de 128 GB, taux de transfert de 90 MB/s, avec accroche porte-clefs, flashpen clé usb) Bleu Pétrole",Hama,"70,28 €","48,49 %",,"63,60 €","105,16 %",,7,"75,00 %",,,,
B0036NQG7O,"hama Réveil radiopiloté à projecteur intégré ""RCR 110"" (sans fil, avec thermomètre, calendrier, radio-réveil à projection, réglage automatique de l'heure, projecteur pivotant à 180 degrés) Blanc/Gris",Hama,"69,36 €","-56,07 %","-88,87 %","36,00 €","-60,00 %","-90,66 %",2,"-60,00 %","-90,00 %",,,"-100,00 %"
B06XB97YH4,"Hama Album photo ""Nora"" (pour 200 photos au format 10 x 15 cm, album traditionnel enfant de 22,5 x 22 cm, 100 pages blanches, hippopotame, élégant) Gris/Marron/Blanc",Hama,"69,07 €","131,47 %","452,12 %","39,06 €","200,00 %","566,55 %",6,"200,00 %","500,00 %",,,
B0C2ZJ4LZ3,"Hama Hub USB-C Multiports (Adaptateur 6 en 1: 3 USB-A, 1 USB-C Power Delivery PD, 1 HDMI, 1 Ethernet, Station d'Acceuil PC Portable/Tablette MacBook Pro, MacBook Air, iPad Pro, Dell et XPS) Noir",Hama,"68,95 €","134,68 %",,"47,10 €","100,00 %",,2,"100,00 %",,,,
B01KFLFBH0,"Hama Album photo vierge ""Bernd"" (album photo traditionnel format 29 cm x 32 cm, 50 pages, pour 250 photos 10 cm x 15 cm, format maximum 28 cm x 31 cm) Marron/Blanc/Noir",Hama,"67,47 €","50,00 %","65,12 %","51,12 €","50,00 %","61,98 %",3,"50,00 %","50,00 %",,,
B00DY5BLZQ,"Hama Cadre Portrait (Taille de Cadre 21x29,7 cm, Taille de Photos 21x29,7 cm, Acrylique, Format Horizontal, en Plastique, 1 Photo par Cadre, élégant, Simple, Classique) Gris",Hama,"67,41 €","80,00 %","125,00 %","48,24 €","80,00 %","142,66 %",9,"80,00 %","125,00 %",,"-100,00 %","-100,00 %"
B06XB6RY6Q,"Hama Album photo ""Joana"" (pour 100 photos au format 10 x 15 cm, album traditionnel enfant de 25 x 25 cm, 50 pages blanches, château, licorne, élégant) Rose/Blanc",Hama,"67,26 €","24,65 %","101,62 %","39,83 €","75,00 %","133,33 %",7,"75,00 %","133,33 %",1,,"0,00 %"
B004IYLMHE,"Hama Clé USB 2.0 ""Rotate, 8 GB (10 MB/s, Flashpen Rotate) Noir/Argenté",Hama,"67,04 €",,,"27,00 €",,,9,,,,,
B003TQY5YY,"Hama Pochette Up To Fashion (pour 24 disques, CD/DVD/Blu-ray/livres audio, étui de rangement, gain de place pour la voiture, la maison, avec motif rond) Rouge",Hama,"66,77 €","-45,65 %","286,40 %","41,13 €","-40,00 %","394,35 %",9,"-40,00 %","350,00 %",,,
B00EYVW7TI,"Hama Multiprise 6 Prises 16A avec Interrupteur (Rallonge multiprises 3m, Bloc 6 Prises Type F Schuko, 3680W Max, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage, sécurité Enfants) Noir",Hama,"66,61 €","-46,16 %",,"46,45 €","-44,44 %",,5,"-44,44 %",,2,"0,00 %",
B00F2BNE82,"Hama Album Photo ""Fine Art"" (format 22,5 x 22 cm, 80 pages blanches, sans spirale) Gris",Hama,"66,56 €","700,00 %","203,10 %","42,72 €","700,00 %","340,87 %",8,"700,00 %","300,00 %",,,
B01CQ54W6E,"Hama Casque Essential HS 200"" avec Microphone (Ultra-léger, Oreillettes rembourrées, Casque stéréo, chaîne stéréo, réglage du Volume sur Le câble, Longueur de câble de 2 m, Prise Jack 3,5 mm) Noir",Hama,"66,25 €","-41,32 %",,"28,60 €","-50,00 %",,5,"-50,00 %",,,,
