Programme=[Retail],Aperçu du distributeur.=[Fabrication],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/03/2024 - 31/03/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les commandes","Revenus basés sur les commandes – Période antérieure (%)","Revenus basés sur les commandes – Même période l'année dernière (%)","Unités commandées","Unités commandées – Période antérieure (%)","Unités commandées – Même période l'année dernière (%)","Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B0BL1H5S5W,"Hama Ecouteurs sans Fil Tour du Cou Freedom Run (Casque Bluetooth Intra-Auriculaires Tour d'oreille avec Micro, 6h d'autonomie, Idéal Sport, Course, Vélo, Gym, Contrôle Vocal) Noir",Hama,"149,88 €","-25,00 %","972,87 %",12,"-25,00 %","1 100,00 %","124,90 €","-37,50 %","743,92 %","148,01 €","-37,50 %","1 785,48 %",10,"-37,50 %","900,00 %",1,,
B0C79L6WCQ,"Hama Support Mural pour Tablette de 7"" à 11"" (Spport de Tablette Bras Réglable: Pivotant et Inclinable, avec Cache Cable, Idéal iPad, Samsung Tab et Plus) Aluminium",Hama,"149,87 €","294,71 %",,4,"300,00 %",,"149,87 €","294,71 %",,"106,00 €","300,00 %",,4,"300,00 %",,,,
B0BL1T1R5Y,"Hama Casque TV ShellTV (Casque Circum-Auriculaire Stéréo, idéal télé, câble Extra Long 6m, Jack 3.52mm mâle, Adaptateur Jack 6.35mm mâle Inclus, 20 Hz-20 kHz, 32 ohms, 113 DB/MW) Noir",Hama,"149,17 €","27,91 %",,10,"42,86 %",,"149,17 €","-0,51 %",,"129,53 €","11,14 %",,10,"11,11 %",,,"-100,00 %",
B07B9NPHCZ,"Hama Album photo minimax ""Designline"" (album de 13 x 16,5 cm, insertion par le haut de 100 photos format 10 x 15 cm, 100 pages (1 photo/page), pas d'inscription) Feathers",Hama,"148,58 €","-8,70 %","141,04 %",28,"-15,15 %","300,00 %","148,58 €","-8,70 %","144,29 %","77,84 €","-15,15 %","342,52 %",28,"-15,15 %","300,00 %",8,,
B00006JAKM,"Hama Rack de bureau ""Nexus"" (pour 20 boîtiers de CD, support de CD pour le bureau ou les enfants, support de CD de haute qualité) Argent",Hama,"148,10 €",,"255,75 %",6,,"200,00 %","148,10 €",,"255,75 %","80,16 €",,"200,00 %",6,,"200,00 %",,,"-100,00 %"
B005MIG98W,"Hama Support mural TV Ultraslim Orientable (pour diagonale d'écran de 48 à 122 cm (19"" et 48""), pour un maximum de 25 kg, VESA jusqu'à 200 x 200, 5 étoiles) Blanc",Hama,"147,48 €",,"161,30 %",2,,"100,00 %","147,48 €",,"161,30 %","97,92 €",,"85,17 %",2,,"100,00 %",,,
B003LTPG4C,"Hama Chemin de câbles (bande en aluminium pour montage mural TV ou au sol, cache-câble rectangle, 110 x 3,3 x 1,7 cm, entrée de câble jusqu'à 5 câbles, matériel de montage compris) Blanc",Hama,"146,56 €","-11,11 %","100,00 %",8,"-11,11 %","100,00 %","146,56 €","-11,11 %","100,00 %","83,20 €","-11,11 %","100,00 %",8,"-11,11 %","100,00 %",1,,
B001UBGSZE,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"146,55 €","797,98 %","62,94 %",10,"900,00 %","66,67 %","146,55 €","797,98 %","62,94 %","85,30 €","900,00 %","85,11 %",10,"900,00 %","66,67 %",,,
B0000WXD16,"Hama Trépied Appareil Photo 160cm Star 62"" avec étui de Transport (Trépied Télescopique Aluminium, Tête 3 Voies 3D, Attache Rapide fournie, Niveaux à Bulles intégrés) Beige",Hama,"143,55 €","400,00 %","21,20 %",5,"400,00 %","25,00 %","114,84 €","300,00 %","-3,04 %","58,48 €","150,34 %","-25,68 %",4,"300,00 %","0,00 %",,,
B084J116L1,"Hama Album Photo ""Fine Art"" (format 30 x 30 cm, 80 pages blanches, sans spirale) Lilas",Hama,"143,47 €","-33,94 %",,11,"-21,43 %",,"160,89 €","-19,46 %",,"111,24 €","-7,69 %",,12,"-7,69 %",,1,"0,00 %",
B07CLVB2SK,"Hama Albums photos ""Batzi"" (couverture souple, 36 pages pour 36 photos au format 10x15 cm par album, résistant, pour archiver avec des anecdotes, protège la photo, mini album) Multicolore",Hama,"142,83 €","68,29 %","-5,48 %",69,"68,29 %","-5,48 %","142,83 €","68,29 %","30,19 %","113,16 €","68,29 %","38,64 %",69,"68,29 %","30,19 %",,,
B01KFLENPQ,"Hama Réveil Radio Piloté, Blanc, 9,5",Hama,"142,25 €",,"41,36 %",5,,"25,00 %","142,25 €",,"41,36 %","91,40 €",,"43,04 %",5,,"25,00 %",,,
B00FON9CXO,"Hama Clé USB 2.0 ""Hook-Style"", 32 GB, 15 MB/s, vert",UNKNOWN,"142,20 €",,"11,70 %",12,,"20,00 %","142,20 €",,"11,70 %","86,40 €",,"20,00 %",12,,"20,00 %",,,
B01MXGY1S1,"THOMSON Casque HED2006BK/AN (Circum-aural, câblage uni-latéral, Over-The-Ear, Serre-tête, avec Fil, 20-20000 Hz, 1,2 m) Noir",Thomson,"142,01 €","83,33 %",,11,"83,33 %",,"77,46 €","0,00 %",,"54,84 €","0,00 %",,6,"0,00 %",,1,,
B08GD1F58J,"Hama USB3.0 Lecteur de Carte SD/microSD, Anthracite",Hama,"139,72 €","-20,00 %",,28,"-20,00 %",,"139,72 €","-20,00 %",,"139,91 €","-16,05 %",,28,"-20,00 %",,1,,
B007929SC8,"Xavax Boîte en acier inoxydable (pour 1 kg de grains de café en poudre, pour le café, le thé, le cacao, une boîte de rangement à fermeture aromatique, étanche, 1000g) Argent",xavax,"139,43 €",,"114,64 %",5,,"150,00 %","32,15 €",,"-50,51 %","19,66 €",,"-42,01 %",1,,"-50,00 %",,,
B00QKRKJCQ,"Hama Support De Télécommande Major (pour 4 Télécommandes Au Maximum, Ã‰galement Pour Rangement De Lunettes, Smartphones, Contrôleurs, Clés USB, Porte-télécommande) Blanc",Hama,"139,33 €","14,96 %","-59,06 %",10,"25,00 %","-54,55 %","139,33 €","14,96 %","-57,11 %","69,99 €","23,42 %","-62,30 %",10,"25,00 %","-52,38 %",,,
B0036NQG7O,"hama Réveil radiopiloté à projecteur intégré ""RCR 110"" (sans fil, avec thermomètre, calendrier, radio-réveil à projection, réglage automatique de l'heure, projecteur pivotant à 180 degrés) Blanc/Gris",Hama,"138,72 €","-26,79 %","-85,62 %",4,"-33,33 %","-87,10 %","138,72 €","-26,79 %","-85,62 %","72,00 €","-33,33 %","-87,69 %",4,"-33,33 %","-87,10 %",1,,"-50,00 %"
B01HPB98DG,"Hama C-Laeta Clé USB 3.1 Gen 1 - Flash Drive 16 Go, Vitesse jusqu'à 40 Mo/s, Clef avec connecteurs USB A & USB C, pour PC/Mac/Tablette et Smartphone - Argentée",Hama,"138,00 €",,,30,,,"138,00 €",,,"216,00 €",,,30,,,,,
B000PGSB7I,"Hama Station météo ""EWS-800"" (sonde extérieure, thermomètre, hygromètre, baromètre, portée 100 m, mesure la température intérieure/extérieure, horloge radio DFC, horloge murale) Noir/Argent/Blanc",Hama,"137,34 €","146,66 %","39,09 %",2,"100,00 %","0,00 %","137,34 €","146,66 %","39,09 %","63,42 €","100,00 %","10,99 %",2,"100,00 %","0,00 %",1,"0,00 %",
B009HSQ3YS,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Taupe",Hama,"135,76 €","-4,12 %","-27,17 %",9,"-10,00 %","-30,77 %","135,76 €","-12,84 %","-32,37 %","76,05 €","-17,50 %","-29,77 %",9,"-18,18 %","-35,71 %",3,,
B002XLRC82,"Hama Adaptateur Péritel (pour TV LED Samsung, LG et TechniSat, Péritel Femelle vers connecteur mâle, couplage Péritel pour la Connexion Spéciale Samsung TV EXT RGB, Non-HDMI, Gamme supérieure) Noir",Hama,"133,28 €","106,48 %","70,02 %",8,"60,00 %","60,00 %","133,28 €","106,48 %","70,02 %","82,32 €","60,00 %","60,00 %",8,"60,00 %","60,00 %",1,,"-50,00 %"
B000EOVQIM,"Hama Pochette (pour 80 CD/DVD/Blu-Ray, classeur de Rangement, Gain de Place pour Le Bureau, Le Salon et la Maison, étuis de Transport) Noir",Hama,"133,20 €","233,33 %","-17,97 %",10,"233,33 %","-23,08 %","133,20 €","233,33 %","-17,97 %","83,90 €","233,33 %","-12,54 %",10,"233,33 %","-23,08 %",,,"-100,00 %"
B009TLAQ3M,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Azur",Hama,"133,12 €","-5,88 %","-51,39 %",16,"-5,88 %","-51,52 %","133,12 €","-30,43 %","-49,86 %","90,09 €","-30,43 %","-45,63 %",16,"-30,43 %","-50,00 %",1,,
B0000AHICV,"Hama Boîtier CD/DVD Slim (lot de 10 boitiers standards vierges pour CD/DVD et disques Blu-ray, ultra plat) Noir/Transparent",Hama,"132,78 €","93,42 %","-54,40 %",30,"100,00 %","-46,43 %","132,78 €","93,42 %","-55,08 %","100,50 €","100,00 %","-45,03 %",30,"100,00 %","-46,43 %",,,
B00006JCW9,"Hama Vis pour appareil photo (5 vis pour accessoires photographiques, longueur 11 mm, filetage A 1/4 "", plastique/métal) Noir/Argent",Hama,"132,75 €",,"890,67 %",9,,"800,00 %","132,75 €",,"890,67 %","101,64 €",,"911,34 %",9,,"800,00 %",,,
B08XZF84G7,"Hama Montre connectée Fit Watch 5910 étanche avec Protection IP68 et GPS intégré (6 Jours d'autonomie, podomètre Marche, Mesure de la fréquence Cardiaque et des dépenses de Calories) Rose",Hama,"129,85 €","55,34 %",,3,"50,00 %",,"129,85 €","2,53 %",,"135,60 €","-0,13 %",,3,"0,00 %",,1,,
B00BVWJ5RU,"Hama Réveil numérique radio-piloté, Noir, 9,5 cm Breite",Hama,"129,78 €","-46,53 %","24,32 %",5,"-50,00 %","25,00 %","129,78 €","-46,53 %","24,32 %","91,40 €","-50,00 %","38,74 %",5,"-50,00 %","25,00 %",,"-100,00 %",
B075RGTRF5,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Blanches, à Spirale) Bordeaux",Hama,"129,64 €","352,02 %","104,64 %",9,"350,00 %","80,00 %","129,64 €","352,02 %","104,64 %","65,34 €","361,44 %","95,51 %",9,"350,00 %","80,00 %",1,,
B0BPD65GR9,"Hama Tapis de Souris (Tapis Souris Mousepad 22.3 x 18.3 cm, Ultra Mince, Idéal Bureau ou Jeux Vidéo, Dessous antidérapant, Résistant) Noir",Hama,"129,48 €","-53,31 %","766,67 %",52,"-52,73 %","766,67 %","124,50 €","-55,11 %","525,00 %","137,50 €","-54,55 %","525,00 %",50,"-54,55 %","525,00 %",9,,
B0186D2GQS,"Hama Album Photo ""Fine Art"" (format 29 x 32 cm, 50 pages blanches, sans spirale) Gris",Hama,"128,57 €","-31,97 %","16,62 %",10,"-16,67 %","42,86 %","128,57 €","-31,97 %","2,04 %","101,89 €","-16,67 %","34,92 %",10,"-16,67 %","25,00 %",3,,
B0000AI3IZ,"Hama Cadre photo en plastique Décor Sevilla (taille du Cadre de 40 x 50 cm avec bordure de 13 mm x 20 mm, pour une photo de 40 x 50 cm) Or Mat",Hama,"127,44 €","80,00 %","800,00 %",9,"80,00 %","800,00 %","127,44 €","80,00 %","800,00 %","73,35 €","80,00 %","899,32 %",9,"80,00 %","800,00 %",,,
B00006JB4M,"Hama Filtre UV (anti-UV et protection, compensation 2X, traitement antireflet, pour objectifs d'appareils photo 77 mm, O-Haze, traité) Noir",Hama,"127,38 €","37,50 %","-51,49 %",11,"37,50 %","-45,00 %","115,80 €","25,00 %","-55,90 %","78,80 €","3,60 %","-38,72 %",10,"25,00 %","-50,00 %",,,
B07F39Q5RV,"Thomson Antenne Intérieure HD Plate ANT1528BK (pour réception Radio/télévision numérique, DVB-T/-T2, Dab/Dab+, HD/3D, avec amplificateur, Filtre Anti-Bruit, Performance 45) Noir/Gris",Thomson,"127,26 €","-41,90 %","-30,44 %",4,"-42,86 %","-33,33 %","158,53 €","-15,57 %","30,01 %","136,81 €","-15,64 %","20,18 %",5,"-16,67 %","25,00 %",1,,"-50,00 %"
B00475DSKS,"Xavax Siphon (pour évier, lave-linge et lave-vaisselle, 1,5"", 2 ports pour siphon 1"" (2,54 cm) et 2 pièges à odeurs, flexible) Blanc/Noir",xavax,"126,92 €","-15,16 %","14,10 %",9,"-25,00 %","12,50 %","115,68 €","-22,67 %","3,99 %","64,45 €","-34,02 %","7,85 %",8,"-33,33 %","0,00 %",3,,"0,00 %"
B003TQZQT2,"Hama Pochette Up To Fashion (pour 24 disques, CD/DVD/Blu-ray/livres audio, étui de rangement, gain de place pour la voiture, la maison, avec motif bambou) Vert",Hama,"125,62 €","1 786,19 %","-6,83 %",18,"1 700,00 %","-5,26 %","98,98 €","1 386,19 %","-26,59 %","63,98 €","1 300,00 %","-20,46 %",14,"1 300,00 %","-26,32 %",,,
B08G1GX7N3,"Hama C-600 Webcam PC - Qualité Vidéo FHD 1080p, Microphone Intégré, Cache Lentille, Filetage 1/4, Auto Focus - Convient pour Les Appels Vidéos et Le Streaming - Noir",Hama,"124,29 €",,,3,,,"124,29 €",,,"124,20 €",,,3,,,,,
B01CPBHVIU,"Hama Dragonne universelle (pour appareil photo, appareils photo reflex et appareils photo standard, textile, réglable, longueur de 22 cm) Noir",Hama,"123,18 €","67,25 %","53,59 %",17,"88,89 %","70,00 %","119,38 €","81,40 %","48,85 %","69,44 €","100,00 %","64,74 %",16,"100,00 %","60,00 %",,,
B08SDTJ954,"Hama Album Livre Photo bébé ""To The Moon"" à personnaliser (Photo de naissance, baptême, Cadeau d'anniversaire enfant, Idéal scrapbooking, 25 x 25 cm, 50 Pages blanches, Max. 100 Photos 10x15 cm)",Hama,"122,36 €","-61,11 %","16,67 %",14,"-61,11 %","16,67 %","131,10 €","-59,46 %","25,00 %","108,45 €","-59,46 %","38,42 %",15,"-59,46 %","25,00 %",3,,
B017JY5APO,"Hama Fine Art à Spirales 50 Pages Noires 2109, Craie, 36 x 32 cm",Hama,"121,00 €","105,43 %","23,91 %",8,"100,00 %","14,29 %","137,17 €","221,02 %","63,88 %","72,97 €","196,87 %","50,80 %",9,"200,00 %","50,00 %",,,
B000EOQT48,"Hama Monopode Star 78 Mono (unidirectionnel léger à tête à Trois Voies, 61-176 cm, 3D) Champagne",Hama,"119,52 €","0,00 %","468,06 %",6,"0,00 %","500,00 %","119,52 €","0,00 %","468,06 %","121,92 €","0,00 %","788,63 %",6,"0,00 %","500,00 %",,"-100,00 %",
B0186CU9A4,"Hama Album Photo ""Fine Art"" (format 29 x 32 cm, 50 pages blanches, sans spirale) Bleu",Hama,"119,14 €","-77,29 %","56,43 %",9,"-80,00 %","50,00 %","142,46 €","-73,44 %","87,05 %","112,09 €","-76,09 %","95,31 %",11,"-76,09 %","83,33 %",3,,
B07N6HRNMP,"Hama Album photo ""Summerly"" (couverture souple, 24 pages pour 24 photos au format 10x15 cm, résistant, pour archiver avec des anecdotes, protège la photo, mini album) Motifs Aléatoires",Hama,"119,04 €","772,73 %","152,63 %",96,"772,73 %","152,63 %","131,44 €",,"178,95 %","83,74 €",,"224,07 %",106,,"178,95 %",,,
B00006IVE7,"Hama Étuis à négatifs, papier cristal, 10 bandes de 4 négatifs, 24x36cm, 25 pièces",Hama,"119,04 €","-40,00 %","90,13 %",12,"-40,00 %","140,00 %","119,04 €","-40,00 %","90,13 %","101,04 €","-40,00 %","156,38 %",12,"-40,00 %","140,00 %",,,
B004LQ1PLW,"Hama Sacoche de Rangement Sportsline (Sacoche de projecteur, Ordinateur et disques durs, Taille L, 27 x 39 x 15 cm, rembourré, pour Acer, BenQ, Epson, LG, Optoma BeamerL) Noir",Hama,"116,94 €","2,84 %","-63,13 %",3,"0,00 %","-62,50 %","155,91 €","108,60 %","-21,36 %","107,56 €","99,63 %","-10,59 %",4,"100,00 %","-20,00 %",,,
B08GSCS399,"Hama Destructeur de Documents Basic S8CD (Broyeur Documents 8 Feuilles 80g, Destructeur CD/CB, Niveaux de sécurité P2 T1, Découpe en Bandes 6mm, 70 DB, M/A Auto, Corbeil 11L) Noir",Hama,"116,22 €","-40,52 %","-41,29 %",3,"-40,00 %","-40,00 %","116,22 €","-40,52 %","-41,29 %","84,30 €","-40,00 %","-45,14 %",3,"-40,00 %","-40,00 %",,"-100,00 %","-100,00 %"
B001F4XUIY,"Thomson 00131772 Microphone dynamique M135D (motif cardioïde, fiche jack 3,52 mm, longueur de câble 3 m, Karaoké, 2 microphones), Noir",Thomson,"115,33 €","48,39 %","-79,52 %",5,"66,67 %","-80,77 %","115,33 €","48,39 %","-78,70 %","76,10 €","66,67 %","-78,01 %",5,"66,67 %","-80,00 %",,"-100,00 %","-100,00 %"
B0009N8L5O,"Trépied Appareil Photo Star 20""",Hama,"114,48 €","-14,29 %",,6,"-14,29 %",,"114,48 €","-14,29 %",,"87,17 €","-15,75 %",,6,"-14,29 %",,,"-100,00 %","-100,00 %"
B0000AI3PC,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 42 x 60 cm, Anti-Reflex) Blanc",Hama,"113,28 €","0,00 %",,8,"0,00 %",,"127,44 €","28,57 %",,"85,23 €","28,57 %",,9,"28,57 %",,1,"-75,00 %",
B000EOVQI2,"Hama Boîtier CD Slim, Lot de 10, Transparent",Hama,"112,91 €","-66,86 %","-56,48 %",11,"-81,97 %","-64,52 %","112,91 €","-66,86 %","-57,84 %","36,35 €","-81,18 %","-60,00 %",11,"-81,97 %","-65,63 %",6,"-45,45 %","500,00 %"
B08YS22QH1,"Hama Plastifieuse A4 A5 A6 Cartes de Visite (Kit de Plastification 4en1 avec Feuille Film Laminage Thermique ep. Max 80-125 Microns, Plastifieuse à chaud, Règle de coupe, Chauffe rapide) Noir",Hama,"111,09 €","-65,18 %","-71,00 %",4,"-75,00 %","-73,33 %","111,09 €","-67,23 %","-76,86 %","83,19 €","-76,38 %","-78,70 %",4,"-76,47 %","-78,95 %",2,,"100,00 %"
B000L9MVPC,"Hama Chemin de câbles (bande en PVC/Aluminium pour montage mural TV ou au sol, cache-câble demi-rond, 100 x 3,5 x 0,9 cm, entrée de câble jusqu'à 2 câbles) Gris",Hama,"111,01 €","58,54 %","-23,08 %",8,"60,00 %","-27,27 %","111,01 €","58,54 %","-23,08 %","54,76 €","62,78 %","-22,97 %",8,"60,00 %","-27,27 %",,,"-100,00 %"
B0071BIZG2,"Hama Support mural TV Fixe (Pour diagonale d’écran de 81 à 165cm (32"" à 65""), pour un maximum de 30 kg, VESA jusqu'à 400 x 400, 3 étoiles) Noir",Hama,"109,92 €","500,00 %",,6,"500,00 %",,"109,92 €","500,00 %",,"69,24 €","500,00 %",,6,"500,00 %",,,,
B005DJKGWA,"Hama Album Photo Singo (Album Auto-adhésif, 28 x 31 cm, 20 Pages, pour 60 Photos au Format 10 x 15 cm) Aqua",Hama,"108,16 €","8,33 %","89,22 %",13,"8,33 %","116,67 %","99,84 €","-7,69 %","74,67 %","54,12 €","-7,69 %","115,53 %",12,"-7,69 %","100,00 %",,,
B0BG5G1HST,"Hama Montre Connectée Fit Watch 4910 (Montre Sport, Etanche IP68, Montre Fitness 15 Sports Fréq. Cardiaque Oxymètre Podomètre Compatible Google Fit Apple Health Strava) Gris",Hama,"106,97 €","79,54 %",,2,"100,00 %",,"106,97 €","79,54 %",,"84,00 €","100,00 %",,2,"100,00 %",,,,
B00006JCRV,"Hama Boîtier Standard Double (pour CD et disques Blu-Ray, Étui Protecteur pour CD, Paquet de 5) Noir/Transparent",Hama,"105,40 €","16,89 %","348,70 %",10,"11,11 %","233,33 %","94,65 €","4,97 %","302,94 %","28,99 €","0,14 %","207,75 %",9,"0,00 %","200,00 %",1,,
B00194HCI4,"Hama Cadre Photo métallique Davos pour Portrait, doré, 10 x 15 cm",Hama,"105,34 €","213,14 %","-43,11 %",11,"266,67 %","-54,17 %","105,34 €","213,14 %","-45,32 %","47,96 €","266,67 %","-54,50 %",11,"266,67 %","-56,00 %",,,"-100,00 %"
B0BL1SS1WK,"Hama MW-300 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Clics Silencieux, Ambidextre - Noire",Hama,"105,27 €",,,13,,,"105,27 €",,,"102,52 €",,,13,,,9,"50,00 %",
B0002W5WDQ,"Hama Boîtier ""Slim"" double (pour DVD, convient également aux CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 10) Noir/Transparent",Hama,"104,94 €","123,75 %","58,64 %",9,"125,00 %","50,00 %","81,62 €","74,03 %","45,18 %","33,86 €","76,35 %","64,05 %",7,"75,00 %","40,00 %",1,,
B06XB66B6Y,"Hama Album photo vierge ""Lazise"" (album photo traditionnel 29 cm x 32 cm, 50 pages blanches, pour 250 photos 10 cm x 15 cm, format maximum 28 cm x 31 cm) Rose/Noir/Blanc",Hama,"104,27 €","-24,51 %","-21,72 %",7,"-30,00 %","-30,00 %","104,27 €","-24,51 %","-13,02 %","65,17 €","-30,00 %","-20,82 %",7,"-30,00 %","-22,22 %",,,
B0002W6B90,"Hama Interrupteur pour véhicules (Interrupteur de voiture, rond, 10 A, 12 V, interrupteur à bascule) Noir",Hama,"103,95 €","85,16 %","-58,83 %",15,"87,50 %","-58,33 %","103,95 €","63,32 %","-58,83 %","54,75 €","66,67 %","-57,17 %",15,"66,67 %","-58,33 %",1,"0,00 %",
B005GCMZD2,"Hama Album photo à pochettes ""Singo"" (couverture souple, pour 24 photos au format 18x13 cm, résistant, protège la photo) Couleur aléatoire parmi Orange, Vert, Bleu et rose",Hama,"103,62 €","-41,79 %",,50,"-41,86 %",,"103,62 €","-43,76 %",,"69,90 €","-46,08 %",,50,"-43,82 %",,18,,
B00006JCXU,"Hama Câble vidéo/audio (câble péritel mâle - 3 RCA mâles (vidéo et stéréo), avec bouton In/Out, longueur de câble de 1,5m) Noir/Rouge/Jaune/Blanc",Hama,"102,25 €","148,48 %","-42,86 %",10,"150,00 %","-37,50 %","102,25 €","148,48 %","-37,98 %","54,48 €","145,41 %","-34,56 %",10,"150,00 %","-33,33 %",1,,"-66,67 %"
B071WFLJ94,"Hama Album photo minimax ""Designline"" (album de 22,5 x 22 cm, insertion latéral de 200 photos format 10 x 15 cm, emplacement CD, 100 pages (2 photos/page), inscription possible) Triangle",Hama,"101,48 €","-68,81 %","15,33 %",11,"-69,44 %","57,14 %","101,48 €","-70,10 %","1,59 %","71,50 €","-70,27 %","48,46 %",11,"-70,27 %","37,50 %",4,,
B0BKYV691H,"Hama Power Bank 20000 mAh (Batterie Externe, 1 USB C + 2 USB A, Power Pack Fast Charge, Batterie pour Smartphone, Tablette, Haut-Parleur Bluetooth, Voyants LED, Chargeur Portable + Cable 0.25m) Gris",Hama,"101,14 €","-36,14 %",,4,"-20,00 %",,"101,14 €","-36,14 %",,"99,80 €","-20,04 %",,4,"-20,00 %",,1,,
B00006J6IW,"Hama Multiprise 6 Prises 16A avec Interrupteur (Rallonge multiprises 1.4m, Bloc 6 Prises Type F Schuko, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage) Noir",Hama,"98,99 €","-24,34 %","21,59 %",13,"-31,58 %","44,44 %","105,91 €","-18,51 %","30,09 %","86,10 €","-26,32 %","57,38 %",14,"-26,32 %","55,56 %",8,,
B000EOPSRM,"Hama Pochette (pour 40 CD/DVD/Blu-Ray, classeur de Rangement, Gain de Place pour Le Bureau, Le Salon et la Maison, étuis de Transport) Noir",Hama,"98,93 €","-58,45 %","-49,88 %",8,"-57,89 %","-57,89 %","98,93 €","-61,17 %","-53,11 %","45,04 €","-61,12 %","-56,60 %",8,"-61,90 %","-60,00 %",,"-100,00 %",
B01LXBUDEJ,"Hama Pêle-mêle cadres photo portr., 1 10x15cm, 1 10x10cm, 1 9x10cm",Hama,"98,55 €","-49,90 %","-43,38 %",7,"-50,00 %","-63,16 %","98,55 €","-53,24 %","-46,21 %","46,13 €","-53,33 %","-64,25 %",7,"-53,33 %","-65,00 %",,"-100,00 %",
B000OS1ETO,"Câble d'antenne, Coax mâle - Coax Femelle, 75dB, Blanc, 3,00m",Hama,"97,44 €","16,39 %","1,00 %",12,"-20,00 %","20,00 %","105,56 €","39,63 %","9,41 %","20,93 €","-7,14 %","43,36 %",13,"-7,14 %","30,00 %",3,,
B07BB2FQR1,"Hama Album photo traditionnel ""Rustico"" (grand format, album de 30 x 30 cm, 100 pages blanches, 400 photos au format 10x15, idéal pour le scrapbooking, photos à coller) Love Key",Hama,"97,38 €","-30,77 %","-76,18 %",9,"-30,77 %","-75,00 %","97,38 €","-43,75 %","-78,59 %","64,08 €","-43,75 %","-75,63 %",9,"-43,75 %","-77,50 %",1,"0,00 %","-50,00 %"
B0BZDWBG4Y,"Hama ""Passion Voyage Casque Bluetooth® sans Fil USB C - 18H d4Autonomie, Réduction Active du Bruit, Mode Transparence, Assistants Vocaux Siri & Google, Charge sans Fil, Etui Inclus - Noir",Hama,"95,67 €","-73,00 %",,1,"-75,00 %",,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B0083K5F68,"Hama Déclencheur Souple Appareil Photo (Déclencheur Souple Mécanique 40cm pour Appareils Fujifilm, Leica Canon Nikon Sony, Déclencheur à Filetage Femelle, Fonction Pause) Noir",Hama,"94,98 €","50,00 %","420,72 %",6,"50,00 %","500,00 %","94,98 €","50,00 %","420,72 %","78,89 €","47,07 %","573,12 %",6,"50,00 %","500,00 %",,,
B0000AISDL,"Hama Passe-partout Premium, blanc neige, 40 x 50 cm",Hama,"94,92 €","20,00 %","300,00 %",12,"20,00 %","300,00 %","87,01 €","10,00 %","266,67 %","46,97 €","10,00 %","287,86 %",11,"10,00 %","266,67 %",,,
B005DJKG0C,"Hama Album Photos Mémo Singo (Livre Photo 100 Pages Blanches avec Pochettes pour 200 Photos 10x15 cm, Album Photos Souvenirs 22,5x22 cm, Range CD, Zone Mémo, Album Traditionnel Motif Fleurs) Orange",Hama,"94,71 €","-24,56 %","-32,51 %",9,"-35,71 %","-30,77 %","94,71 €","-24,56 %","-32,51 %","48,60 €","-35,71 %","-26,67 %",9,"-35,71 %","-30,77 %",1,,"0,00 %"
B007C3BG5Q,"Hama Tapis de souris aspect cuir (22 x 18 cm, Tapis de souris Office aspect cuir, glisse optimale, dessous antidérapant) Noir",Hama,"94,48 €","-0,08 %","64,48 %",13,"8,33 %","85,71 %","79,16 €","-22,73 %","-19,67 %","70,44 €","-14,26 %","5,29 %",11,"-15,38 %","-8,33 %",,,
B00006JDME,"Hama Filtre UV (anti-UV et protection, compensation 2X, traitement antireflet, pour objectifs d'appareils photo 55 mm, O-Haze, traité) Noir",Hama,"93,32 €","35,31 %","101,90 %",9,"50,00 %","80,00 %","93,32 €","35,31 %","101,90 %","57,87 €","50,00 %","87,89 %",9,"50,00 %","80,00 %",,,
B096YVXP2N,"Hama Hub USB-C Multiports (Adaptateur 5 en 1: 3 USB-A, 1 USB-C Power Delivery PD, 1 HDMI, Station d'Acceuil Ordinateur Portable/Tablette MacBook Pro, MacBook Air, iPad Pro, Dell et XPS) Noir",Hama,"93,32 €","30,32 %","-49,16 %",4,"33,33 %","-55,56 %","117,17 €","145,33 %","18,83 %","102,80 €","150,00 %","39,37 %",5,"150,00 %","25,00 %",,,
