Programme=[Retail],Aperçu du distributeur.=[Fabrication],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/07/2024 - 31/07/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les commandes","Revenus basés sur les commandes – Période antérieure (%)","Revenus basés sur les commandes – Même période l'année dernière (%)","Unités commandées","Unités commandées – Période antérieure (%)","Unités commandées – Même période l'année dernière (%)","Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B0000AISFJ,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 15 x 20 cm avec bordure de 9 mm x 17 mm, pour une photo de 10 x 15 cm) Blanc",Hama,"82,05 €","-28,18 %",,15,"-40,00 %",,"82,05 €","-28,18 %",,"58,95 €","-40,00 %",,15,"-40,00 %",,1,,
B00UIET4NC,"THOMSON Support Mural TV WAB075 (VESA jusqu'à 600x400, Fixe, pour Une Diagonale d´écran comprise Entre 94 et 191 cm (de 37"" à 75"")) Noir",Thomson,"81,81 €","0,02 %","-78,20 %",3,"0,00 %","-82,35 %","81,81 €","0,02 %","-75,29 %","40,47 €","0,00 %","-79,51 %",3,"0,00 %","-80,00 %",,,
B0CLD3CC7D,"Hama Support TV Mural Fixe Ultrafin Garantie 10 Ans (Support TV Mural Extra-Plat, 80kg Max, Robuste, pour écrans LCD/LED/OLED/Plasma de 94 à 229 cm (37"" à 90"") VESA Max 600x400) Gris",Hama,"81,74 €","111,71 %",,2,"100,00 %",,"81,74 €","111,71 %",,"57,08 €","100,00 %",,2,"100,00 %",,,,
B0000AHIJ5,"Cadre photo sans bordure Clip-Fix, anti-reflet, 10,5 x 15 cm",Hama,"81,34 €","113,04 %","8,89 %",49,"113,04 %","8,89 %","74,70 €","95,65 %","15,38 %","53,10 €","95,65 %","15,64 %",45,"95,65 %","15,38 %",,,"-100,00 %"
B09N9TH54H,"Xavax Égouttoir Porte Bouteilles (Support d'égouttage jusqu'à 6 Bouteilles, Pots, biberons Verres Tasses ou Mugs, Egouttoir Compact et Design, idéal sodastream, air-up, Avent, Philips) Noir",Xavax,"81,11 €","-31,89 %","-28,70 %",5,"-28,57 %","-16,67 %","113,93 €","32,08 %","0,15 %","66,73 €","56,09 %","8,29 %",7,"40,00 %","16,67 %",,"-100,00 %",
B00W5C0BRS,"Hama Casque Stéréo HK-229 (Casque Audio Supra-Auriculaire pour Lecteur mp3, iPod, Bande passante de 20 Hz - 20 kHz, Jack 3,52mm mâle, câble uni-latéral de 1,5 m, Ajustable et léger) Noir/Gris",Hama,"79,76 €","-59,76 %","-71,86 %",5,"-61,54 %","-73,68 %","96,08 €","-47,18 %","-62,12 %","63,60 €","-50,00 %","-62,25 %",6,"-50,00 %","-64,71 %",1,,
B00GRP4HDI,"Hama Boîtier pour câbles Maxi (Boite pour câbles, 40 x 15,5 x 13,8 cm, avec Pieds en Caoutchouc) Noir",Hama,"79,30 €","-64,59 %","-87,85 %",3,"-62,50 %","-89,66 %","79,30 €","-64,59 %","-86,92 %","41,40 €","-61,30 %","-88,88 %",3,"-62,50 %","-88,89 %",2,,
B07JKXWSPY,"Plaque de fixation d’appareil photo/caméscope pour trépied ""Star 20""",Hama,"78,66 €","80,00 %","50,00 %",9,"80,00 %","50,00 %","69,92 €","60,00 %","33,33 %","42,72 €","60,00 %","33,21 %",8,"60,00 %","33,33 %",,"-100,00 %",
B09RC7QDPM,"Hama Album photo ""Skies II"" (Album Elégant et Intemporel, Idéal mariage, anniversaire, baptême, 22,5 x 22 cm, 100 pages avec pochettes pour 200 photos 10x15 cm, Zone Mémo et pochette carte SD) Gris",Hama,"78,66 €","-56,06 %","200,00 %",9,"-50,00 %","200,00 %","87,40 €","-48,67 %","233,33 %","71,00 €","-41,18 %","233,33 %",10,"-41,18 %","233,33 %",,,
B01MXGY1S1,"THOMSON Casque HED2006BK/AN (Circum-aural, câblage uni-latéral, Over-The-Ear, Serre-tête, avec Fil, 20-20000 Hz, 1,2 m) Noir",Thomson,"78,12 €","0,85 %","-39,49 %",6,"0,00 %","-40,00 %","78,12 €","0,85 %","21,02 %","54,84 €","0,00 %","33,11 %",6,"0,00 %","20,00 %",1,"0,00 %",
B06XBXLK8B,"Hama Album photo ""Lazise"" (couverture souple, 24 pages pour 24 photos au format 10x15 cm, résistant, pour archiver avec des anecdotes, protège la photo, mini album) 4 Motifs cœur aléatoires",Hama,"78,12 €","215,00 %","-49,74 %",63,"215,00 %","231,58 %","83,08 €","415,38 %","-46,55 %","58,96 €","415,38 %","252,63 %",67,"415,38 %","252,63 %",,,"-100,00 %"
B06XP9GV5Q,"Sac à dos de caméra/appareil photo ""Miami"", 150, noir/rouge",Hama,"77,88 €","55,79 %",,2,"100,00 %",,"77,88 €","55,79 %",,"58,66 €","100,00 %",,2,"100,00 %",,1,,
B0186CU9A4,"Hama Album Photo ""Fine Art"" (format 29 x 32 cm, 50 pages blanches, sans spirale) Bleu",Hama,"77,82 €","-47,49 %","-4,66 %",5,"-50,00 %","-28,57 %","77,82 €","-52,26 %","-4,66 %","50,95 €","-54,55 %","-28,57 %",5,"-54,55 %","-28,57 %",1,,
B001F4XUIY,"Thomson 00131772 Microphone dynamique M135D (motif cardioïde, fiche jack 3,52 mm, longueur de câble 3 m, Karaoké, 2 microphones), Noir",Thomson,"77,47 €","-22,44 %","-82,12 %",3,"-25,00 %","-85,00 %","77,47 €","-22,44 %","-81,18 %","45,66 €","-24,75 %","-84,21 %",3,"-25,00 %","-84,21 %",,,
B08YRZT1RL,"Hama Hub USB, 4 Ports, USB 2.0, 480 Gbit/s, Métal, Noir",HAMA,"76,80 €","400,00 %",,15,"400,00 %",,"46,08 €","200,00 %",,"36,90 €","147,65 %",,9,"200,00 %",,,,
B00005KHTA,"Hama Filtre polarisant (circulaire, Traité, 52mm, 2 couches par face) Noir",Hama,"76,32 €","300,00 %",,4,"300,00 %",,"76,32 €","300,00 %",,"86,33 €","390,51 %",,4,"300,00 %",,,,
B003LTSUL8,"Hama Chemin de câbles (en aluminiun, rectangulaire, 110 x 5 x 2,6 cm) Blanc",Hama,"75,81 €",,"204,21 %",3,,"200,00 %","75,81 €",,"204,21 %","53,43 €",,"200,00 %",3,,"200,00 %",,,"-100,00 %"
B000Z1UORI,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Noires, à Spirale) Noir",Hama,"75,78 €","92,63 %","-53,56 %",9,"125,00 %","-40,00 %","66,10 €","68,02 %","-59,49 %","31,50 €","100,13 %","-46,56 %",8,"100,00 %","-46,67 %",1,,"-50,00 %"
B00006IVD3,"Hama Cadre universel pour autoradio (en métal, ISO) Gris",Hama,"75,74 €","-46,15 %","-66,67 %",7,"-46,15 %","-66,67 %","75,74 €","-46,15 %","-66,67 %","44,88 €","-47,04 %","-66,92 %",7,"-46,15 %","-66,67 %",,"-100,00 %","-100,00 %"
B0BL1H5S5W,"Hama Ecouteurs sans Fil Tour du Cou Freedom Run (Casque Bluetooth Intra-Auriculaires Tour d'oreille avec Micro, 6h d'autonomie, Idéal Sport, Course, Vélo, Gym, Contrôle Vocal) Noir",Hama,"74,94 €","-40,00 %",,6,"-40,00 %",,"87,43 €","-22,22 %",,"104,20 €","-21,77 %",,7,"-22,22 %",,1,"0,00 %",
B0000AI2Y8,"Hama Cadre-galerie photo en plastique ""Madrid"" (taille de cadre de 25 cm x 55 cm, taille de la photo de 13 cm x 18 cm, 3 photos par cadre, à accrocher, élégant, simple, classique) Argent",Hama,"74,94 €","200,00 %","-40,00 %",6,"200,00 %","-40,00 %","74,94 €","200,00 %","-40,00 %","48,73 €","199,69 %","-35,80 %",6,"200,00 %","-40,00 %",1,,
B084HZNPS3,"Hama Album Photo ""Fine Art"" (format 24 x 17 cm, 36 pages blanches, sans spirale) Vert Tilleul",Hama,"74,90 €","41,37 %","233,33 %",10,"66,67 %","233,33 %","44,94 €","-27,29 %","100,00 %","34,38 €","-14,29 %","100,00 %",6,"-14,29 %","100,00 %",,,
B00006IVVB,"Hama Boîtier standard double (pour CD et disques Blu-Ray, Étui protecteur pour CD, paquet de 10) Noir/Transparent",Hama,"74,88 €","0,00 %","-30,77 %",9,"0,00 %","-30,77 %","83,20 €","25,00 %","-16,67 %","62,00 €","25,00 %","-13,09 %",10,"25,00 %","-16,67 %",,,
B0000AHIED,"Hama Cadre Photo Clip-Fixe (sans Bordure, 20 x 20 cm, Reflex) Blanc",Hama,"73,86 €","-62,21 %","-64,12 %",13,"-77,59 %","-79,03 %","73,86 €","-64,04 %","-61,64 %","28,08 €","-78,69 %","-77,59 %",13,"-78,69 %","-77,59 %",1,"-50,00 %","0,00 %"
B000LRIYF0,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 70 x 100 cm avec bordure de 13 mm x 20 mm, pour une photo de 50 x 70 cm) Argent Mat",Hama,"73,32 €","100,00 %",,2,"100,00 %",,"73,32 €","100,00 %",,"43,04 €","100,00 %",,2,"100,00 %",,1,,
B003LTPG4C,"Hama Chemin de câbles (bande en aluminium pour montage mural TV ou au sol, cache-câble rectangle, 110 x 3,3 x 1,7 cm, entrée de câble jusqu'à 5 câbles, matériel de montage compris) Blanc",Hama,"73,28 €","-20,00 %","0,00 %",4,"-20,00 %","0,00 %","73,28 €","-20,00 %","0,00 %","41,60 €","-20,00 %","-3,66 %",4,"-20,00 %","0,00 %",1,"0,00 %",
B005DJKH1A,"Hama Album Photo ""Singo"" (album minimax, 22 x 22,5 cm, 100 pages, pour 200 photos au format 10 x 15 cm) Aqua",Hama,"73,24 €","-64,79 %","38,58 %",8,"-68,00 %","100,00 %","73,24 €","-64,79 %","38,58 %","43,20 €","-68,00 %","99,81 %",8,"-68,00 %","100,00 %",,,"-100,00 %"
B000L0W12E,"Adaptateur automobile pour CD/MD/MP3, Noir",Hama,"73,23 €","264,87 %","135,77 %",7,"600,00 %","133,33 %","73,23 €","264,87 %","260,03 %","77,07 €","600,00 %","250,00 %",7,"600,00 %","250,00 %",,,
B0792TCS2C,"Hama Pochette Up to Fashion (pour 24 disques, CD/DVD/Blu-Ray/Livres Audio, étui de Rangement, Gain de Place pour la Voiture, la Maison) Bleu",Hama,"73,00 €","-32,79 %","-71,26 %",10,"-37,50 %","-72,97 %","80,02 €","-26,08 %","-65,81 %","48,67 €","-31,18 %","-67,61 %",11,"-31,25 %","-67,65 %",,,
B00194JFW0,"Cadre pour portrait ""Laval"", 3x 13x18 cm",Hama,"71,29 €",,,3,,,"71,29 €",,,"41,49 €",,,3,,,,,
B005DJKGO8,"Hama Album, Rose, 22 x 22,5",Hama,"71,22 €","7,00 %","-26,24 %",6,"-25,00 %","-45,45 %","71,22 €","7,00 %","-19,29 %","32,40 €","-25,00 %","-40,00 %",6,"-25,00 %","-40,00 %",,,
B000EOPSRC,"Hama Pochette (pour 20 CD/DVD/Blu-ray, classeur de rangement, gain de place pour le bureau, le salon et la maison, étuis de transport) Noir",Hama,"70,96 €","-13,40 %","-80,97 %",8,"-11,11 %","-81,82 %","63,12 €","-22,97 %","-83,64 %","27,86 €","-22,22 %","-84,45 %",7,"-22,22 %","-84,44 %",,,
B0CP871FCV,"Hama Support TV Mural Orientable Garantie 10 Ans (Support TV Pivotant Inclinable Extensible, 45kg Max, pour écrans 94 à 191 cm (37"" à 75"") VESA 200x200 à 600x500, Chevilles Fischer fournies) Noir",Hama,"70,82 €",,,1,,,"70,82 €",,,"60,43 €",,,1,,,,,
B0083K5F68,"Hama Déclencheur Souple Appareil Photo (Déclencheur Souple Mécanique 40cm pour Appareils Fujifilm, Leica Canon Nikon Sony, Déclencheur à Filetage Femelle, Fonction Pause) Noir",Hama,"70,40 €","-16,67 %","-19,74 %",5,"-16,67 %","0,00 %","84,48 €","20,00 %","-3,68 %","80,46 €","20,00 %","25,90 %",6,"20,00 %","20,00 %",,,
B071WFLJ94,"Hama Album photo minimax ""Designline"" (album de 22,5 x 22 cm, insertion latéral de 200 photos format 10 x 15 cm, emplacement CD, 100 pages (2 photos/page), inscription possible) Triangle",Hama,"70,35 €","-53,26 %","-86,12 %",5,"-68,75 %","-91,38 %","84,42 €","-41,85 %","-81,78 %","39,00 €","-62,50 %","-88,40 %",6,"-62,50 %","-88,68 %",,,"-100,00 %"
B0BL1V9R33,"Hama Câble Chargeur iPhone Extreme (Câble Lightning-USB 2.0, Certifié MFI, Cordon Charge Rapide/Transfert données, Nylon Tressé, 1.5m, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Noir/Rouge",Hama,"69,96 €",,,3,,,"69,96 €",,,"47,70 €",,,3,,,,,
B0CN9J2CSF,"Hama Télécommande Universelle, Remplacement de Télécommande TV LG/Samsung/Sony/Hitachi/TCL/Philips/Panasonic Smart TV, Infrarouge, controlez jusqu'à 8 appareils, Touche App Noir",Hama,"69,96 €","500,00 %",,6,"500,00 %",,"69,96 €","500,00 %",,"44,04 €","501,64 %",,6,"500,00 %",,,"-100,00 %",
B002ADGINS,"Hama Étui Hard Drive Case (pour Disque Dur, 2,5"", néoprène, Étui de Protection pour Disque Dur Externe 6,4"", Accessoire, néoprène) Noir",Hama,"69,84 €","-32,33 %","-55,56 %",12,"-25,00 %","-55,56 %","64,02 €","-37,97 %","-60,71 %","47,63 €","-31,25 %","-60,71 %",11,"-31,25 %","-60,71 %",1,,
B08SFFNZ4D,"Rapoo Clavier et Souris sans Fil X 1800s"" (Pack Kit Clavier Souris sans Fil 2.4GHz, Dongle Nano USB, Autonomie 12mois, Souris Optique 1000DPI, Clavier AZERTY FR, Pavé Numérique, pour PC, Laptop) Noir",Rapoo,"69,72 €","302,54 %",,4,"300,00 %",,"69,72 €","302,54 %",,"55,48 €","300,00 %",,4,"300,00 %",,1,,
B0C2PHVTY4,"Hama MW-500 Recharge Souris sans Fil - Technologie 2.4Ghz, Rechargeable en USB C, Capteur Blue Wave 1600 dpi, Technologie Smart-Link, Clics Silencieux, Droitier/e - Verte",Hama,"69,51 €",,,3,,,"69,51 €",,,"38,70 €",,,3,,,,,
B00006IVE7,"Hama Étuis à négatifs, papier cristal, 10 bandes de 4 négatifs, 24x36cm, 25 pièces",Hama,"69,44 €","133,33 %",,7,"133,33 %",,"69,44 €","133,33 %",,"59,14 €","134,13 %",,7,"133,33 %",,,,
B000KZ75H6,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 70 x 100 cm avec bordure de 13 mm x 20 mm, pour une photo de 50 x 70 cm) Noir",Hama,"69,14 €","-33,33 %","-50,01 %",2,"-33,33 %","-50,00 %","69,14 €","-33,33 %","-60,01 %","38,64 €","-30,00 %","-58,00 %",2,"-33,33 %","-60,00 %",,"-100,00 %","-100,00 %"
B0BL1VD923,"Hama Power Bank 20000 mAh (Batterie Externe, 1 USB C+2 USB A, Power Pack PD Qualcomm Quick Charge 3.0, Batterie Smartphone Tablette Enceinte Bluetooth, Voyants LED, Chargeur Portable cable 0.25m) Gris",Hama,"68,39 €",,,2,,,"68,39 €",,,"69,60 €",,,2,,,,,
B08NCJ814H,"Hama C-400 Webcam PC - Qualité Vidéo FHD 1080p, Microphone Intégré, Cache Lentille, Filetage 1/4 - Convient pour Les Appels Vidéos et Le Streaming - Noir",Hama,"67,73 €",,,2,,,"67,73 €",,,"70,04 €",,,2,,,,,
B075V1NGDZ,"Hama Trépied Delta Duo 170', 3D",Hama,"67,32 €",,,1,,,"67,32 €",,,"53,75 €",,,1,,,1,,
B0BPD65GR9,"Hama Tapis de Souris (Tapis Souris Mousepad 22.3 x 18.3 cm, Ultra Mince, Idéal Bureau ou Jeux Vidéo, Dessous antidérapant, Résistant) Noir",Hama,"67,23 €","15,69 %",,27,"28,57 %",,"67,23 €","6,56 %",,"74,25 €","17,39 %",,27,"17,39 %",,,,
B0BZDWBG4Y,"Hama ""Passion Voyage Casque Bluetooth® sans Fil USB C - 18H d4Autonomie, Réduction Active du Bruit, Mode Transparence, Assistants Vocaux Siri & Google, Charge sans Fil, Etui Inclus - Noir",Hama,"67,07 €","-43,56 %",,1,"-50,00 %",,"67,07 €","-43,56 %",,"89,00 €","-50,00 %",,1,"-50,00 %",,,,
B06XB66B6Y,"Hama Album photo vierge ""Lazise"" (album photo traditionnel 29 cm x 32 cm, 50 pages blanches, pour 250 photos 10 cm x 15 cm, format maximum 28 cm x 31 cm) Rose/Noir/Blanc",Hama,"66,87 €","-33,94 %","-0,19 %",4,"-42,86 %","0,00 %","82,76 €","-3,01 %","23,52 %","46,55 €","-16,67 %","25,00 %",5,"-16,67 %","25,00 %",,,
B01DZGID9K,"Hama Support Mural TV FIX pour TV écran entre 81 cm et 165 cm (32"" à 65""), VESA 400 x 400, jusqu'à 35 kg de charge supportée, Noir",Hama,"66,69 €","0,32 %","-87,10 %",3,"-25,00 %","-89,66 %","43,65 €","-34,34 %","-92,09 %","20,02 €","-47,97 %","-93,60 %",2,"-50,00 %","-93,55 %",,,"-100,00 %"
B0000AHICD,"Hama Boîtier ""Slim"" double (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 10) Transparent",Hama,"66,60 €","900,00 %","-23,08 %",10,"900,00 %","-23,08 %","66,60 €","900,00 %","-16,67 %","50,70 €","900,00 %","-1,02 %",10,"900,00 %","-16,67 %",,,"-100,00 %"
B0BKZ1C59D,"Hama Support Téléphone Voiture Compact (pour Smartphones Largeur de 5.5 à 8.5 cm, Fixation Clip Grille aération, pivotable 360°) Noir",Hama,"66,56 €","166,67 %","500,00 %",8,"166,67 %","500,00 %","66,56 €","100,00 %",,"41,60 €","100,00 %",,8,"100,00 %",,,,
B0019DPZPC,"Hama 29308 Présentoir de Distributeur de pastilles adhésives, Transparent (1 distributeurs, 1000 coins photos, 12 x 13 mm)",Hama,"66,40 €","81,82 %","66,67 %",20,"81,82 %","66,67 %","66,40 €","81,82 %","81,82 %","46,20 €","81,82 %","81,82 %",20,"81,82 %","81,82 %",,,
B07H149QV2,"Hama Album photo 'Susi Pastell' (couverture souple, 24 pages pour 24 photos au format 10x15 cm, résistant, pour archiver avec des anecdotes, protège la photo, mini album) Couleurs pastel Aléatoires",Hama,"65,72 €","598,41 %","91,83 %",26,"550,00 %","333,33 %","71,41 €","1 819,62 %","108,44 %","23,76 €","800,00 %","350,00 %",27,"800,00 %","350,00 %",,,
B009HSQ4JM,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Azur",Hama,"65,67 €","124,36 %","-45,00 %",4,"100,00 %","-50,00 %","49,10 €","67,75 %","-53,10 %","25,35 €","50,00 %","-54,79 %",3,"50,00 %","-57,14 %",,"-100,00 %",
B001EKGRK2,"Hama Boîtier double (pour Blu-ray, convient également aux CD et DVD, avec film pour l'insertion de la jaquette, lot de 3) Bleu",Hama,"64,87 €","-31,58 %","27,57 %",13,"-31,58 %","44,44 %","74,85 €","-16,67 %","47,20 %","51,60 €","-16,67 %","66,67 %",15,"-16,67 %","66,67 %",,"-100,00 %","-100,00 %"
B005DJKFIU,"Hama Album Photo Singo (Album Auto-adhésif, 28 x 31 cm, 20 Pages, pour 60 Photos au Format 10 x 15 cm) Rose",Hama,"64,74 €","-22,19 %","159,38 %",7,"-30,00 %","133,33 %","64,74 €","-22,19 %","159,38 %","31,61 €","-25,62 %","159,52 %",7,"-30,00 %","133,33 %",,,
B06XCCRL72,"Hama Câble de charge et transfert de données ""Métal"" (USB-A mâle vers USB-C, USB 2.0, plaqué or, câble anti-torsion, longueur de câble de 1,5 m) Anthracite",Hama,"64,71 €","49,79 %",,3,"50,00 %",,"64,71 €","49,79 %",,"28,01 €","52,56 %",,3,"50,00 %",,,,
B0000AIRRP,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 40 x 60 cm, Anti-Reflex) Blanc",Hama,"64,55 €","66,67 %","-71,03 %",5,"66,67 %","-70,59 %","25,82 €","0,00 %","-88,41 %","14,80 €","0,00 %","-88,17 %",2,"0,00 %","-88,24 %",,"-100,00 %","-100,00 %"
B0BL1TWRL8,"Hama Ecouteurs sans Fil Tour du Cou Freedom Neck (Casque de Sport Bluetooth Intra-Auriculaires Tour d'oreille avec Micro, 10h d'autonomie, Idéal Course, Vélo, Gym, Contrôle Vocal) Noir",Hama,"64,49 €","-15,66 %",,4,"-20,00 %",,"64,49 €","-29,48 %",,"68,12 €","-33,75 %",,4,"-33,33 %",,,"-100,00 %",
B07TWSY81M,"Hama Album photo livre Scrapbooking Enfants et Adultes (pour 30 photos 15x15 cm, Dim. 18x18 cm, 30 pages blanches, Parfait pour un cadeau unique et toutes les occasions) Multicolore",Hama,"64,32 €","71,20 %","32,10 %",12,"71,43 %","33,33 %","64,32 €","71,20 %","32,10 %","39,34 €","72,02 %","47,18 %",12,"71,43 %","33,33 %",,,
B00AJJJNLE,"Hama Brosse en fibre carbone pour vos vinyles (nettoyage antistatique des vinyles, brosse pour disques vinyles), noir / argent",Hama,"64,12 €","-53,33 %","-86,50 %",7,"-53,33 %","-86,27 %","54,96 €","-57,14 %","-88,45 %","37,80 €","-57,60 %","-88,46 %",6,"-57,14 %","-88,24 %",,,
B0000AISCG,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 21 x 29,7 cm (DIN 4) avec bordure de 9 mm x 17 mm, pour une photo de 15 x 20 cm) Blanc",Hama,"64,01 €","-34,09 %","196,07 %",12,"-14,29 %","300,00 %","69,23 €","-24,67 %","220,21 %","52,91 €","0,00 %","333,33 %",13,"0,00 %","333,33 %",,,
B0BL1V2G7Y,"Hama MW-400 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Technologie Smart-Link, Droitier/e - Rouge",Hama,"63,60 €",,,4,,,"63,60 €",,,"43,37 €",,,4,,,,,
B0BG5F6PK3,"Hama Montre Connectée Fit Watch 6910 (GPS Montre Sport Etanche IP68 Montre Fitness 14 Sports, Montre Multifonctions Compatible Google Fit Apple Health Strava) Noir",Hama,"63,55 €","-51,44 %",,1,"-50,00 %",,"63,55 €","-51,44 %",,"59,00 €","-50,00 %",,1,"-50,00 %",,2,,
B00006JDJU,"Hama - 46020H - Micro monophonique, finition noire métal, jack de 3,5mm et adaptateur 3,5/6,35 mm, interrupteur marche/arrêt sur le micro, 600 Ohms, dynamique et unidirectionnel - Cordon 3.00m",Hama,"63,24 €","-29,70 %","-40,09 %",4,"-33,33 %","-42,86 %","63,24 €","-39,51 %","-30,50 %","35,36 €","-42,86 %","-23,40 %",4,"-42,86 %","-33,33 %",1,,
B08SDTJ954,"Hama Album Livre Photo bébé ""To The Moon"" à personnaliser (Photo de naissance, baptême, Cadeau d'anniversaire enfant, Idéal scrapbooking, 25 x 25 cm, 50 Pages blanches, Max. 100 Photos 10x15 cm)",Hama,"62,86 €","-58,27 %","-76,03 %",5,"-68,75 %","-83,33 %","62,86 €","-58,27 %","-76,03 %","36,15 €","-68,75 %","-83,33 %",5,"-68,75 %","-83,33 %",,,
B07Q4FLFQZ,"Hama X-Pointer Télécommande Pointeur Laser - Laser Rouge, Technologie Smart-Link, sans Fil 2.4 GHz - pour présentation Powerpoint - Noir",Hama,"62,46 €","200,00 %","-50,00 %",3,"200,00 %","-50,00 %","62,46 €","200,00 %","0,00 %","61,74 €","200,00 %","14,40 %",3,"200,00 %","0,00 %",,,
B0000AIRSL,"Hama Cadre photo Clip-Fixe (sans bordure, 50 x 60 cm, Reflex) Blanc",Hama,"62,45 €","-50,00 %",,5,"-50,00 %",,"37,47 €","-72,73 %",,"20,07 €","-72,73 %",,3,"-72,73 %",,5,"25,00 %",
B009HSQ3ES,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Turquoise",Hama,"61,69 €","124,08 %","-25,59 %",4,"100,00 %","-20,00 %","61,69 €","124,08 %","24,02 %","33,80 €","100,00 %","36,68 %",4,"100,00 %","33,33 %",,,
B079PDDSBK,"Hama Mallette (LP 50, Aspect alu, en Aluminium, pour Stocker 50 disques, verrouillable, Boîte de Rangement pour Vinyle, boîtier pour Disque) Noire",Hama,"61,60 €","-2,08 %",,1,"0,00 %",,"61,60 €","-51,04 %",,"46,24 €","-50,00 %",,1,"-50,00 %",,,,
B084J1VGPD,"Hama Album Photo ""Fine Art"" (format 30 x 30 cm, 80 pages blanches, sans spirale) Gris",Hama,"61,48 €","-36,10 %","127,79 %",4,"-33,33 %","100,00 %","77,93 €","-2,31 %","188,74 %","46,43 €","0,09 %","150,43 %",5,"0,00 %","150,00 %",1,,
B0CP863TJF,"Hama Support TV Mural Fixe Garantie 10 Ans (Support TV Mural Extra-Plat, 75kg Max, Robuste, pour écrans LCD/LED/OLED/Plasma de 81 cm à 191 cm (32 à 75""), VESA Max 400x400) Noir",Hama,"61,28 €",,,1,,,,,,,,,,,,,,
B00IZA0RSM,"Thomson Support Mural TV WAB546 (VESA jusqu'à 200x200, Fixe, pour Une Diagonale d´écran de 25 à 117 cm (de 10' à 46')) Noir",Thomson,"61,22 €","145,08 %","145,08 %",5,"150,00 %","150,00 %","61,22 €","145,08 %","145,08 %","46,45 €","172,59 %","172,59 %",5,"150,00 %","150,00 %",3,,
B00006J9WQ,"Hama Coins Adhésifs Photos (Distributeur de 200 Coins Photos, diamètre de 10 mm, PP Anti Statique) Transparent",Hama,"60,76 €","308,33 %","19,51 %",49,"308,33 %","19,51 %","59,52 €","336,36 %","20,00 %","70,56 €","336,36 %","20,00 %",48,"336,36 %","20,00 %",,,
B01LXBUDEJ,"Hama Pêle-mêle cadres photo portr., 1 10x15cm, 1 10x10cm, 1 9x10cm",Hama,"60,74 €","32,62 %","-44,74 %",5,"0,00 %","-58,33 %","60,74 €","32,62 %","-39,72 %","32,43 €","1,22 %","-55,14 %",5,"0,00 %","-54,55 %",,"-100,00 %",
B00006JB1T,"Hama Barrette porte-flash coudée à 90° (pliable pour appareils photo / vidéo avec vis de trépied, avec poignée et boucle, 34 mm x 190 mm) Noir",Hama,"59,98 €","-15,09 %","148,98 %",2,"-33,33 %","100,00 %","59,98 €","-15,09 %","148,98 %","29,18 €","-33,33 %","100,00 %",2,"-33,33 %","100,00 %",,,
B00006JCRV,"Hama Boîtier Standard Double (pour CD et disques Blu-Ray, Étui Protecteur pour CD, Paquet de 5) Noir/Transparent",Hama,"59,41 €","-58,03 %","-15,89 %",13,"-55,17 %","18,18 %","68,55 €","-48,23 %","136,14 %","48,43 €","-44,29 %","149,90 %",15,"-44,44 %","150,00 %",1,,
B009HSQ3OS,"Hama Fine Art 50 pages Noires/à spirales 10608, Rose, 36 x 32 cm",Hama,"59,13 €","-50,83 %","-7,54 %",4,"-50,00 %","0,00 %","59,13 €","-50,83 %","-7,54 %","31,49 €","-53,42 %","-5,09 %",4,"-50,00 %","0,00 %",,,
B072Q7YFFT,"Hama Album photo ""Designline"" (Album photo souvenirs mariage anniversaire, 22,5x22cm, 100 pages avec pochettes pour 200 photos 10 x 15 cm, Zone Mémo et pochette CD) Bleu Turquoise Blanc, Stripes",Hama,"58,94 €","-64,51 %","-85,34 %",6,"-68,42 %","-86,96 %","58,94 €","-64,51 %","-84,67 %","39,36 €","-68,42 %","-86,32 %",6,"-68,42 %","-86,36 %",,,"-100,00 %"
B00C1C2KJY,"Hama Support mural fixe pour TV (pour une diagonale comprise entre 117 et 229 cm (46"" et 90"")) Noir",Hama,"58,32 €",,,1,,,"58,32 €",,,"34,55 €",,,1,,,,,
