Programme=[Retail],Aperçu du distributeur.=[Approvisionnement.],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/08/2024 - 31/08/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B071YB8MFM,"Xavax Boîte de transport pour un gâteau (rectangulaire munie d'une poignée transparente, va au lave-vaisselle, boîte à gâteaux, maître d'hôtel) Anthracite/Transparent",xavax,"67,47 €","200,00 %",,"42,36 €","200,00 %",,3,"200,00 %",,1,"-50,00 %","0,00 %"
B0089CJZ4S,"Hama Support mural TV Fixe (Pour diagonale d’écran de 81 à 191cm (32"" à 75""), pour un maximum de 60 kg, VESA jusqu'à 800 x 400, 3 étoiles) Noir",Hama,"66,64 €","-18,45 %",,"49,82 €","-33,33 %",,2,"-33,33 %",,,,
B07ZJSSVG8,"Xavax Support Organiseur Pour Aspirateurs sans fil (Station Accueil au sol, avec Porte-Accessoires pour DYSON DC30 DC31 DC34 DC35 DC58 DC59 DC62 DC74, V11, XIAOMI V10, 29.5x22x128cm) Argent/Noir",xavax,"64,99 €","37,63 %","20,00 %","37,50 €","-10,61 %","-10,61 %",1,"0,00 %","0,00 %",,,
B0C5JRX9HV,"Hama Multiprise avec Interrupteur 1.4m (6 Prises typeE, Norme NF, interrupteurs général + indiv. éclairés, Protection Surtensions, Montage Mural, Sécurité Enfants, 3680W/16A) Noir",Hama,"64,98 €","0,00 %",,"50,67 €","0,00 %",,3,"0,00 %",,,,
B0CNRYZR3R,"Hama Boîte pour câbles Maxi (Boite Rangement pour Cables chargeurs et multiprises, boitier Cache câbles 40x15,5x13,5cm, Pieds en Caoutchouc) Noir",Hama,"64,98 €",,,"42,03 €",,,3,,,,,
B0015NLFFA,"Hama Chemin de câble (en PVC, Semi-Circulaire, 100 x 7 x 2,1 cm) Blanc",Hama,"64,98 €","-25,00 %","-72,82 %","41,79 €","-25,00 %","-75,00 %",3,"-25,00 %","-75,00 %",,,
B08SDYYDL2,"Hama Album mémo « Stamps » à personnaliser (Album souvenirs de famille ou de voyage, idéal cadeau et scrapbooking, 22x22,5 cm, album livre 100 Pages, Max : 200 Photos 10x15 cm) Multicolore",Hama,"64,93 €","-35,76 %","-78,77 %","41,10 €","-33,59 %","-82,86 %",6,"-33,33 %","-82,86 %",,,
B0000AIRRP,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 40 x 60 cm, Anti-Reflex) Blanc",Hama,"64,55 €","150,00 %","150,00 %","37,00 €","150,00 %","150,00 %",5,"150,00 %","150,00 %",,,"-100,00 %"
B0002W6B90,"Hama Interrupteur pour véhicules (Interrupteur de voiture, rond, 10 A, 12 V, interrupteur à bascule) Noir",Hama,"63,90 €","-28,74 %","70,81 %","26,10 €","-30,77 %","43,88 %",9,"-30,77 %","80,00 %",,,
B0000AI3IW,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 50 x 70 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Blanc",Hama,"63,72 €","11,91 %","-7,19 %","35,76 €","50,00 %","16,52 %",3,"50,00 %","0,00 %",1,,"-50,00 %"
B0BG5F6PK3,"Hama Montre Connectée Fit Watch 6910 (GPS Montre Sport Etanche IP68 Montre Fitness 14 Sports, Montre Multifonctions Compatible Google Fit Apple Health Strava) Noir",Hama,"63,27 €","-0,44 %",,"59,00 €","0,00 %",,1,"0,00 %",,,"-100,00 %",
B00T7M9IU0,"Hama Album photo à pochettes ""New York City"" (pour 200 photos au format 9 cm x 13 cm, taille de l'album de 16,5 cm x 21 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,"63,10 €","45,79 %","-27,94 %","31,25 €","25,00 %","-28,57 %",5,"25,00 %","-28,57 %",,,"-100,00 %"
B003LTLSFS,"Hama Chemin de câbles (Bande en Aluminium pour Montage Mural TV ou au Sol, Cache-câble Rectangle, 110 x 3,3 x 1,7 cm, entrée de câble jusqu'à 5 câbles, matériel de Montage Compris) Gris",Hama,"62,76 €","-33,38 %","-51,06 %","34,62 €","-40,00 %","-57,14 %",3,"-40,00 %","-57,14 %",,,
B0000AIRSL,"Hama Cadre photo Clip-Fixe (sans bordure, 50 x 60 cm, Reflex) Blanc",Hama,"62,45 €","66,67 %","0,00 %","33,45 €","66,67 %","0,00 %",5,"66,67 %","0,00 %",,"-100,00 %","-100,00 %"
B07TWSY81M,"Hama Album photo livre Scrapbooking Enfants et Adultes (pour 30 photos 15x15 cm, Dim. 18x18 cm, 30 pages blanches, Parfait pour un cadeau unique et toutes les occasions) Multicolore",Hama,"61,89 €","15,47 %","-31,10 %","35,97 €","10,00 %","-6,18 %",11,"10,00 %","-8,33 %",,,
B07B9NPHCZ,"Hama Album photo minimax ""Designline"" (album de 13 x 16,5 cm, insertion par le haut de 100 photos format 10 x 15 cm, 100 pages (1 photo/page), pas d'inscription) Feathers",Hama,"61,26 €","252,07 %","-5,02 %","25,02 €","350,00 %","50,00 %",9,"350,00 %","50,00 %",,"-100,00 %",
B006JNYP3K,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 29,7 x 42 cm (DIN A3) avec bordure de 9 mm x 17 mm, pour une photo de 18 x 24 cm, verre en polystyrène) Argent Mat",Hama,"59,94 €","-17,70 %","-64,17 %","33,64 €","-16,86 %","-64,83 %",6,"-14,29 %","-64,71 %",,,
B075RGXBTD,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Blanches, à Spirale) Noir",Hama,"58,97 €","97,89 %","-60,45 %","29,04 €","100,00 %","-60,00 %",4,"100,00 %","-60,00 %",,,
B005DJKFUS,"Hama Album Photo Singo (Album Grand Format, 30 x 30 cm, 100 Pages, pour 400 Photos au Format 10 x 15 cm) Aqua",Hama,"58,72 €","-33,95 %","-56,06 %","29,30 €","-44,36 %","-44,44 %",5,"-44,44 %","-44,44 %",,,
B00AJKQ4YC,"Hama 2 Pieds Enceintes Universels (Supports Haut-Parleur, Hauteur réglable Max. 123 cm, antidérapant, Charge Max. 5 kg/Pied, câbles cachés, Haut-parleurs Hi-FI/Stéréo/Home Cinema) Noir",Hama,"58,32 €","-66,25 %","-90,22 %","40,03 €","-66,67 %","-90,00 %",1,"-66,67 %","-90,00 %",,,"-100,00 %"
B01N4C15H5,"Hama Album Photo Fine Art (Format 30 x 30 cm, 100 Pages Blanches, sans Spirale) Bordeaux",Hama,"57,43 €","115,58 %","-75,19 %","34,14 €","100,82 %","-68,97 %",4,"100,00 %","-69,23 %",,,"-100,00 %"
B0CP863TJF,"Hama Support TV Mural Fixe Garantie 10 Ans (Support TV Mural Extra-Plat, 75kg Max, Robuste, pour écrans LCD/LED/OLED/Plasma de 81 cm à 191 cm (32 à 75""), VESA Max 400x400) Noir",Hama,"57,27 €",,,"46,91 €",,,1,,,,,
B0009N8L5O,"Trépied Appareil Photo Star 20""",Hama,"57,24 €","-62,50 %","4,11 %","44,34 €","-62,50 %","50,00 %",3,"-62,50 %","50,00 %",,,"-100,00 %"
B0000AI2XV,"Hama Cadre-galerie photo en plastique Madrid (taille de cadre de 25 cm x 55 cm, taille de la photo de 13 cm x 18 cm, 3 photos par cadre, à accrocher, élégant, simple, classique) Noir",Hama,"56,76 €","-49,36 %","-86,11 %","22,41 €","-50,00 %","-87,93 %",3,"-50,00 %","-88,00 %",,"-100,00 %","-100,00 %"
B001JQD33U,"Kit d'alimentation, 6mm²",Hama,"55,76 €",,,"30,74 €",,,2,,,,,
B0000AIRTH,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 30 x 45 cm avec bordure de 9 mm x 17 mm, pour une photo de 20 x 30 cm) Or Mat",Hama,"55,07 €","43,86 %","43,86 %","19,50 €","-25,00 %","-25,00 %",3,"-25,00 %","-25,00 %",,,"-100,00 %"
B08XZF84G7,"Hama Montre connectée Fit Watch 5910 étanche avec Protection IP68 et GPS intégré (6 Jours d'autonomie, podomètre Marche, Mesure de la fréquence Cardiaque et des dépenses de Calories) Rose",Hama,"54,99 €",,,"42,20 €",,,1,,,,,
B08XZD41CC,"Hama Montre connectée Fit Watch 5910 pour Femme étanche avec Protection IP68 et GPS intégré (6 Jours d'autonomie, podomètre Marche, Mesure de la fréquence Cardiaque et des dépenses de Calories) Noir",Hama,"54,99 €",,,"44,50 €",,,1,,,,,
B003KKWLJA,"Xavax Raccord de tuyau d' arrivée d'eau en laiton (pour tuyaux d’arrivée de lavage et de lave-vaisselle, embout de tuyau d’admission) Dorée",xavax,"54,08 €","-61,84 %","238,21 %","53,82 €","-35,00 %","550,00 %",13,"-35,00 %","550,00 %",1,,
B072Q7YFFT,"Hama Album photo ""Designline"" (Album photo souvenirs mariage anniversaire, 22,5x22cm, 100 pages avec pochettes pour 200 photos 10 x 15 cm, Zone Mémo et pochette CD) Bleu Turquoise Blanc, Stripes",Hama,"53,33 €","541,76 %","-91,97 %","32,80 €","400,00 %","-93,42 %",5,"400,00 %","-93,42 %",,,"-100,00 %"
B00UIET4NC,"THOMSON Support Mural TV WAB075 (VESA jusqu'à 600x400, Fixe, pour Une Diagonale d´écran comprise Entre 94 et 191 cm (de 37"" à 75"")) Noir",Thomson,"53,01 €","-35,20 %","-87,99 %","26,98 €","-33,33 %","-89,95 %",2,"-33,33 %","-90,00 %",,,
B09RCN2PVC,"Hama Album photo ""Skies II"" (Album Elégant et Intemporel, Idéal mariage, anniversaire, baptême, 22,5 x 22 cm, 100 pages avec pochettes pour 200 photos 10x15 cm, Zone Mémo et pochette carte SD) Beige",Hama,"52,44 €","139,56 %","100,00 %","42,60 €","200,00 %","100,00 %",6,"200,00 %","100,00 %",,,
B00G3BMWQA,"Xavax Minuteur à œuf (avec fonction minuterie, sablier, en acier inoxydable) Argent",xavax,"52,43 €","-70,80 %","56,74 %","31,01 €","-69,57 %","133,33 %",7,"-69,57 %","133,33 %",1,,
B0015KB1F2,"Xavax Raccord Y pour tuyau d' écoulement (pour tuyaux de drainage, distributeur en Y) Gris",xavax,"52,22 €","-22,22 %","39,25 %","30,24 €","-22,22 %","133,33 %",14,"-22,22 %","133,33 %",,"-100,00 %",
B00UYZ1O6K,"Hama Support Mural TV Spécial Mur mensardé (pour Diagonale d'écran de 48 cm à 117 cm (19"" - 46""), pour Un Maximum de 20 kg, VESA jusqu'à 200 x 200) Noir",Hama,"52,15 €","-61,30 %",,"38,45 €","-66,67 %",,1,"-66,67 %",,,,
B0036NQG7O,"hama Réveil radiopiloté à projecteur intégré ""RCR 110"" (sans fil, avec thermomètre, calendrier, radio-réveil à projection, réglage automatique de l'heure, projecteur pivotant à 180 degrés) Blanc/Gris",Hama,"52,07 €","2,56 %","-76,22 %","18,00 €","0,00 %","-85,71 %",1,"0,00 %","-85,71 %",,,"-100,00 %"
B000VRANHW,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Noir 00090145",Hama,"51,73 €","113,58 %","-87,96 %","19,71 €","85,59 %","-89,69 %",4,"100,00 %","-88,89 %",,"-100,00 %",
B00IYX10YA,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 29,7 x 42 cm (DIN A3) avec bordure de 9 mm x 17 mm, pour une photo de 18 x 24 cm, verre en polystyrène) Bleu",Hama,"51,22 €",,"-48,73 %","20,40 €",,"-69,25 %",4,,"-60,00 %",,,
B09TRG96K2,"Hama Caméra Surveillance WiFi (Camera de Surveillance Interieur, Caméra Connectée, Micro, App. Mobile, Détection Mouvements 355°, Vision Nuit, Enregistre sur Carte SD, Alexa, Google Assistant) Noir",Hama,"50,88 €",,,"46,40 €",,,1,,,,,
B0026MT4CK,"Xavax Tuyau d'Arrivée d'Eau Froide 2.5m (Tuyau Universel pour Lave Vaisselle, Lave-Linge, Connexion 3/4""(1,91 cm) Droit/Coudé Angle 90°) Gris",xavax,"50,44 €","-61,85 %","-97,67 %","22,29 €","-59,83 %","-98,11 %",4,"-60,00 %","-98,07 %",,"-100,00 %","-100,00 %"
B000VRANHM,"Hama Album, Bleu, 28 x 24 cm",Hama,"50,26 €",,"79,12 %","28,15 €",,"149,34 %",5,,"150,00 %",,,
B01AT3Z228,"Xavax Couvercle universel (anneau en silicone pour casseroles/poêles de diamètre 24, 26 ou 28 cm, trou de vapeur, design à bords gradués, verre, va lave-vaisselle, peu encombrant) Noir/Transparent",xavax,"49,98 €","-57,14 %","-73,77 %","26,37 €","-57,14 %","-72,03 %",3,"-57,14 %","-72,73 %",,,
B002YGS7L2,"Hama Tube pour câbles (faisceau de câbles, forme en spirale, longueur 2 mètres, diamètre 25 mm) Noir",Hama,"49,96 €",,,"34,36 €",,,4,,,,,
B00006JDW1,"Best Price Square Bellows Blower, Dust EX 55MM 5610 by HAMA",UNKNOWN,"49,92 €","8,17 %","-87,23 %","33,36 €","20,00 %","-87,23 %",6,"20,00 %","-87,23 %",,,"-100,00 %"
B01MS2OU9J,"Hama Chambre à air de vélo (Taille de 26"", avec Valve Automatique, Schrader) Noir",Hama,"49,90 €","-78,72 %","-90,20 %","35,60 €","-78,68 %","-90,20 %",10,"-78,72 %","-90,20 %",,"-100,00 %",
B0BPD65GR9,"Hama Tapis de Souris (Tapis Souris Mousepad 22.3 x 18.3 cm, Ultra Mince, Idéal Bureau ou Jeux Vidéo, Dessous antidérapant, Résistant) Noir",Hama,"49,80 €","-13,04 %","-48,72 %","55,00 €","-13,04 %","-48,72 %",20,"-13,04 %","-48,72 %",,,
B0000AHIED,"Hama Cadre Photo Clip-Fixe (sans Bordure, 20 x 20 cm, Reflex) Blanc",Hama,"49,47 €","-33,02 %","35,46 %","12,96 €","-53,85 %","-45,45 %",6,"-53,85 %","-45,45 %",,"-100,00 %","-100,00 %"
B0009N8N9I,"Hama Lot de 4 marqueurs pour CD/DVD/Blu-ray, Noir, Rouge, Bleu et Vert",Hama,"49,47 €","-15,00 %","240,00 %","37,91 €","-15,00 %","262,78 %",17,"-15,00 %","240,00 %",,"-100,00 %",
B00X5K84ZK,"Hama Album photo à pochettes ""New York City"" (pour 400 photos au format 10 cm x 15cm, taille de l'album de 25 cm x 34 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,"49,14 €","-20,49 %","-88,95 %","25,68 €","-50,00 %","-91,56 %",2,"-50,00 %","-91,67 %",,,
B017JY5APO,"Hama Fine Art à Spirales 50 Pages Noires 2109, Craie, 36 x 32 cm",Hama,"48,34 €","-41,65 %","8,90 %","25,35 €","-40,00 %","3,13 %",3,"-40,00 %","0,00 %",,"-100,00 %","-100,00 %"
B0009V6OBO,"Hama Pochettes de Protection (en Papier pour CD/DVD/Blu-Ray, Lot de 100) Blanc/Transparent",Hama,"47,81 €","-23,38 %",,"27,86 €","-30,00 %",,7,"-30,00 %",,,,
B007WAYQRY,"Hama Tapis de Souris (1 pièce, Taille de 22,3 cm x 18,3 cm x 0,6 cm, en EVA/Jersey) Couleur aléatoire Parmi Bleu/Rouge",Hama,"47,61 €","130,00 %",,"34,73 €","130,00 %",,23,"130,00 %",,,,
B0BL1VM36X,"Hama Support Telephone Voiture Induction 10W FC10 Motion (QI-Charge, Chargeur Induction Voiture sans Fil, Ultra Rapide) Argenté/Noir",Hama,"47,49 €",,,"38,22 €",,,1,,,,,
B00005UPC4,"Hama Rack (pour CD, pour 20 boîtiers CD) Gris",Hama,"47,34 €",,"-32,17 %","26,04 €",,"-25,00 %",3,,"-25,00 %",,,
B0000AIS8M,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 21 x 29,7 cm (DIN 4) avec bordure de 9 mm x 17 mm, pour une photo de 15 x 20 cm) Or Mat",Hama,"47,05 €","312,00 %","-37,14 %","17,04 €","300,00 %","-73,11 %",4,"300,00 %","-73,33 %",,,
B07NH3LJ1S,"Hama Support pour télécommande ""Agent"" (porte-télécommande, rotatif, 5 compartiments pour télécommandes, téléphones, lunettes, stylos, organisateur pour bureau, rangement) Noir",Hama,"47,03 €","-48,41 %","-69,47 %","24,78 €","-50,00 %","-73,01 %",3,"-50,00 %","-70,00 %",,,
B07GXVKYXF,"Hama Support pour ordinateur portable ""Aluminium"" (support pour ordinateur portable jusqu'à 39,4 cm, hauteur 7 cm, antidérapant, pliable, ventilation optimale, pour ordinateur) Argent",Hama,"46,94 €",,"94,93 %","37,22 €",,"100,00 %",2,,"100,00 %",,,
B009TLAOA2,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Turquoise",Hama,"46,86 €","28,98 %","93,48 %","22,52 €","33,33 %","100,00 %",4,"33,33 %","100,00 %",,,
B001UBEUZE,"Coque de Protection Crystal Clear pr Samsung Galaxy S20, transpar.",Hama,"46,56 €","220,00 %","865,98 %","33,12 €","220,00 %","1 500,00 %",16,"220,00 %","1 500,00 %",,,
B001JQF4ZU,"Hama Kit d'alimentation, 25mm²",Hama,"45,78 €",,,"32,01 €",,,1,,,,,
B07QNSQBCR,"Rapoo Souris laser sans fil Multi-Mode ""MT750s"" (bluetooth, souris d'ordinateur, design, avec boutons et molette de défilement) Noir",Rapoo,"45,42 €","-60,31 %","32,00 %","28,59 €","-66,67 %","-19,85 %",1,"-66,67 %","0,00 %",,,
B07CGTVBVH,"Hama Cadre Photo pour Portrait ´Scala´, Taupe, 23 x 23 cm",Hama,"44,96 €","-55,56 %","219,32 %","24,68 €","-55,56 %","300,00 %",4,"-55,56 %","300,00 %",,"-100,00 %",
B0043W42ZU,"Xavax Mousseur à lait ""Milchicopter"" (Batteur à lait en acier, moteur très puissant à 14 000 tours/minute, spirale spéciale, nettoyage facile, mousseur à lait, balai Matcha) Noir",xavax,"44,94 €",,"-99,76 %","20,40 €",,"-99,86 %",6,,"-99,84 %",,"-100,00 %","-100,00 %"
B000EOVQIW,"Hama Pochette (pour 160 CD/DVD/Blu-ray, classeur de rangement, gain de place pour le bureau, le salon et la maison, étuis de transport) Noir",Hama,"44,84 €","-33,47 %","-60,00 %","31,38 €","-33,33 %","-60,00 %",2,"-33,33 %","-60,00 %",,,
B096YFPTBR,"Hama Kit de Nettoyage d'Appareil Photo 4 en 1 ""Optic Dry (Kit de Nettoyage à Sec avec Stylo Lenspen + Chiffon Microfibre + Poire, pour Objectif Photo, Filtre, APN, Caméra Reflex, Jumelle, écran)",Hama,"44,46 €","110,51 %","-20,58 %","37,82 €","100,00 %","-33,33 %",2,"100,00 %","-33,33 %",,,
B0000AISCG,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 21 x 29,7 cm (DIN 4) avec bordure de 9 mm x 17 mm, pour une photo de 15 x 20 cm) Blanc",Hama,"44,32 €","-35,98 %","-13,05 %","32,56 €","-38,46 %","33,33 %",8,"-38,46 %","33,33 %",,,
B000LY4ACO,"Hama Répartiteur de puissance 1/5 ""Techline"" (Powersplitter, 1 entrée, 5 sorties) Bleu/Or/Transparent",Hama,"44,07 €",,"35,77 %","24,24 €",,"0,00 %",3,,"0,00 %",,,
B0000AISDG,"Hama Passe-partout (premium, dimensions : Extérieur : 40 cm x 50 cm / Intérieur : 28 cm x 35 cm) Blanc Arctique",Hama,"44,07 €",,,"11,91 €",,,3,,,,,
B0015KB19I,"Xavax Filtre à charbon actif pour hottes aspirantes (2 filtres à charbon actif à extraction universelle, découpage sur mesure, 47 x 57 cm) Noir",xavax,"43,71 €","215,82 %","-40,00 %","21,65 €","191,78 %","-39,64 %",3,"200,00 %","-40,00 %",,,
B06XB72BS3,"Hama Album traditionnel ""Lazise"" (taille de l'album de 22,5 x 22 cm, pour 200 photos au format 10 cm x 15 cm, 100 pages, avec pochette CD, élégant) Blanc/Doré",Hama,"43,70 €","47,78 %","135,07 %","27,90 €","71,38 %","160,75 %",5,"66,67 %","150,00 %",,,
B079175GWR,"Hama Souris Ergonomique sans Fil (Souris Verticale sans câble pour droitiers, Souris sans Fil sans Fil avec capteur Optique 1000/1400/1800 dpi) Noire, Prise USB Type-A, Pile AA Mignon",Hama,"43,48 €","-48,02 %","0,05 %","35,66 €","-50,00 %","0,00 %",2,"-50,00 %","0,00 %",,,
B00DY5BLYW,"Hama Cadre portrait (taille de cadre 21x29,7 cm, taille de photos 21x29,7 cm, acrylique, format vertical, en plastique, 1 photo par cadre, élégant, simple, classique) Gris",Hama,"42,95 €","78,22 %","124,16 %","16,88 €","33,33 %","100,00 %",4,"33,33 %","100,00 %",,"-100,00 %",
B01JOFQ2F8,"Xavax Shaker à cocktails (en Verre, Mélangeur à Cocktail, Accessoire en Acier Inoxydable, Recettes de Cocktails, 400 ml, Anneau en Silicone, Couvercle Tasse 4 cl, Filtre de Dosage) Noir/Transparent",xavax,"42,83 €","-38,22 %","-79,07 %","24,03 €","-25,00 %","-79,45 %",3,"-25,00 %","-80,00 %",1,,"-66,67 %"
B01I6H59KE,"Hama Sonic LS-206 Enceintes pour Ordinateur - Système Stéréo 2.0, Haut-Parleurs Alimentés en USB, Connexion Jack 3.5mm - Noir/Argent",Hama,"42,48 €","200,00 %","37,39 %","33,12 €","200,00 %","50,00 %",3,"200,00 %","50,00 %",,,
B0017UGOX4,"Hama Passe-Partout (Premium, Dimensions : Extérieur : 30 cm x 40 cm/Intérieur : 20 cm x 27 cm) Blanc Arctique",Hama,"42,44 €","-1,94 %","-77,76 %","14,15 €","25,00 %","-82,76 %",5,"25,00 %","-82,76 %",,"-100,00 %","-100,00 %"
B071WFLJ94,"Hama Album photo minimax ""Designline"" (album de 22,5 x 22 cm, insertion latéral de 200 photos format 10 x 15 cm, emplacement CD, 100 pages (2 photos/page), inscription possible) Triangle",Hama,"42,21 €","-25,00 %","-93,06 %","19,50 €","-25,00 %","-95,65 %",3,"-25,00 %","-95,65 %",,,
B00005QFAY,"Hama Étuis à négatifs, Papier Cristal, 7 Bandes de 6 négatifs, 24x36cm, 100 pièces",Hama,"41,82 €","-32,20 %","-52,63 %","31,42 €","-33,33 %","-50,00 %",2,"-33,33 %","-50,00 %",,,
B00006J4DM,"Hama Adaptateur d'antenne (DIN mâle - ISO Femelle) Argent",Hama,"41,35 €","106,75 %","-81,24 %","17,05 €","175,00 %","-93,12 %",11,"175,00 %","-89,52 %",,"-100,00 %","-100,00 %"
B0015LCK5G,"Système de Rangement Universel pour Voiture, Grand modèle, Noir",Hama,"41,01 €","109,56 %","95,47 %","19,00 €","100,00 %","0,00 %",2,"100,00 %","0,00 %",,,
B09RC45SFJ,"Hama Album photo Livre ""Relax"" avec Mémo (Album souvenirs vacances, anniversaire, 22x22.5 cm, 100 pages avec pochettes pour 200 photos 10x15 cm, Zone Mémo et pochette carte SD) Multicolore/Breathe",Hama,"39,96 €",,"50,00 %","26,94 €",,"57,18 %",3,,"50,00 %",,,
B08YS25RDP,"Hama Répartiteur Satellite (2 Voies Fiche F, Totalement blindé, Distributeur Sat, Protection Totale, Garantie 10 Ans) Argent",Hama,"39,96 €","50,00 %",,"35,52 €","50,00 %",,6,"50,00 %",,,,
B081S4YTDT,"Tige pour Selfie Funstand 57"", avec déclench. à dist. Bluetooth, Noir",Hama,"39,84 €","92,00 %",,"34,40 €","100,00 %",,2,"100,00 %",,,,
B005SS65GW,"Hama Chiffon 3 en 1 (pour ordinateur portable avec écran de 40 cm (15,6""), tapis de souris, en microfibre, film de protection, chiffon de nettoyage) Anthracite",Hama,"39,84 €","498,20 %","-50,68 %","18,20 €","300,00 %","-70,26 %",4,"300,00 %","-60,00 %",,,
B01JUB4KNC,"Trépied Appareil Photo Star 64""",Hama,"39,76 €",,,"32,42 €",,,1,,,,,
B0000AHIKN,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 10,5 x 15 cm, Reflex) Blanc",Hama,"39,38 €",,"2,45 %","19,14 €",,"-28,40 %",22,,"-29,03 %",,,"-100,00 %"
B01CQ54W6E,"Hama Casque Essential HS 200"" avec Microphone (Ultra-léger, Oreillettes rembourrées, Casque stéréo, chaîne stéréo, réglage du Volume sur Le câble, Longueur de câble de 2 m, Prise Jack 3,5 mm) Noir",Hama,"39,32 €","293,59 %",,"22,88 €","300,00 %",,4,"300,00 %",,,,
B079FCBKHH,"Sac pour accessoires d’appareil photo ""Fancy"", L (22,5 x 7 x 16 cm)",Hama,"38,78 €","117,13 %",,"21,34 €","100,00 %",,2,"100,00 %",,,,
B083B7V3TR,"Hama Cadre photo en plastique ""Sierra"" (cadre de 30 cm x 40 cm, bordures de 25 mm x 19 mm, pour les photo de taille 20 cm x 28 cm, verre reflex, polystyrene (PS), avec crochet) Gris",Hama,"38,73 €","50,00 %",,"21,48 €","50,00 %",,3,"50,00 %",,,,
B06XB6RY6Q,"Hama Album photo ""Joana"" (pour 100 photos au format 10 x 15 cm, album traditionnel enfant de 25 x 25 cm, 50 pages blanches, château, licorne, élégant) Rose/Blanc",Hama,"38,64 €","-65,91 %","-47,92 %","22,76 €","-69,23 %","-33,33 %",4,"-69,23 %","-33,33 %",,,"-100,00 %"
B01NCK7ZL3,"Hama Album Photo Fine Art (Format 30 x 30 cm, 100 Pages Noires, sans Spirale) Craie",Hama,"38,30 €","18,80 %","-61,55 %","20,65 €","4,50 %","-61,39 %",2,"0,00 %","-60,00 %",,,"-100,00 %"
B08GSCS399,"Hama Destructeur de Documents Basic S8CD (Broyeur Documents 8 Feuilles 80g, Destructeur CD/CB, Niveaux de sécurité P2 T1, Découpe en Bandes 6mm, 70 DB, M/A Auto, Corbeil 11L) Noir",Hama,"38,03 €","-54,35 %","-2,69 %","26,10 €","-51,85 %","-7,12 %",1,"-50,00 %","0,00 %",,,"-100,00 %"
B0000AI2Y8,"Hama Cadre-galerie photo en plastique ""Madrid"" (taille de cadre de 25 cm x 55 cm, taille de la photo de 13 cm x 18 cm, 3 photos par cadre, à accrocher, élégant, simple, classique) Argent",Hama,"37,47 €","200,00 %","0,00 %","24,39 €","200,00 %","0,00 %",3,"200,00 %","0,00 %",,,
B0949HMZB1,"Hama Chiffon Antistatique Antipoussière (Chiffon de Nettoyage pour Lunettes ou Appareil Photo, Objectif, Filtre, écrans PC Smartphone ou Tablette, négatifs, Diapositives, Jumelles, 23 x 25 cm) Orange",Hama,"37,44 €","20,00 %","-33,33 %","25,62 €","20,00 %","-33,33 %",6,"20,00 %","-33,33 %",,,
B00LFHUWLY,"Hama Antenne de Toit pour Voiture, AM/FM et Dab/Dab+ (pour Dab/Dab+, AM/FM, antenne de Toit Flexible, Bande III, Bande L, fiche SMB (f), amplifiée électroniquement, Active, 12 V, pour Voiture) Noir",Hama,"37,41 €",,,"28,01 €",,,1,,,,,
B078T7GHFK,"Hama Souris Optique Filaire MC-100-3 Boutons - Ergonomique, Précise, USB Plug & Play - Compatible Windows, Mac, Linux - Idéale pour Bureautique, Droitiers et Gauchers - Noire",Hama,"37,40 €","-70,59 %",,"25,10 €","-70,59 %",,10,"-70,59 %",,1,,
B0026MT4AC,"Xavax Rallonge flexible d'arrivée d'eau renforcée (pour tuyau d’entrée lave-linge et lave-vaisselle, tuyau d’arrivée de réservoir anti-flambement, 1 m, 1 pièce) Argent",xavax,"36,74 €","-72,86 %","-47,61 %","22,70 €","-75,00 %","-50,00 %",2,"-75,00 %","-50,00 %",,"-100,00 %","-100,00 %"
