Programme=[Retail],Aperçu du distributeur.=[Approvisionnement.],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/10/2024 - 31/10/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B01J54Z1RS,"Xavax Cuillère doseuse à café en acier inoxydable (pour environ 6 g de poudre de café, cuillère à mesurer en acier inoxydable, longueur de 16,8 cm, lavable au lave-vaisselle) Argent",xavax,"61,82 €","-15,38 %",,"32,45 €","-15,38 %",,11,"-15,38 %",,,,
B0026MT4AW,"Xavax Tuyau d'arrivée d'eau froide (pour lave-linge, lave-vaisselle, toutes les marques courantes Miele, Bosch, Beko, Siemens, Bauknecht, AEG, Gorenje, 3,5 mètres, 1 pièces) Gris/Blanc",xavax,"61,55 €","-67,01 %","-88,55 %","27,20 €","-75,00 %","-89,74 %",4,"-75,00 %","-89,74 %",2,,"-33,33 %"
B005VNYT12,"Xavax Minuteur de cuisine Countdown (avec Minuterie et Fonction Chronomètre, Fixation via Un Aimant, Une Pince, Un Support ou Un Support, à Piles, numérique) Blanc/Gris",xavax,"61,10 €","464,70 %","144,30 %","45,71 €","600,00 %","250,00 %",7,"600,00 %","250,00 %",,,
B0BHWL9GGB,"Hama Multiprise Euro 3 Prises (Distribution Alimentation Slim, Extra Plat, 3 Prises 'Euro' Femelles, 16A, 230V, Max 1700W, câble 2.5m) Blanc",Hama,"60,37 €","262,80 %","-78,66 %","34,14 €","200,00 %","-82,35 %",6,"200,00 %","-82,35 %",,"-100,00 %",
B000TCQPWG,"Hama Boîtier Slim (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 20) Noir/Transparent",Hama,"60,31 €","-50,65 %","-36,98 %","40,32 €","-50,00 %","-40,00 %",6,"-50,00 %","-40,00 %",,,
B000S8FNTM,"Hama E 80 Enceintes pour Ordinateur - Système Stéréo 2.0, Haut-Parleurs Alimentés en USB, Connexion Jack 3.5mm, Sortie Casque - Noir",Hama,"59,86 €","-40,24 %","-88,67 %","36,32 €","-42,86 %","-88,57 %",4,"-42,86 %","-88,57 %",,,"-100,00 %"
B000BGFJI6,"Hama Carte mémoire Photo (SD pour Photo/Classe 4, 2 GB - 10 MB/s) Bleu",Hama,"59,51 €","-80,20 %","-77,43 %","48,40 €","-69,44 %","-65,63 %",11,"-69,44 %","-65,63 %",,,"-100,00 %"
B001JTTAPW,"Hama Boîtier double (pour DVD, convient également aux CD et disques Blu-ray, avec film pour l'insertion de la jaquette, lot de 5) Transparent",Hama,"59,51 €","-26,67 %","-75,00 %","38,61 €","-26,67 %","-75,00 %",11,"-26,67 %","-75,00 %",,"-100,00 %",
B0C8SXXW86,"Rapoo Clavier Souris sans Fil Multi-Mode Rechargeable Blade 9700M (Pack Kit Clavier et Souris, Clavier Rechargeable 99 Touches AZERTY, Souris 5 Boutons autonomie 12 Mois, Idéal PC Laptop) Anthracite",Rapoo,"58,32 €","-85,71 %",,"48,75 €","-85,71 %",,1,"-85,71 %",,,,
B0000AHIJ5,"Cadre photo sans bordure Clip-Fix, anti-reflet, 10,5 x 15 cm",Hama,"58,10 €","-36,36 %","6,06 %","41,30 €","-36,36 %","6,06 %",35,"-36,36 %","6,06 %",3,,
B07BB2FQR1,"Hama Album photo traditionnel ""Rustico"" (grand format, album de 30 x 30 cm, 100 pages blanches, 400 photos au format 10x15, idéal pour le scrapbooking, photos à coller) Love Key",Hama,"57,84 €","60,09 %","-68,51 %","28,48 €","33,33 %","-71,43 %",4,"33,33 %","-71,43 %",,,
B0009N8L5O,"Trépied Appareil Photo Star 20""",Hama,"57,24 €","200,00 %","37,40 %","44,34 €","200,00 %","49,85 %",3,"200,00 %","50,00 %",,,
B0000AISDG,"Hama Passe-partout (premium, dimensions : Extérieur : 40 cm x 50 cm / Intérieur : 28 cm x 35 cm) Blanc Arctique",Hama,"56,60 €","92,65 %","-17,54 %","15,88 €","100,00 %","-63,63 %",4,"100,00 %","-63,64 %",1,"-50,00 %",
B002KCJ1KG,"Thomson Coussinets en mousse de rechange ""EARA120"" (6 pièces, universel, taille unique (Diamètre de 45 mm)) Noir",Thomson,"56,06 €","-47,80 %","-56,94 %","23,12 €","-61,90 %","-65,22 %",8,"-61,90 %","-65,22 %",,"-100,00 %",
B00194JFW0,"Cadre pour portrait ""Laval"", 3x 13x18 cm",Hama,"55,99 €",,"148,96 %","27,66 €",,"100,00 %",2,,"100,00 %",,,
B0000AIS0T,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 30 x 40 cm avec bordure de 9 mm x 17 mm, pour une photo de 20 x 28 cm) Noir",Hama,"55,98 €","135,90 %","253,86 %","33,78 €","100,00 %","200,00 %",6,"100,00 %","200,00 %",,,
B002IKBZWM,"Xavax Thermomètre analogique pour réfrigérateur, freezer ou congélateur (à suspendre au réfrigérateur, congélateur, cave à vin, minibar, minimum -40 degrés, maximum 30 degrés, format stylo) Blanc, -40°C/+30°C",xavax,"55,57 €","-84,54 %","-77,09 %","35,09 €","-80,70 %","-71,05 %",11,"-80,70 %","-71,05 %",4,,
B0015K9MTY,"Xavax Filtre à fibres longues pour hottes aspirantes (2 filtres universels pour extraction par extraction, sur mesure, 57 x 47 cm) Blanc",xavax,"55,23 €","-53,51 %","-88,51 %","17,40 €","-50,00 %","-91,75 %",6,"-50,00 %","-90,16 %",,,
B003LTPG4C,"Hama Chemin de câbles (bande en aluminium pour montage mural TV ou au sol, cache-câble rectangle, 110 x 3,3 x 1,7 cm, entrée de câble jusqu'à 5 câbles, matériel de montage compris) Blanc",Hama,"54,96 €","50,00 %","200,00 %","31,20 €","50,00 %","200,00 %",3,"50,00 %","200,00 %",,,
B005DJKIKK,"Hama Album Photo ""Singo"" (album grand format, 30 x 30 cm, 100 pages, pour 400 photos au format 10 x 15 cm) Orange",Hama,"54,96 €","-14,29 %","259,45 %","37,08 €","-14,29 %","500,00 %",6,"-14,29 %","500,00 %",,,
B000VRFBM4,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Noir",Hama,"54,81 €","71,39 %","-83,15 %","24,12 €","50,00 %","-85,71 %",3,"50,00 %","-85,71 %",,,
B09N9TH54H,"Xavax Égouttoir Porte Bouteilles (Support d'égouttage jusqu'à 6 Bouteilles, Pots, biberons Verres Tasses ou Mugs, Egouttoir Compact et Design, idéal sodastream, air-up, Avent, Philips) Noir",Xavax,"54,32 €","-1,09 %",,"25,65 €","0,00 %",,3,"0,00 %",,,,
B07ZJSSVG8,"Xavax Support Organiseur Pour Aspirateurs sans fil (Station Accueil au sol, avec Porte-Accessoires pour DYSON DC30 DC31 DC34 DC35 DC58 DC59 DC62 DC74, V11, XIAOMI V10, 29.5x22x128cm) Argent/Noir",xavax,"54,16 €","0,00 %","-66,22 %","37,50 €","0,00 %","-70,20 %",1,"0,00 %","-66,67 %",,,
B0BFBZDPBW,"uRage Enceinte PC Gamer LED RVB/RGB Blast-R 200"" (Haut Parleur Ordinateur PC, 5W, Système Dynamique d’Enceinte Gaming Lumineux, Alimentation USB, Jack 3.52mm)",uRage,"53,77 €",,,"39,02 €",,,2,,,,,
B0CP863TJF,"Hama Support TV Mural Fixe Garantie 10 Ans (Support TV Mural Extra-Plat, 75kg Max, Robuste, pour écrans LCD/LED/OLED/Plasma de 81 cm à 191 cm (32 à 75""), VESA Max 400x400) Noir",Hama,"52,83 €","-54,07 %",,"46,91 €","-50,00 %",,1,"-50,00 %",,,,
B0C5JQK5QL,"Hama Pages Intérieures Album Photo Scrapbooking (Recharge de Pages Photo Cartonnées avec Papier Cristal de Protection, 250g/m2, 23.3 x 31 cm, Perforées, 25 feuilles) Noir",Hama,"52,43 €","600,00 %",,"33,53 €","600,00 %",,7,"600,00 %",,,,
B002ADGINS,"Hama Étui Hard Drive Case (pour Disque Dur, 2,5"", néoprène, Étui de Protection pour Disque Dur Externe 6,4"", Accessoire, néoprène) Noir",Hama,"52,38 €","200,00 %","-70,00 %","38,97 €","200,00 %","-70,00 %",9,"200,00 %","-70,00 %",,,
B078T54CLX,"Hama Souris Optique à 3 Boutons MC-200, Filaire, Noire",Hama,"51,34 €","-55,84 %","-91,46 %","28,00 €","-63,64 %","-91,11 %",8,"-63,64 %","-91,11 %",,,"-100,00 %"
B08SFPD9F2,"Hama Station météo sans fil interieur exterieur Meteotime (centre de prévision météorologique, Horloge radio pilotée DCF, Sonde sans fil, Thermomètre, Hygromètre, Alarme, Reveil, rétro éclairage) noir",Hama,"50,42 €","-13,55 %","-15,13 %","47,25 €","0,00 %","-9,57 %",1,"0,00 %","0,00 %",,"-100,00 %",
B07NH3MBZC,"Ampoule LED, E14, 330lm remp. 30W, amp. réfl. R50, bl. chd., 2 p.",Hama,"50,29 €",,,"47,96 €",,,4,,,,,
B0000AHIF7,"Hama Cadre portrait (taille de cadre 10x15 cm, taille de photos 10x15 cm, acrylique, format vertical, en plastique, 1 photo par cadre, élégant, simple, classique) Gris",Hama,"50,11 €","-63,29 %","-76,96 %","14,67 €","-47,06 %","-79,07 %",9,"-47,06 %","-79,07 %",,,
B0CKJ46BFN,"Xavax Porte-capsules de café pour Tassimo (Distributeur de capsules à café, Support Rangement pour 26 capsules, Présentoir à Capsules Tassimo) Noir mat",Xavax,"49,98 €","200,00 %",,"34,32 €","200,00 %",,3,"200,00 %",,,,
B08SFFNZ4D,"Rapoo Clavier et Souris sans Fil X 1800s"" (Pack Kit Clavier Souris sans Fil 2.4GHz, Dongle Nano USB, Autonomie 12mois, Souris Optique 1000DPI, Clavier AZERTY FR, Pavé Numérique, pour PC, Laptop) Noir",Rapoo,"49,98 €","0,00 %",,"41,61 €","0,00 %",,3,"0,00 %",,,"-100,00 %",
B0BL1H5S5W,"Hama Ecouteurs sans Fil Tour du Cou Freedom Run (Casque Bluetooth Intra-Auriculaires Tour d'oreille avec Micro, 6h d'autonomie, Idéal Sport, Course, Vélo, Gym, Contrôle Vocal) Noir",Hama,"49,96 €","300,00 %",,"59,20 €","300,00 %",,4,"300,00 %",,,,
B0BL1R1718,"Hama Ring Light LED avec Trépied 12"" 215cm 'Spotlight Steady 120 II' (Selfie Anneau Lumineux, Lampe annulaire Réglable pour TIKtok/Youtube/Live Stream/Maquillage) Noir",Hama,"49,92 €","-54,55 %",,"52,67 €","-50,00 %",,1,"-50,00 %",,1,,
B01KFLHB1E,"Hama Album photo vierge ""Bernd"" (album photo traditionnel format 22,5 cm x 22 cm, 100 pages, pour 200 photos 10 cm x 15 cm) Marron/Blanc/Noir",Hama,"49,60 €","-14,98 %",,"22,32 €","-20,00 %",,4,"-20,00 %",,,,
B0036NQG7O,"hama Réveil radiopiloté à projecteur intégré ""RCR 110"" (sans fil, avec thermomètre, calendrier, radio-réveil à projection, réglage automatique de l'heure, projecteur pivotant à 180 degrés) Blanc/Gris",Hama,"49,22 €",,"-73,23 %","18,00 €",,"-83,33 %",1,,"-83,33 %",,,"-100,00 %"
B08XZCYYF3,"Hama Montre connectée Fit Watch 4900 étanche avec Protection IP68 pour la résistance à l'eau (6 Jours d'autonomie, podomètre, Tracker de fréquence Cardiaque et Mesure des dépenses de Calories) Bleu",Hama,"48,83 €",,,"33,10 €",,,1,,,,,
B006JZ8Q74,"Xavax Rallonge flexible d'arrivée d'eau renforcée (entrée à 90°, pour tuyau d’entrée lave-linge et lave-vaisselle, tuyau d’arrivée de réservoir anti-flambement, 2 m, 1 pièce) Argent",xavax,"48,51 €","80,54 %","-55,77 %","37,68 €","100,00 %","-50,00 %",2,"100,00 %","-50,00 %",,,
B0BL1TNR1M,"Hama Câble iPhone USB-A Lightning (Câble de charge/transfert de données/Data, USB-A 2.0 mâle vers Lightning, 1m, Certifié MFI, 480 MBit/s, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Blanc",Hama,"48,48 €","300,00 %","288,15 %","36,32 €","300,00 %","300,00 %",4,"300,00 %","300,00 %",,,
B084J1VGPD,"Hama Album Photo ""Fine Art"" (format 30 x 30 cm, 80 pages blanches, sans spirale) Gris",Hama,"48,28 €","-29,99 %","300,00 %","37,08 €","-20,00 %","300,00 %",4,"-20,00 %","300,00 %",,,
B0BRL62B16,"Hama Multiprise Etanche 2 Prises 16A avec Interrupteur (Multiprise Extérieur Rallonge 2m, Bloc 2 Prises étanches IP44 avec Couvercle, Type F Schuko, 3680W, Idéal Jardin Garage Atelier Chantier) Noir",Hama,"47,46 €","-70,00 %","-23,28 %","33,90 €","-70,00 %","-25,00 %",3,"-70,00 %","-25,00 %",1,,"0,00 %"
B07VSG2YNZ,"Black Rock Coque 'Air Robust' (pour Apple iPhone 11, protection parfaite, design mince, en polycarbonate, polyurethane termoplastique (PUT)) Noir","Black Rock","46,71 €",,,"53,91 €",,,3,,,,,
B000VRANHM,"Hama Album, Bleu, 28 x 24 cm",Hama,"46,28 €","-23,86 %","92,59 %","28,15 €","-16,67 %","148,67 %",5,"-16,67 %","150,00 %",,,
B0000AISOV,"Hama Cadre photo Clip-Fixe (sans bordure, 30 x 30 cm, Reflex) Blanc",Hama,"45,50 €","52,28 %","127,96 %","12,44 €","100,00 %","0,00 %",4,"100,00 %","0,00 %",1,,
B084HYZP7G,"Hama Album Photo ""Fine Art"" (format 30 x 30 cm, 80 pages blanches, sans spirale) Sable",Hama,"45,32 €","186,47 %","-63,62 %","22,20 €","200,00 %","-70,06 %",3,"200,00 %","-62,50 %",,,
B0000AISDL,"Hama Passe-partout Premium, blanc neige, 40 x 50 cm",Hama,"44,80 €","-19,09 %","-37,07 %","17,08 €","-42,86 %","-55,56 %",4,"-42,86 %","-55,56 %",1,,
B00W5C0BRS,"Hama Casque Stéréo HK-229 (Casque Audio Supra-Auriculaire pour Lecteur mp3, iPod, Bande passante de 20 Hz - 20 kHz, Jack 3,52mm mâle, câble uni-latéral de 1,5 m, Ajustable et léger) Noir/Gris",Hama,"44,76 €","0,00 %","-78,57 %","31,80 €","0,00 %","-78,29 %",3,"0,00 %","-78,57 %",1,"0,00 %","-50,00 %"
B0CLD41YWS,"Hama Goulotte Passe-câbles Magnétique (Goulotte Cache Cables Couvercle Magétique, Conduit de Cables Pratique et Decoratif pour Meuble TV, Bureau, Salon, en métal 90x5.6x1.6cm) Noir",Hama,"43,32 €","100,00 %",,"34,02 €","100,00 %",,2,"100,00 %",,,,
B0000AI3G6,"Hama Cadre en plastique ""Madrid"" (taille de cadre de 50 cm x 70 cm, taille de la photo de 30 cm x 45 cm, 1 photo par cadre, à accrocher, élégant, simple, classique) Argent",Hama,"43,32 €","0,00 %","0,00 %","18,34 €","6,01 %","-5,37 %",2,"0,00 %","0,00 %",,,"-100,00 %"
B0019DPZPC,"Hama 29308 Présentoir de Distributeur de pastilles adhésives, Transparent (1 distributeurs, 1000 coins photos, 12 x 13 mm)",Hama,"43,16 €","-18,75 %","8,33 %","30,03 €","-18,75 %","8,33 %",13,"-18,75 %","8,33 %",,,
B06XB6RY6Q,"Hama Album photo ""Joana"" (pour 100 photos au format 10 x 15 cm, album traditionnel enfant de 25 x 25 cm, 50 pages blanches, château, licorne, élégant) Rose/Blanc",Hama,"43,10 €","-37,50 %","214,37 %","28,45 €","-37,50 %","400,00 %",5,"-37,50 %","400,00 %",,,
B00CBVEZNO,"Hama Support pour Ordinateur Portable Carbone (Support pour Ordinateur Portable jusqu'à 47 cm, Hauteur 8 cm, Pieds en Caoutchouc antidérapants, Aspect Carbone) Noir",Hama,"42,48 €","-40,00 %","-45,00 %","24,15 €","-40,00 %","-40,00 %",3,"-40,00 %","-40,00 %",,,
B071WFLJ94,"Hama Album photo minimax ""Designline"" (album de 22,5 x 22 cm, insertion latéral de 200 photos format 10 x 15 cm, emplacement CD, 100 pages (2 photos/page), inscription possible) Triangle",Hama,"42,24 €","200,21 %","-84,95 %","19,50 €","200,00 %","-88,46 %",3,"200,00 %","-88,46 %",,,
B08SDYYDL2,"Hama Album mémo « Stamps » à personnaliser (Album souvenirs de famille ou de voyage, idéal cadeau et scrapbooking, 22x22,5 cm, album livre 100 Pages, Max : 200 Photos 10x15 cm) Multicolore",Hama,"41,68 €","-36,10 %","-79,27 %","27,40 €","-33,33 %","-82,61 %",4,"-33,33 %","-82,61 %",,,
B08NCYZ4BV,"Hama Câble Antenne TV Coudé Garantie 10ans (Cable Coaxial TV, M/F, 2x coudé 90°, 3m, triple blindage 90db, Anneau Ferrite, Cable Coaxial Satellite, Connexion TV vers Fiche TV Murale ou Décodeur) Blanc",Hama,"41,60 €","400,00 %",,"33,80 €","400,00 %",,5,"400,00 %",,,,
B07QNSQBCR,"Rapoo Souris laser sans fil Multi-Mode ""MT750s"" (bluetooth, souris d'ordinateur, design, avec boutons et molette de défilement) Noir",Rapoo,"41,31 €","-8,34 %",,"28,59 €","0,00 %",,1,"0,00 %",,,"-100,00 %",
B0CP85VQFG,"Xavax 00220734 Raccord de Siphon, Blanc",Xavax,"40,74 €",,,"23,87 €",,,7,,,,,
B0000AISCX,"Hama Cadre Photo Clip-Fixe (sans Bordure, 30 X 45 Cm, Anti-Reflex) Blanc",Hama,"39,96 €","-51,99 %","-78,47 %","13,38 €","-57,14 %","-78,57 %",3,"-57,14 %","-78,57 %",1,"-50,00 %","-75,00 %"
B078T73Z22,"Hama Souris sans Fil avec Mini Récepteur USB MW-110 (Résolution Capteur 1000 PPP, 2.4 Ghz, pour Droitiers & Gauchers, 3 Boutons, Ultra-Compacte, idéale PC, Mac, Ordinateur Portable, Tablette) Noir",Hama,"39,00 €",,,"26,40 €",,,6,,,,,"-100,00 %"
B00RMO37T8,"Hama Multiprise, ""6+1"" (commutable individuellement, avec protection anti-surtension, montage mural, pivotée à 45°, longueur de douille XL, protection enfant, longueur de câble de 1,4 m) Blanc",Hama,"38,94 €",,"-1,59 %","29,44 €",,"0,00 %",2,,"0,00 %",,,
B08SDYPYPK,"Lecteur de Cartes USB All in One, USB-A, USB 3.0",Hama,"38,88 €","85,41 %",,"29,60 €","100,00 %",,2,"100,00 %",,,,
B000Y13DPE,"Hama Boîtier CD Slim en polypropylène, Lot de 20, Assortiment de Couleurs",Hama,"38,78 €","-64,71 %","-2,95 %","19,11 €","-72,73 %","-25,00 %",3,"-72,73 %","-25,00 %",,,
B07TM7WRZY,"Hama Elegance Horloge Murale à Quartz Cercle Gris, Argent - Horloges murales (AA Mignon, Gris, Argent, Plastique, Verre, 45 mm, 495 g)",Hama,"38,32 €","0,00 %",,"27,60 €","0,00 %",,2,"0,00 %",,,,
B018VONYPY,"Hama Sonic Mobil 183 Enceintes pour Ordinateur - Système Stéréo 2.0, Haut-Parleurs Alimentés en USB, Connexion Jack 3.5mm - Noir/Rouge",Hama,"38,28 €",,"-77,07 %","31,24 €",,"-69,23 %",4,,"-69,23 %",,,
B00IHU9XGM,"Xavax Elément de construction intermédiaire (pour lave-linge/sèche-linge, rallonge, cadre de raccordement, cadre intermédiaire avec tiroir coulissant pour panier à linge) Blanc",xavax,"38,15 €",,,"45,50 €",,,1,,,,,
B00DY5BLZQ,"Hama Cadre Portrait (Taille de Cadre 21x29,7 cm, Taille de Photos 21x29,7 cm, Acrylique, Format Horizontal, en Plastique, 1 Photo par Cadre, élégant, Simple, Classique) Gris",Hama,"37,28 €","11,45 %","-0,45 %","21,44 €","33,33 %","-20,00 %",4,"33,33 %","-20,00 %",,,
B07F82LSLN,"Hama Support Travel Pliable pour tablettes et Smartphones (Idéal pour Les déplacements, Solide et Pratique) Couleur aléatoire Parmi Blanc/Bleu/Gris/Jaune/Noir/Rouge/Vert",Hama,"36,93 €","120,61 %","79,01 %","20,04 €","140,00 %","140,00 %",12,"140,00 %","140,00 %",2,,
B000LRIYF0,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 70 x 100 cm avec bordure de 13 mm x 20 mm, pour une photo de 50 x 70 cm) Argent Mat",Hama,"36,66 €",,,"21,52 €",,,1,,,,,
B0BLZ1RZKG,"Hama Multiprise avec Interrupteur (Bloc 4 Prises Schuko 16A, Interrupteur Individuel éclairé, idéal économie d'énergie, Prises à 90°, œillet Suspension integré, 3680W, Cable 1.4m H05VV-F) Blanc",Hama,"36,64 €","-50,00 %","-18,54 %","25,00 €","-50,00 %","0,00 %",2,"-50,00 %","0,00 %",,"-100,00 %",
B0000AHIED,"Hama Cadre Photo Clip-Fixe (sans Bordure, 20 x 20 cm, Reflex) Blanc",Hama,"36,52 €","-71,05 %","-26,04 %","23,76 €","-71,05 %","-15,38 %",11,"-71,05 %","-15,38 %",1,,"0,00 %"
B0002W6B90,"Hama Interrupteur pour véhicules (Interrupteur de voiture, rond, 10 A, 12 V, interrupteur à bascule) Noir",Hama,"36,47 €","-16,96 %","13,58 %","17,40 €","0,00 %","20,08 %",6,"0,00 %","50,00 %",,,
B0083K5F68,"Hama Déclencheur Souple Appareil Photo (Déclencheur Souple Mécanique 40cm pour Appareils Fujifilm, Leica Canon Nikon Sony, Déclencheur à Filetage Femelle, Fonction Pause) Noir",Hama,"35,58 €","-54,77 %",,"40,23 €","-50,00 %",,3,"-50,00 %",,,,
B01K47EVSK,"Hama Album photo vierge ""La Fleur"" (album photo traditionnel 22,5 cm x 22,5 cm, 100 pages, pour l'insertion de 200 photos au format 10 cm x 15 cm, motif de feuilles, pochette CD) Noir",Hama,"35,22 €","177,32 %","-9,97 %","17,55 €","200,00 %","0,00 %",3,"200,00 %","0,00 %",,,"-100,00 %"
B00IYX10YA,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 29,7 x 42 cm (DIN A3) avec bordure de 9 mm x 17 mm, pour une photo de 18 x 24 cm, verre en polystyrène) Bleu",Hama,"34,97 €","-12,51 %","-66,68 %","15,30 €","0,00 %","-77,95 %",3,"0,00 %","-70,00 %",,,
B01K47HIEY,"Hama Album photo ""Skies"" (album grand format, 22,5 x 22 cm, 100 pages, pour 200 photos au format 10 x 15 cm) Gris",Hama,"34,74 €","-41,52 %","-75,76 %","16,17 €","-40,00 %","-76,98 %",3,"-40,00 %","-76,92 %",,,
B000KZ75H6,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 70 x 100 cm avec bordure de 13 mm x 20 mm, pour une photo de 50 x 70 cm) Noir",Hama,"34,57 €","-66,67 %","-74,42 %","21,45 €","-62,99 %","-61,14 %",1,"-66,67 %","-66,67 %",,,"-100,00 %"
B01BBTCVOQ,"Hama Album Photo Fine Art (Format 30 x 30 cm, 100 Pages Blanches, sans Spirale) Kiwi",Hama,"34,51 €","-34,29 %","-79,56 %","16,36 €","-33,33 %","-85,15 %",2,"-33,33 %","-83,33 %",,,
B07F3RKPTB,"Hama Support mural pour Google Home mini (pour enceinte sans/avec fil, support d'enceinte, pour un alignement et une présentation optimaux de l'enceinte, montage mural) Blanc",Hama,"34,35 €","168,15 %","64,99 %","18,15 €","200,00 %","50,00 %",3,"200,00 %","50,00 %",,,
B00F2BNE82,"Hama Album Photo ""Fine Art"" (format 22,5 x 22 cm, 80 pages blanches, sans spirale) Gris",Hama,"34,23 €","193,32 %","197,39 %","16,02 €","200,00 %","230,31 %",3,"200,00 %","200,00 %",,,
B08SDTJ954,"Hama Album Livre Photo bébé ""To The Moon"" à personnaliser (Photo de naissance, baptême, Cadeau d'anniversaire enfant, Idéal scrapbooking, 25 x 25 cm, 50 Pages blanches, Max. 100 Photos 10x15 cm)",Hama,"33,96 €",,"-78,41 %","21,69 €",,"-83,34 %",3,,"-83,33 %",,"-100,00 %",
B0000AIRTH,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 30 x 45 cm avec bordure de 9 mm x 17 mm, pour une photo de 20 x 30 cm) Or Mat",Hama,"33,91 €","-11,42 %","-67,79 %","13,00 €","-50,00 %","-81,82 %",2,"-50,00 %","-81,82 %",,,
B00005YVIU,"Hama Distributeurs Coins photo (1000 coins, autocollants, distributeur pratique, sans acide, sans solvant, adapté albums, permet un archivage fiable, scrapbooking) Transparent",Hama,"33,54 €","158,40 %","144,28 %","17,40 €","200,00 %","150,72 %",6,"200,00 %","200,00 %",,,
B0BL1VLC7R,"Hama Chargeur USB Multiport 34W avec Interrupteur M/A (6 Ports USB-A, Bloc Chargeur Secteur Multi-USB, Hub Prise d'alimentation USB, Temoin LED) Noir",Hama,"33,32 €",,,"25,88 €",,,1,,,,,
B000IH1W20,"Hama Lecteur USB 2.0 ""35en1"" (USB, lecteur cartes multiples, Lecteur de carte SD, SDHC, SDXC, Type I / II CF, MMC) Bleu",Hama,"32,46 €","200,00 %","-44,14 %","19,50 €","200,00 %","0,00 %",3,"200,00 %","0,00 %",1,,
B07ZDMHYMS,"Hama Clé USB C-Laeta (USB3.1/USB3.0 Type-C, 256GB, Double clé USB, pour Ordinateur Portable, téléphone Mobile, Tablette, OTG, 70 Mo/s, boîtier en métal, USB Type-C, clé de téléphone Portable) Argent",Hama,"32,31 €","0,34 %",,"19,40 €","0,00 %",,1,"0,00 %",,,,
B0050GRN2W,"Hama Pochette Up To Fashion (pour 48 disques, CD/DVD/Blu-ray/livres audio, étui de rangement, gain de place pour la voiture, la maison, avec motif papillon) Rose",Hama,"31,72 €","-27,94 %","-27,16 %","19,74 €","-25,00 %","-25,00 %",3,"-25,00 %","-25,00 %",,"-100,00 %",
B07FPZLB75,"Hama Tapis de Souris (fabriqué en Aluminium, Tapis de Souris élégant pour Souris Laser/Optique, antidérapant, Dur, Fin, effaçable, 22 x 0,3 x 18 cm) Argent",Hama,"31,64 €","100,00 %","-59,93 %","20,06 €","100,00 %","-66,67 %",2,"100,00 %","-66,67 %",,,
B07T4DLJ4Y,"Hama Album photo Jumbo ""Forest"" (pour 400 photos au format 10 x 15 cm, album traditionnel enfant de 30 x 30 cm, 100 pages blanches, renards, élégant) Marron/Beige/Vert/Orange/Blanc",Hama,"31,48 €","-73,05 %","-81,34 %","19,10 €","-71,43 %","-82,71 %",2,"-71,43 %","-80,00 %",1,,
B074P3XTYP,"Hama Télécommande Universelle 2 en 1 ""Big Zapper",Hama,"31,34 €","0,00 %",,"14,56 €","0,00 %",,2,"0,00 %",,,"-100,00 %",
B0000AHIE0,"Hama Cadre portrait (taille de cadre 13x18 cm, taille de photos 13x18 cm, acrylique, format horizontal, en plastique, 1 photo par cadre, élégant, simple, classique) Transparent",Hama,"31,10 €","92,69 %","-74,80 %","10,15 €","150,00 %","-84,85 %",5,"150,00 %","-84,85 %",,,
B07GNS3NRV,"Xavax Minuteur de cuisine ""Touch"" (fonction tactile, minuteur et chronomètre, magnétique, jusqu’à 99 min 59 s, Son puissant) Minuteur design, minuteur électronique , numérique) Argent/Noir",xavax,"31,06 €","21,04 %","-45,91 %","19,59 €","50,00 %","-50,00 %",3,"50,00 %","-50,00 %",,,
B005MNBU5E,"Xavax Fixations pour Sèche-linge (Plaques de Fixation Auto-adhésives, 5 x 5 cm, résistantes à l'humidité, antidérapantes grâce à un adhésif spécial, à coller, jeu de 4) Blanc",xavax,"30,83 €",,"-16,92 %","18,14 €",,"-33,33 %",2,,"-33,33 %",,,
B000CZ2LQE,"Hama Gel de nettoyage (pour écran LCD / TFT avec chiffon en microfibre, 200 ml) Gris/Bleu",Hama,"30,75 €",,"-54,86 %","17,73 €",,"-57,14 %",3,,"-57,14 %",,,
